"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
"UK SBS UKRI CS22456 RM6160 Administrator",Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2022-11-17T16:05:49Z,"CS22456 RM6160 Administrator","***Please note this is an award notice, not a call for competition*** UK Research and Innovation have a requirement to bring in an Administrator. This has been sourced via direct award against CCS RM6277 Non Clinical Temporary and Fixed Term Staff Framework.",,,"United Kingdom","79620000 ",,CoreServices@uksbs.co.uk,"Polaris House","North Star Avenue",SWINDON,SN21FF,England,,www.uksbs.co.uk,"CS22456 - RM6160 Order Form - Fully Signed Redacted Final.pdf RM6277 Variation - CS22456-004 - Fully Signed_redacted.pdf ",,,20/10/2022,29/03/2024,21/09/2022,NO,,Yes,No,No,Services,59258.01,,19/10/2022,59258.01,"[REED SPECIALIST RECRUITMENT LIMITED|Academy Court, 94 Chancery Lane, London, United Kingdom, WC2A 1DT|COMPANIES_HOUSE|06903140|Yes|No]",,20/10/2022,29/03/2024,"CallOffFromFrameworkAgreement ",,12:00
20231127150431-104117,Contract,"The North Yorkshire Council",Awarded,2023-11-27T15:05:01Z,"Provision of Services to the North Yorkshire Locality Boards","North Yorkshire County Council aims to establish a provider framework to facilitate commissioning by the Locality Boards to develop educational provision and practice within the area, through collaboration and agreement of shared priorities, which include both school improvement and services for children with SEND. 

 

The Framework will also support wider work for school improvement in relation to schools causing concern and any other school improvement externally commissioned support services.",,,"Yorkshire and The Humber","80000000 ","Tim Wood",procurement@northyorks.gov.uk,"County Hall, Racecourse Lane,",,Northallerton,"DL7 8AD",ENG,"'+44 1609533450",https://www.northyorks.gov.uk,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=47181&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/104117 ",,20/09/2022,19/09/2026,09/09/2022,NO,,Yes,Yes,No,Services,4000000,4090696,18/10/2022,4096000,"[Ambition Institite|Unit 2, 156 Bridge Wharf, London, N1 9UU|NONE||No|No][Barnardo Services Limited|Barnardo House 
Tanners Lane 
Barkingside 
Ilford 
Essex
IG6 1QG|NONE||No|No][CPI Inc (Crisis Prevention Institute)|Unit 2 Brooklands Place, Brooklands Road, Sale, Cheshire, M33 3SD|NONE||No|No][Crick Software Ltd.|Crick Software Ltd., 
Crick House, 
Boarden Close,
Moulton Park, 
Northampton,
NN3 6LF|NONE||No|No][The David Ross Education Trust|Charnwood College, Thorpe Hill, Loughborough, Leicestershire, LE11 4SQ|NONE||No|No][Deadline Digital Ltd|19 Middlewoods Way, Carlton, Barnsley S71 3HR|NONE||No|No][Early Excellence Ltd|The Old Foundry, Rosemount Estate, Huddersfield Road, Elland, HX5 0EE|NONE||No|No][Ebor Academy Trust|Ebor Business & Training Centre, The Leyes, Osbaldwick, York YO10 3PR|NONE||No|No][Fronting the Challenge Projects Ltd  T/A Thrive Approach|The Quadrangle, 1 Seale Hayne, Newton Abbott, Devon, TQ12 6NQ|NONE||No|No][Hodder & Stoughton Ltd t/a Hodder Education|Carmelite House Victoria Embankment London EC4Y 0DZ|NONE||No|No][I CAN|Unit 2 
Angel Gate, Hall Street
London
EC1V 2PT|NONE||No|No][NASEN (The National Association of Special Educational Needs)|Units 4&5 Amber Business Village, Amber Close, Tamworth, Staffordshire, B77 4RP|NONE||No|No][The Nurture Group Network LTD|Insight House, Riverside Business Park,
Stoney Common Road, Stansted Mountfitchet,
Essex, CM24 8PL|NONE||No|No][The Rodillian Multi Academy Trust|The Rodillian Multi Academy Trust, The Featherstone Academy, Pontefract Road, Featherstone, Wakefield WF7 5AJ.|NONE||No|No][Sandcastles Play Therapy & Counselling Service|c/o Sycamore Cottage, Postgate Way, Ugthorpe, Whitby, North Yorkshire, YO21 2BQ|NONE||No|No][Seaside SaLT (Speech and Language Therapy) Ltd|32 Cornelian Avenue, Scarborough, N Yorkshire YO11 3AW|NONE||No|No][Sidewalk Youth Organisation|Albemarle Baptist Church, Albemarle Crescent, Scarborough, North Yorkshire, yo11 1xx|NONE||No|No][Tree Tops Occupational Therapy Ltd|Eldon Road, Newton Aycliffe, DL5 6UL|NONE||No|No][Homerton Healthcare NHS Foundation Trust|Trust Offices, Homerton Row|NONE||No|No]",,20/09/2022,19/09/2026,"Open ",,12:00
20231123130853-30496,Contract,"Northumbria Police",Awarded,2023-11-23T13:09:02Z,"Replacement Chiller at Middle Engine Lane","REPLACEMENT AIR-COOLED LIQUID CHILLERS AND ASSOCIATED SECONDARY CHILLED WATER CIRCULATION PUMPS AT MIDDLE ENGINE LANE",,,"Any region","42510000 42512000 45331220 ","Helen Hetherington",helen.hetherington.5611@northumbria.pnn.police.uk,"Newcastle City Centre Police Station, Forth Banks,",,Newcastle,"NE1 3PH",ENG,"07736 463329",,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=49901&B=BLUELIGHT https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/30496 ",,01/09/2022,03/10/2022,01/08/2022,NO,,No,No,No,Products,200000,240000,20/10/2022,162000,"[HLA Services Ltd|1 Boldon Court Boldon Business Park,|NONE||No|No]",,01/12/2022,30/06/2023,"Open ",,12:00
SHEPWAY001-DN625329-47673671,Contract,"Folkestone and Hythe District Council",Awarded,2023-11-22T12:22:49Z,"PAS2035 RETRO-FIT COORDINATOR SERVICES","The District Council of Folkestone & Hythe is seeking the services of a Pas2035 Retro-Fit Coordinator.\\r\r
\\r\r
The role will perform retrofit coordinator services in support of the delivery of energy efficiency retrofit measures in 91 social houses in the Folkestone area.  The programme is delivered through the social housing decarbonisation fund (SHDF) to improve the energy efficiency in each of the 91 homes to EPC Band C and reduce energy use to 90kWh/m2/pa through a fabric-first, whole-house approach to prepare for the next stages of low carbon heating.  \\r\r
\\r\r
Opportunity is available via Kent Business Portal https://www.kentbusinessportal.org.uk/, reference number DN625329\\r\r
",,,"North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West","70333000 ","Ade Agboola",ade.agboola@folkestone-hythe.gov.uk,"Civic Centre",,Folkestone,"CT20 2QY","United Kingdom","'+44 1303853377",https://www.folkestone-hythe.gov.uk/your-council/council-information/contracting,,,,05/09/2022,31/03/2023,19/08/2022,NO,,Yes,Yes,No,Services,30000,30000,21/10/2022,44040,"[Green Gnomes Ltd|IP14 3BW|NONE||Yes|No]",,01/11/2022,31/12/2023,"Open ",,12:00
7DA602EF-E5E9-4D12-B445-4ADB00AA9650,Contract,"London Borough of Haringey",Awarded,2023-11-13T16:37:54Z,"Adaptations -  Miscellaneous adaptations","Installation of a level access showers, conversion of a window opening into a door & associated works.  Installation of a rise & fall kitchen, bathroom refurb.  This opportunity has been distributed on adamprocure.co.uk",,,"United Kingdom","45000000 ","Emmanuel Lamptey",LCP@haringey.gov.uk,"River Park House","225 High Road",London,"N22 8HQ","United Kingdom",,https://londonconstructionprogramme.co.uk,,,,09/01/2022,25/02/2022,08/01/2022,NO,,Yes,No,No,Works,35000,35000,20/10/2022,28212.9,"[Apel Construction Limited|Apel Construction Limited, 71-75 Shelton Street, Covent Garden, London, WC2H9JQ|COMPANIES_HOUSE|11481718|Yes|No]",,09/01/2022,30/06/2023,"RestrictedOJEU ",,00:00
"IT-100-3736-PQ0389 - AWARD",Contract,"Birmingham City Council",Awarded,2023-11-01T12:39:02Z,"PQ0389 - Provision of Birmingham Safeguarding Children Partnership website - AWARD","As a public-facing organisation which interacts with a wide range of internal and external stakeholders, our website needs to be accessible, interactive, and easy to navigate. Hence, our aim is to create a modern, user-friendly website where users can report any concerns, access key information and publications, book onto training courses, and locate vital support services quickly and efficiently. 
      
      Our current website users are almost exclusively professionals, despite the website hosting resources for parents/carers and children/young people. Therefore, the new website should appeal to all our stakeholders, which should be reflected in its design, layout, and structure. This objective is crucial in furthering our reach and serving the needs of Birmingham residents. 
      
      This contract will be for an initial period of 36 months commencing from the date of signing, with an option to extend for a further 24 months subject to funding and suitable performance. 
      
      Our core objectives for the new website are as follows:
      ? Build our brand 
      o A modern, interactive template incorporating our branding and materials. 
      ? Reach our target audiences
      o  Appeal to practitioners from a wide range of professional backgrounds, as well as children and families.
      ? Communicate latest information 
      o Facilitate regular information updates for our website users. 
      ? User-friendly
      o Clear and streamlined structure which allows users to navigate the website with ease. 
      ? Accessible
      o All webpages fully compliant with accessibility guidelines, ensuring that all website users can access our content.
      ? Support our Learning Management System requirements
      o Needs to be able to support our current Learning Management System, which we will continue to use alongside the new website.
      ? Strong support system 
      o Responsive customer support, training to be provided to BSCP staff and regular reports on the website's performance. 
      
      The Council will be using its free to use e-tendering system (in-tend) for the administration of this procurement process and potential suppliers must register with the system to be able to express an interest. If you wish to express an interest in this opportunity, please click on the following link to access https://in-tendhost.co.uk/birminghamcc/ and submit your details to register. You will then be sent details on how to log on which will enable you to download all relevant quotation documentation.
      If you are unable to register with In-tend or have any questions or problems on how to use this web site please either email us at: cps@birmingham.gov.uk 
      
      Your completed tender submission should be returned by Noon on 19th September 2022  via the 'in-tend' system https://in-tendhost.co.uk/birminghamcc",,"B4 7DJ","West Midlands","48224000 72212517 72212222 72212218 72212783 72212600 72212610 72230000 72000000 48517000 72212219 ","Carol Woodfield",Carol.Woodfield@birminghamchildrenstrust.co.uk,"1 Lancaster Circus",Birmingham,"West Midlands","B4 7DJ","United Kingdom","0121 303 2913",,,,,01/02/2023,31/01/2025,19/09/2022,NO,,Yes,No,No,Services,0,0,18/10/2022,22435,"[Phew Design Ltd|The Courtyard, Crowhill Farm, Ravensden Road, Wilden, Bedford, Bedfordshire, United Kingdom, MK44 2QS|NONE||No|No]",,01/02/2023,31/01/2025,"Open ",,12:00
CO0256,Contract,"ESSEX COUNTY COUNCIL",Awarded,2022-11-24T09:51:10Z,Stationery,"Provision of office stationery and supplies, including paper and furniture. Procured via the National Public Sector Workplace Supplies and Services framework.",,,"East of England","30192000 ","Victoria Robertson",victoria.robertson@essex.gov.uk,"COUNTY HALL",,CHELMSFORD,CM11QH,England,03330137601,,,,"Contract extension utilised. Contract award notice updated.",13/11/2022,12/11/2024,21/10/2022,NO,,Yes,No,No,Products,200000,550000,21/10/2022,550000,"[BANNER GROUP LIMITED|1st Floor,1 Europa Drive
SHEFFIELD
Yorkshire
S9 1XT
GB|COMPANIES_HOUSE|05510758|No|No]",,13/11/2022,12/11/2024,"CallOffFromFrameworkAgreement ",,12:00
CCD01145,Contract,"STEVENAGE BOROUGH COUNCIL",Awarded,2023-10-24T10:35:05+01:00,"Void Property Works","Refurbishment of two void properties. 23 Southwark Close, 101 Ely Close.",,,"East of England","45453100 ",,procurement@stevenage.gov.uk,Danestrete,,STEVENAGE,SG11HN,England,"01438 242242",,,,,02/11/2022,13/12/2022,23/10/2022,NO,,Yes,Yes,No,Works,35000,,24/10/2022,35000,"[Prestige Domestic Property Maintenance Ltd|Unit 9, 23 Crown Road, Enfield. EN1 1FE.|COMPANIES_HOUSE|11058170|Yes|No]",,02/11/2022,13/12/2022,"SingleTenderActionNonOJEU ",,23:59
BRISTOLCC001-DN695560-32419572,Contract,"Bristol City Council",Awarded,2023-10-19T13:29:23+01:00,"CSI/ASC/ Care Homes OF Contract - Antokol - HZ 271831 24.10.2022","Care Homes OF Contract - Antokol - HZ 271831 24.10.2022",,,"South West","85000000 ","Oliver Symonds",Oliver.Symonds@bristol.gov.uk,"Bristol City Council","P O Box 3176",BRISTOL,"BS3 9FS","United Kingdom",,https://www.bristol.gov.uk/,,,,24/10/2022,24/10/2024,20/10/2022,NO,,Yes,Yes,No,Services,135757,135757,23/10/2022,135757,"[Antokol Home|BR7 6PE|NONE||Yes|No]",,24/10/2022,24/10/2024,"Other ",,12:00
DevonICB18112022,Contract,"NHS SOUTH, CENTRAL AND WEST COMMISSIONING SUPPORT UNIT",Awarded,2023-10-13T15:28:06+01:00,"NHS Devon - Midwifery Retention Evaluation","NHS Devon Integrated Care Board sought to commission a report to provide insights into the attrition and retention of midwives within a specific organisation. 

A six  month contract was awarded commencing on 18 November 2022.  The contract value is £10,755.",,,"South West","85100000 ",,d-icb.contracting@nhs.net,"NHS Devon ICB, County Hall, Topsham Road",,Exeter,"EX2 4QD","United Kingdom",,,,,"The services are healthcare services falling within Schedule 3 to the Public Contracts Regulations 2015 (""the Regulations"")  which are not subject to the full regime of the Regulations, but is instead governed by the ""Light Touch Regime"" contained within Chapter 3, Section 7 of the Regulations (Regulations 74 to 77).",18/11/2022,15/05/2023,20/10/2022,NO,,Yes,Yes,No,Services,10756,,21/10/2022,10756,"[Kings College London|Strand, London, WC2R 2LS|NONE_OTHER||No|No]",,18/11/2022,15/05/2023,"SingleTenderActionNonOJEU ",,12:00
LEICSCITY02-DN622336-41419668,Contract,"Leicester City Council",Awarded,2023-10-12T11:30:33+01:00,"PAN2728 - Musculoskeletal Rehabilitation","Supplier for a Musculoskeletal Injury Rehabilitation Service otherwise known as Corporate Wellbeing Services",,,England,"85000000 ","John Morgan",John.Morgan@leicester.gov.uk,"City Hall (4th Floor)","115 Charles Street",Leicester,"LE1 1FZ","United Kingdom","'+44 1164540347",http://www.leicester.gov.uk,,"https://procontract.due-north.com/Advert?advertId=7eb11aa9-310c-ed11-8116-005056b64545 ",,10/12/2022,09/12/2025,31/08/2022,NO,,No,No,No,Services,700000,700000,18/10/2022,700000,"[IPRS Limited|Suffolk House, Bramford Road, Little Blakenham, Suffolk, IP8 4JU|NONE||No|No]",,10/12/2022,09/12/2025,"Open ",,12:00
BIP815323356,Contract,"Telford & Wrekin Council",Awarded,2023-10-11T10:45:04+01:00,"Minor Building Works DPS","The Dynamic Purchasing System (DPS) will provide a list of potential providers considered capable of carrying out minor works to a satisfactory standard valued up to £800,000 (although some projects may exceed this value). It will not include routine planned maintenance which is covered by the Measured Term Contract and is procured separately. The nature and types of services that may be required may include, but are not limited to, those services identified by the CPV code and summarised in section II.2. Works with a value below £50,000 will be competed via Delta's Quick Call facility. Approved Suppliers from the DPS will be added to a Contract List broken down into categories which relate to their specific trade. Some contractors may fall into several categories. Please note the date given of 14/09/22 at IV.2.2) (Time limit for receipt of tenders or requests to participate) is for initial applications and the DPS will accept applications after this date",,,"Any region","45210000 ",,clare.barnett@telford.gov.uk,"Darby House","Lawn Central",Telford,"TF3 4JA",UK,'+441952384315,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=815323356 ",,01/09/2023,09/09/2026,04/08/2023,NO,,Yes,No,No,Works,800000,,21/10/2022,800000,"[Window and Door Contract Services Ltd|Unit 20 Stanley Lane Industrial Estate
        Bridgenorth
        WV16 4SF|NONE||Yes|No][Window & Door Contract Services Ltd|Unit 20 Stanley Lane Industrial Estate
        Bridgenorth
        WV16 4SF|NONE||Yes|No][Complete Roofing Systems LTD|Unit 21
        Adlington Court
        Birchwood
        Warrington
        WA3 6PL|NONE||Yes|No][Cooper & Williams Limited|Foreton Heath
        Montford Bridge
        Shrewsbury
        SY4 1HA|NONE||No|No][Complete Roofing Systems Ltd|Unit 21 Adlington Court
        Birchwood
        Warrington
        WA3 6PL|NONE||No|No]",,01/09/2023,09/09/2026,"Restricted ",,00:00
tender_341965/1268688,Contract,"City of London Corporation",Awarded,2023-10-11T10:25:41+01:00,"Eastern Base Project - Comms Consultant","To support the projects communication strategy, engagement, and planning consultation process.",,,London,"79000000 ","Michael Gotthjalpsen",michael.gotthjalpsen@cityoflondon.gov.uk,Guildhall,,London,"EC2P 2EJ",England,,,,"www.capitalesourcing.com ",,01/11/2022,31/08/2023,01/10/2022,NO,,Yes,No,No,Services,62613,,18/10/2022,62613,"[Comm Comm UK|3rd Floor Office, 1 Bourchier Street, W1D 4HX|NONE_OTHER||Yes|No]",,01/11/2022,31/08/2023,"SingleTenderActionNonOJEU ",,17:00
CF-1886600D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-09-25T14:35:35+01:00,"NHS EDUCATION AND TRAINING CONTRACT","Non-recurrent services: Pre-registration Trainee Pharmacy Technician (PTPT) education and training, 2022-23 and 2023-24 NHS Financial Years.",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",england.workforcecommercialcontracts@nhs.net,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"The Thorpe Practice HEE Education and Training Contract - PTPT 22-23_Redacted.pdf ",,,24/10/2022,31/03/2025,01/10/2022,NO,,No,No,No,Services,46099,46099,24/10/2022,46099,"[The Thorpe Practice|Moorthorpe Bank 
Owlthorpe S20 6PD|NONE||No|No]",,24/10/2022,31/03/2025,"Other ",,12:00
"UKRI CS22350 RM6160 Administrator",Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2023-09-25T11:07:23+01:00,"CS22350 RM6160 Administrator","***Please note this is an award notice, not a call for competition*** UK Research and Innovation have a requirement to bring in an Administrator. This has been sourced via direct award against CCS RM6160 Non Clinical Temporary and Fixed Term Staff Framework.",,,"United Kingdom","79620000 ",,CoreServices@uksbs.co.uk,"Polaris House,North Star Avenue",,SWINDON,SN21FF,England,,www.uksbs.co.uk,"Variation CS23350-002_redacted.pdf RM6277- Variation 003 - CS22350 - Fully Signed_redacted.pdf ",,,19/10/2022,02/04/2024,18/10/2022,NO,,Yes,No,No,Services,63829.91,,18/10/2022,63829.91,"[REED SPECIALIST RECRUITMENT LIMITED|Academy Court
94 Chancery Lane
London
United Kingdom
WC2A 1DT|COMPANIES_HOUSE|06903140|Yes|No]",,19/10/2022,02/04/2024,"CallOffFromFrameworkAgreement ",,12:00
