"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
"IT-492-1109-SIM2553M - AWARD",Contract,"Science Museum Group",Awarded,2022-06-29T13:08:25+01:00,"Public Realm Feasibility &  Options Appraisal for Science and Industry Museum Masterplan - AWARD","Following the successful launch of the award-winning Special Exhibitions Gallery and with vital repairs and key projects now underway, the Science and Industry Museum is looking to focus on the next stage of their masterplan vision. Part of this is to develop the public realm proposals with the aim of developing a coherent approach to make the vast public realm spaces accessible, better connected with visitor journeys through our buildings, as well as engaging to visitors. This is an exciting opportunity to re-imagine the site in a way that reflects the museum's ambitions as well as the opportunities arising from neighbouring developments. There are also significant challenges in considering how this protected site might be developed given planning, budgetary and physical constraints.
      We are looking to appoint a consultancy with experience in Urban Planning, Masterplanning, Accessible Design and Landscape Architecture to work alongside a Quantity Surveyor and an internal project team to develop a feasibility and options appraisal.",,"SW7 2DD","Any region","71241000 79314000 ","Ryan Jones",Ryan.Jones@ScienceMuseum.ac.uk,"Exhibition Road","South Kensington",London,"SW7 2DD","United Kingdom",03300580058,https://www.sciencemuseumgroup.org.uk,,,,06/03/2022,29/06/2022,24/01/2022,NO,,Yes,No,No,Services,0,40000,06/03/2022,37800,"[BDP|11 Ducie Street, PO Box 85, Piccadilly Basin, United Kingdom, M60 3JA|NONE||No|No][Planit I.E. Limited|2 Back Grafton Street, Altrincham, Cheshire, United Kingdom, WA141DY|NONE||No|No]",,06/03/2022,29/06/2022,"Open ",,23:00
702630466,Contract,"HEADQUARTERS PROVOST MARSHAL (ARMY)",Awarded,2022-04-13T14:09:20+01:00,"CITRIX Licenses","This requirement is for the purchase of CITRIX Select packages:
CITRIX  1000 licenses
CITIRX  500 licenses",,"SN9 6BE",,"48218000 ",,Army-Comrcl-Procure-HC-Mailbox@mod.gov.uk,"Army HQ, Monxton Road",,ANDOVER,SP118HJ,England,,,"Citrix_Licences_Redacted_Documents.zip ",,,01/04/2022,31/03/2024,11/02/2022,NO,,No,No,No,Services,0,228640.48,08/03/2022,228640.48,"[Computacenter (UK) Ltd|Hatfield Business Park, 
Hatfield Avenue, 
Hatfield, 
AL10 9TW|COMPANIES_HOUSE|01584718|No|No]",,01/04/2022,31/03/2024,"CallOffFromFrameworkAgreement ",,18:00
"OI0072 Amphora 2",Contract,"MINISTRY OF DEFENCE",Awarded,2022-06-28T10:59:50+01:00,"Transparency Notice - Amphora 2","This Contract will be for repairs, refurbishment activity, design services and provision and maintenance of Technical Documentation associated with the Authority's existing fleet of Deployable Technical Support Systems (DTSS).",,"BS34 8JH",,"71336000 ","Thomas Neill",thomas.neill103@mod.gov.uk,"Ministry of Defence, Land Equipment, Operational Infrastructure Programme","MOD Abbey Wood, Elm 1c",Bristol,"BS34 8JH",England,,,"101. 20220304-AMPHORA2_TCs_ REDACTED.pdf 102. 20220304-Amphora2_Annex_A_Management_Outputs_SOR Redacted.pdf 103. 20220304- Amphora2 - Annex A_App1_Equip Redacted.pdf 104. 20220304 -Amphora2 - Annex B Requirement Outputs Redacted.pdf 105. 20220304-Amphora2-Annex C Management Detailed Descriptors Redacted.pdf 106. 20220304-Amphora2-Annex D Outputs Detailed Descriptors Redacted.pdf 107. 20220304-Amphora2-Annex E_KPIs - Redacted.pdf 108. 20220304-Amphora2-Annex F_Master_Spares_List Redacted.pdf 109. 20220304- Annex G Key Subcontractors List - Redacted.pdf 110. 20220304-Amphora2-Annex_H_TUPE - Redacted.pdf 112. 20220304-Amphora2-Annex_I_GFA - Redacted.pdf 113. 20220304-Am2 -Annex J Security Aspects Letter - Redacted.pdf 114. 20220304-Amphora 2 Annex K Capability List - Redacted.pdf 116. 20220304-Amphora2-Appendix1 to Annex L_Contractor_Tasking_Template - Redacted.pdf 117. 20220304-Amphora2-Appendix2_to Annex_L_Condition_Survey_Task_Template - Redacted.pdf 118. 20220304-Amphora2-Annex M_Labour_Rates - Redacted.pdf 119. 20220304-Amphora2 Annex N_Config_Control_Change_Prop_Form - Redacted.pdf 120. 20220304-Amphora2-Annex O Call Off Form - Redacted.pdf 126. 20220304- Amphora 2 Annex  T - Contractual Assumptions-OSC - Redacted.pdf 127. 20220304-Amphora2-Annex V_CDRLs - Redacted.pdf 128. 20220304-Amphora2-Annex W_DEFFORM_177 - Redacted.pdf 129. 20220304-Amphora2-Annex X Glossary Definitions - Redacted.pdf 130. 20220304-Amphora 2 - ANNEX Y - EMPLOYEE CONFIDENTIALITY AGREEMENT - Redacted.pdf 141. 20220304-Amphora2-Annex AF_FRACAS_DRACAS_Record - Redacted.pdf 142. 20220304-Amphora2-Annex AG_Obsolescence_Man v0.1 - Redacted.pdf 143. 20220304 - Amphora2-Annex AH DEFFORM 539A Commercially Sensitive Information 01Dec21 - Redacted.pdf 144. 20220304-Amphora2-Annex AI_Payment_Pricing_Mechanism - Redacted.pdf 145. 20220304-Amphora2-Annex AK Financial Man Template - Redacted.pdf 146. 20220304-Amphora2-Annex AL-Contract_Efficiencies - Redacted.pdf 147. 20220304-Amphora2-Annex AM - BER Form - Redacted.pdf 148. 20220304 - Amphora2-Annex AN - DEFFORM 68 Hazardous Materials 01Dec21 - Redacted.pdf ",,,09/03/2022,31/12/2032,08/03/2022,NO,,Yes,Yes,No,Services,35000000,,08/03/2022,35000000,"[MARSHALL OF CAMBRIDGE AEROSPACE LIMITED|Airport House, The Airport, Cambridge, CB5 8RY|COMPANIES_HOUSE|00245740|No|No]",,09/03/2022,31/12/2032,"Other Qualifying Defence Contract",,12:00
AGEMCSU/TRANS/22/1185,Contract,"NHS Arden and GEM CSU",Awarded,2022-03-30T09:52:18+01:00,"Purchase of Dell Hardware for NHS Norfolk and Waveney CCG","Purchase of Dell Hardware for NHS Norfolk and Waveney CCG.

Procured under the Crown Commercial Services: RM6068 Technology Products & Associated Services Lot-2 - Hardware and Associated Services Framework.",,,"East Midlands","30200000 ","Catherine Memmott",catherine.memmott@nhs.net,"Cardinal Square, 10 Nottingham Road",,Derby,DE13QT,England,07815469661,,,,,04/03/2022,18/03/2022,04/02/2022,NO,,Yes,No,No,Products,0,600000,04/03/2022,590200,"[DELL CORPORATION LIMITED|1 The Western Centre Western Road
BRACKNELL
Berkshire
RG12 1RW
GB|COMPANIES_HOUSE|02081369|Yes|No]",,04/03/2022,18/03/2022,"CallOffFromFrameworkAgreement ",,14:00
"IT-492-1115-SCM2575M - AWARD",Contract,"Science Museum Group",Awarded,2022-06-27T14:59:09+01:00,"Our Future Planet Summative Evaluation - AWARD","Our Future Planet is a free exhibition at the Science Museum in London open between May 2021 and September 2022. It explores the technologies being developed to remove carbon dioxide from the atmosphere. The exhibition is located in the 'Tomorrow's World' section of the Wellcome Wing on the ground floor of the museum and is not ticketed.
      
      The museum wishes to appoint a consultant to undertake a summative evaluation of the exhibition to understand how successful it was in meeting its aims and learning outcomes, as well as to explore visitors' response to the exhibition environment, content, interpretation and topic of the climate crisis. Lessons learned from the evaluation will be applied to future exhibitions and galleries developed by the Science Museum Group, particularly those focussing on contemporary science and the climate crisis.",,"SW7 2DD","Any region","73000000 73200000 73210000 79419000 ","Ada Chan",Ada.Chan@ScienceMuseum.ac.uk,"Exhibition Road","South Kensington",London,"SW7 2DD","United Kingdom","020 7942 4582",https://www.sciencemuseumgroup.org.uk,,,,23/02/2022,07/06/2022,16/02/2022,NO,,Yes,No,No,Services,10000,0,08/03/2022,10000,"[Sphere Insights Ltd|183-189 The Vale, London, United Kingdom, W3 7RW|NONE||No|No]",,23/02/2022,07/06/2022,"Open ",,12:00
PU-22-0068,Contract,"Office for National Statistics",Awarded,2022-06-27T14:52:06+01:00,"Provision of a Strategic Internal Audit Co-Source","The Internal Audit team is looking for a supplier to provide Internal Audit and Co-sourcing services. 

The Internal Audit team (the Customer) provides assurance on the activities of the UK Statistics Authority and its executive arm, the Office for National Statistics. It has operated as an in-house internal audit function since 2010 and has transformed over the years, in the way that it provides its assurance. Due to an increased demand on internal audit to provide a broader and deeper range of assurance in what has increasingly become a more data and technology rich environment, the Customer has worked with professional services firms to provide on-going support, specialist skills and internal audit resources under a co-sourced operating model.",,,"United Kingdom","79212200 ",,charis.lavis@ons.gov.uk,"Government Buildings,Cardiff Road",,NEWPORT,NP108XG,Wales,,,,,,01/04/2022,31/03/2024,08/02/2022,NO,,Yes,No,No,Services,0,400000,03/03/2022,400000,"[ERNST & YOUNG LLP|1 More London Place
LONDON
SE1 2AF
GB|COMPANIES_HOUSE|OC300001|No|No]",,01/04/2022,31/03/2024,"CallOffFromFrameworkAgreement ",,14:00
A145Z3,Contract,"UNIVERSITY OF NOTTINGHAM (THE)",Awarded,2022-06-27T14:37:07+01:00,"XYZ Machine Tools","XYZ Machine Tools are widely used through the Faculty of Engineering. We have a significant amount of skilled technicians who can run these, as they are widely used due to their flexibility. This inclusion of these machines, which provides a universal set of software, controls and ways of working within our teaching environment will enable many staff to effectively train and support our students with little to no training. We need to ensure consistency between our existing machines and the ones that we are bringing into our main teaching workshop.

XYZ Machine Tools are the only manufacturer of conventional and CNC controlled milling machines, this give us the flexibility to teach and operate in both modes without the need to do additional training to upskill the students.",,,"East Midlands","43310000 ","Guy Wilding",procurement@nottingham.ac.uk,"Kings Meadow Campus, Lenton Lane",,NOTTINGHAM,NG72NR,England,"0115 951 5151 ext 15151",,,,,08/03/2022,08/03/2022,07/03/2022,NO,,Yes,No,No,Products,155392.8,,08/03/2022,155392.8,"[XYZ MACHINE TOOLS LIMITED|Woodlands Business Park
EX16 7LL
GB|COMPANIES_HOUSE|01765883|Yes|No]",,08/03/2022,08/03/2022,"SingleTenderActionNonOJEU ",,14:00
"Business partnering training",Contract,"UNIVERSITY OF NOTTINGHAM (THE)",Awarded,2022-06-27T14:20:15+01:00,"Diagnostic on the finance team and to provide business partnering training to the whole team.","In 2018/19 we engaged Arcus consulting to do a diagnostic on the finance team and to provide business partnering training to the whole team. We are planning to continue this work in 2022/23 by rerunning the same diagnostic to confirm progress and have targeted training to bridge gaps identified. This includes 12 structured interviews with up to 12 business/academic leaders and up to 8 finance interviews, plus 2 half-day workshops. There would be continuity/reproducible issues with engaging other vendors since they would have different methodologies and would not be able to compare the performance and findings with the previous diagnostic in 2018/19.",,,"East Midlands","80500000 ","Guy Wilding",procurement@nottingham.ac.uk,"Kings Meadow Campus, Lenton Lane",,NOTTINGHAM,NG72NR,England,"0115 951 5151 ext 15151",,,,,08/03/2022,08/03/2022,07/03/2022,NO,,Yes,No,No,Services,62000,,08/03/2022,62000,"[Arcus Consulting Limited|20-22 WENLOCK ROAD
LONDON
N1 7GU|COMPANIES_HOUSE|979045869|Yes|No]",,08/03/2022,08/03/2022,"SingleTenderActionNonOJEU ",,11:00
"A18509: Connected Mindset for Leaders",Contract,"UNIVERSITY OF NOTTINGHAM (THE)",Awarded,2022-06-27T14:05:38+01:00,"A18509: Connected Mindset for Leaders","This supplier has particular expertise in this programme which is bespoke to the sector. Previous HE institutions have taken this out to tender and there have been no appointable suppliers in this space until this company was recently expanded. This company has also been selected to deliver pilot studies on organisation design for DTS and Deputy Registrars, and as such already have a good working knowledge of the university and effective relationships with many members of PSSG.",,,"East Midlands","72224000 ","Guy Wilding",procurement@nottingham.ac.uk,"Kings Meadow Campus, Lenton Lane",,NOTTINGHAM,NG72NR,England,"0115 951 5151 ext 15151",,,,,07/03/2022,07/03/2022,06/03/2022,NO,,Yes,No,No,Services,39000,,07/03/2022,39000,"[STRIVE GLOBAL TALENT LIMITED|18 Woodcock Dell Avenue
HARROW
Middlesex
HA3 0NS
GB|COMPANIES_HOUSE|12510167|Yes|No]",,07/03/2022,07/03/2022,"SingleTenderActionNonOJEU ",,11:00
"Project code A1051I",Contract,"UNIVERSITY OF NOTTINGHAM (THE)",Awarded,2022-06-27T12:26:38+01:00,"Automated chromatography equipment","Automated chromatography equipment that would be suitable for the teaching labs. Project code A1051I .",,,"East Midlands","38000000 ","Guy Wilding",procurement@nottingham.ac.uk,"Kings Meadow Campus, Lenton Lane",,NOTTINGHAM,NG72NR,England,"0115 951 5151 ext 15151",,,,,04/03/2022,04/03/2022,03/03/2022,NO,,Yes,No,No,Products,26661.7,,04/03/2022,26661.7,"[BIOTAGE GB LIMITED|Unit C,Distribution Way, Ystrad Mynach
HENGOED
Mid Glamorgan
CF82 7TS
GB|COMPANIES_HOUSE|01033865|No|No]",,04/03/2022,04/03/2022,"SingleTenderActionNonOJEU ",,10:00
SMC-2122-35,Contract,"Social Mobility Commission",Awarded,2022-06-24T19:41:47+01:00,"Opportunity to be an Expert Adviser on the Social Mobility Commission's Policy and Evidence Advisory Panel","The Social Mobility Commission (SMC) monitors progress towards improving social mobility in the UK and promotes social mobility in England. It is an independent statutory body. 

The SMC is establishing a Policy and Evidence Advisory Panel of subject-matter experts to provide advice on a range of issues that impact social mobility:

Academic roles:
1.	Education (Lot 1)
2.	Measurement (quantitative analysis) (Lot 2)
3.	Routes to employment and the labour market (Lot 3)
4.	Families expert (Lot 4)

Policy roles:
5.	Education (schools) (Lot 5)
6.	Education (further education) (Lot 6)
7.	Families expert (Lot 7)
8.	Levelling up - geographic/ place inequalities (Lot 8)

The panel will consist of both academic leaders in their field as well as seasoned policy experts. The panel will consist of both academic leaders in their field as well as seasoned policy experts. 

The final number of experts recruited will depend on the quality of bids received and budget considerations but is expected to be approximately 8 individuals.

Being an expert on the Policy and Evidence Advisory Panel provides a unique opportunity to help shape the SMC's mission of improving social mobility for all.  We intend to use advice arising from this contract to inform our thinking - we do not expect suppliers to engage on our behalf.

A key task will be to review and provide input into the Social Mobility Commission's annual statutory report, The State of the Nation.  This is laid before Parliament each year.  In 2022 we expect to launch the report in April, so this will be one of the Panel's first tasks.  On a more ongoing basis, we will request panel members to be a sounding board for us - on our research pipeline, our policy recommendations, as well as when we are scoping new areas that may have causal links to social mobility.  

Anyone holding a role on the panel will not be excluded from bidding for future contracts offered by the SMC. Nor will holding a role on the panel provide anyone with any advantages in being considered for future bids for SMC contracts. To avoid a conflict of interest, experts on the panel would not be expected to advise on work they have been separately contracted by the SMC to do. In this case, we would aim to allocate experts to work where there is no such conflict of interest.   

Length of Bids
A.	Bids should not exceed a total of 2 pages per role (excluding CV, publications list, declarations/annex).
a.	Any bids above that will not be considered. The font size should not be smaller than 11. Embedded links or files will not be considered.
B.	Bidders must also please complete and submit the 'Declarations' (Document 5).
C.	Bidders must also complete and submit the 'Conflict of Interest' (Annex One).

Bidders must submit their Bids before 12 Noon on Monday 14 February 2022, to: Colin.Seymour@cabinetoffice.gov.uk. Failure to return Bids by the time and due date or in the required format may disqualify Bidders from consideration.",,,"United Kingdom","79315000 ",,contact@socialmobilitycommission.gov.uk,"Sanctuary Building",,London,SW1P3BT,England,"020 7340 8397",https://www.gov.uk/government/organisations/social-mobility-commission,"2022-02-03 SMC-2122-35 ITT Policy and Evidence Advisory Panel-v3EXTENDED.docx ",,,07/03/2022,07/03/2023,14/02/2022,NO,,Yes,Yes,No,Services,0,96000,03/03/2022,86786,"[Private individual|Redacted|NONE_OTHER||No|No][Private individual|Redacted|NONE_OTHER||No|No][Private individual|Redacted|NONE_OTHER||No|No][Private individual|Redacted|NONE_OTHER||No|No][Private individual|Redacted|NONE_OTHER||No|No][Private individual|Redacted|NONE_OTHER||No|No][Private individual|Redacted|NONE_OTHER||No|No][Family Kids and Youth|146 Freston Road
LONDON
W10 6TR
GB|COMPANIES_HOUSE|OC397600|Yes|No][University Of Surrey|388 Stag Hill
GUILDFORD
Surrey
GU2 7XH
GB|COMPANIES_HOUSE|RC000671|No|No][Sibieta Economics of Education|1 Derwent Business Centre, Clarke Street, Derby, DE1 2BU|COMPANIES_HOUSE|11258656|Yes|No][Exogeneity Ltd|91 Northcote Road, Walthamstow E177DH|COMPANIES_HOUSE|13835771|Yes|No][METRO DYNAMICS LIMITED|3 Waterhouse Square,138 Holborn
LONDON
EC1N 2SW
GB|COMPANIES_HOUSE|09422707|Yes|No][INSTITUTE FOR EMPLOYMENT STUDIES|185 Dyke Road City Gate
HOVE
East Sussex
BN3 1TL
GB|COMPANIES_HOUSE|00931547|Yes|Yes][EDSK|6 Sherborne Way, Croxley Green, Hertfordshire WD3 3PF|COMPANIES_HOUSE|11795717|Yes|No]",,07/03/2022,07/03/2023,"OpenNonOJEU ",,12:00
C21066,Contract,"Kent Fire & Rescue Service",Awarded,2022-06-24T09:15:47+01:00,"Fixed Term Staff","Temporary staff for a fix period contract.",,,"United Kingdom","79620000 ","Anne Barton",anne.barton@kent.fire-uk.org,"The Godlands, Tovil",,MAIDSTONE,ME156XB,England,01622692121,,,,,15/03/2022,16/09/2022,01/03/2022,NO,,Yes,Yes,No,Services,70000,,07/03/2022,70000,"[Investigo Ltd|10 Bishops Square
London
E1 6EG|COMPANIES_HOUSE|4803377|No|No]",,15/03/2022,16/09/2022,"CallOffFromFrameworkAgreement ",,12:00
C21055,Contract,"Kent Fire & Rescue Service",Awarded,2022-06-23T16:36:56+01:00,"Short Term Vehicle Hire","Short term vehicle hire.",,,"United Kingdom","34144200 ","Anne Barton",anne.barton@kent.fire-uk.org,"The Godlands, Tovil",,MAIDSTONE,ME156XB,England,01622692121,,,,,04/03/2022,03/03/2025,03/03/2022,NO,,Yes,Yes,No,Services,30000,,03/03/2022,30000,"[Enterprise Rent A Car UK Ltd|Enterprise House
Vicarage Road
Egham
Surrey
TW20 9FB|COMPANIES_HOUSE|02946689|No|No]",,04/03/2022,03/03/2025,"CallOffFromFrameworkAgreement ",,12:00
2022ICO00167,Contract,"INFORMATION COMMISSIONER's OFFICE",Awarded,2022-06-17T17:16:22+01:00,"Regulatory Futures Research","Call Off from BEIS's Futures Framework (dated 1st of February 2020).

Support developing the ICO's approach to futures and horizon scanning in the ICO's Regulatory Futures team.",,,"North West","73000000 ",,procurement@ico.org.uk,"Wycliffe House, Water Lane",,WILMSLOW,SK95AF,England,,,,,,04/01/2022,04/07/2023,03/01/2022,NO,,Yes,Yes,No,Services,79500,,08/03/2022,79500,"[SCHOOL OF INTERNATIONAL FUTURES LIMITED|Onega House 112 Main Road
SIDCUP
Kent
DA14 6NE
GB|COMPANIES_HOUSE|07761692|Yes|No]",,04/01/2022,04/07/2023,"CallOffFromFrameworkAgreement ",,17:00
"IT-234-34049-HBC - 034049 - AWARD",Contract,"Hastings Borough Council",Awarded,2022-06-15T10:33:42+01:00,"ESPH SB HBC Public Realm and Green Connections (ESPH519 JB) CCS Framework RM6187 MCF3 Lot 8 - AWARD","Hastings Borough Council ('the Council') are seeking a suitably qualified and experienced consultancy or multi-disciplinary team to support the development of a specific element of our Town Centre Core proposals contained within the Council's Town Investment Plan. This commission primarily relates to the development of our proposals for public realm improvements and green connection proposals in selected areas of the Town Centre. Full information is provided in the Further Competition documents.",,"TN34 3UY","South East","90712100 90712000 ","Jack Berry (WDC)",jack.berry@wealden.gov.uk,"Breeds Place",Hastings,"East Sussex","TN34 3UY","United Kingdom","01323 443354",www.hastings.gov.uk/,,,,09/03/2022,31/05/2022,21/02/2022,NO,,Yes,No,No,Services,100000,0,08/03/2022,53250,"[Ove Arup & Partners Ltd|8 Fitzroy Street, London, United Kingdom, W1T 4BJ|NONE||No|No]",,09/03/2022,31/05/2022,"Other ",,17:00
BIP697782400,Contract,"Bury Council",Awarded,2022-06-14T14:00:03+01:00,"GB-Bury: TPPL Bury Council HCC Lot 6 - 8 x Electric Charging Points (10772)","TPPL Bury Council HCC Lot 6 - 8 x Electric Charging Points (10772)",,,"North West","31158100 ","Russell Starkie",r.starkie@bury.gov.uk,"Town Hall","Knowsley Street",Bury,"BL9 0SW",UK,01612535583,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=697782400 ",,02/07/2022,02/08/2022,08/03/2022,NO,,No,No,No,Products,67245.18,,08/03/2022,67245.18,"[EB Charging Ltd|Beech House - Unit 1
        Beech Industrial Centre
        Porters Wood
        St Albans
        AL3 6PQ|NONE||No|No]",,02/07/2022,02/08/2022,"NotSpecified ",,00:00
PCC001-DN617060-49542383,Contract,"Peterborough City Council",Awarded,2022-06-14T08:32:42+01:00,"Interim Head of Property","Interim Head of Property",,,England,"79000000 ","Carole Coe",Carole.Coe@peterborough.gov.uk,"Sand Martin House","Bittern Way",Peterborough,"PE2 8TY","United Kingdom",,https://www.peterborough.gov.uk/business/supplying-the-council/supply-opportunities,,,,01/04/2022,30/06/2022,02/03/2022,NO,,No,No,No,Services,58500,58500,03/03/2022,58500,"[CIPFA Business|E1 8AN|NONE||No|No]",,01/04/2022,30/06/2022,"DirectAward ",,00:00
PROC.03.0159,Contract,"Water Services Regulation Authority",Awarded,2022-06-13T17:03:40+01:00,"Online Educational Platform","An online educational platform which includes comprehensive libraries of learning content to enable our people to access the training and development they need, when they need it.",,,"West Midlands,London","79411000 ",,mailbox@ofwat.gov.uk,"Centre City Tower","7 Hill Street",Birmingham,B54UA,England,,,,,"For further information, please contact procurement@ofwat.gov.uk",09/05/2022,08/05/2023,07/03/2022,NO,,Yes,No,No,Services,31892,,07/03/2022,31892,"[LINKEDIN IRELAND UNLIMITED COMPANY|Wilton Place, Dublin
DUBLIN
CO DUBLIN
IE|COMPANIES_HOUSE|06441873|No|No]",,09/05/2022,08/05/2023,"CallOffFromFrameworkAgreement ",,17:00
CF-0884800D0O000000rwimUAA1,Contract,HEE,Awarded,2022-06-09T14:53:23+01:00,"Provision of Pre-Registration Training for Pharmacy Technicians in England (PTPT","Contract for the education and training of the health and social care workforce.",,,"United Kingdom","80000000 ","Commercial Team",commercial.team@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL",UK,,,,"https://atamis-1928.cloudforce.com/sfc/p/0O000000rwim/a/8d000000ISEU/OxYK0T.3ezLndoTBN1PcZWjuRGYbv6.uS9NQAcLR0Mg ",,02/03/2022,02/09/2024,01/03/2022,NO,,No,No,No,NotApplicable,46098.99,46099.01,03/03/2022,46099,"[Manor Community Pharmacy Ltd|T/A Vantage Pharmacy 2 Ridgeway Road S12 2SS|NONE||No|No]",,02/03/2022,02/09/2024,"Other ",,12:00
8021,Contract,"South Tyneside Council",Awarded,2022-06-08T09:44:28+01:00,"Mobile Voice & Data","Award of contract",,"ne33 2rl",,"32583000 ","Angela Carroll",angela.carroll@southtyneside.gov.uk,"Town Hall, Westoe Road",,"South Shields",NE332RL,England,01914244077,,,,,04/05/2022,03/05/2024,23/02/2022,NO,,Yes,No,No,Services,59694,,07/03/2022,59694,"[VODAFONE BUSINESS SOLUTIONS LIMITED|Brunel Drive
NG24 2EG
GB|COMPANIES_HOUSE|02186565|No|No]",,04/05/2022,03/05/2024,"CallOffFromFrameworkAgreement ",,17:00
1.11.4.4196,Contract,"Health & Safety Executive",Awarded,2022-06-07T12:49:06+01:00,"Expert report into Tree (felling","HSE requests PAOLO BAVARESCO - TMN ARBORICULTURE of Bron y Foel, Garndolbenmaen, Gwynedd, LL51 9UX to Attend the site to provide opinion on the incident tree and others in terms of cause of incident, safety and remedial measures required to ensure safety.",,"l20 7hs",,"79720000 ",,tenders@hse.gov.uk,"Redgrave Court,Merton Road",,BOOTLE,L207HS,England,,,"1.11.4196 - Expert report into Tree (felling) fatal.pdf ",,,14/03/2022,13/03/2023,14/02/2022,NO,,No,No,No,Products,1,7700,07/03/2022,7700,"[PAOLO BAVARESCO TRADING AS TMN ARBORICULTURE|Bron y Foel, Garndolbenmaen, Gwynedd, LL51 9UX|NONE_OTHER||No|No]",,14/03/2022,13/03/2023,"CallOffFromFrameworkAgreement ",,13:00
TD1806,Contract,"Derby City Council",Awarded,2022-06-07T09:53:23+01:00,"TD1806 - Planned carriageway maintenance at Midland Rd Arboretum","TD1806 - Planned carriageway maintenance at Midland Rd Arboretum

Direct award DCC Highways Maintenance Framework 2018-22. Lot 16 - Planned Carriageway Maintenance",,,"East Midlands","45233220 ",,Procurement@derby.gov.uk,"Corporation Street",,Derby,DE12FS,England,01332640768,,,"https://www.eastmidstenders.org/ ",,14/03/2022,18/03/2022,01/03/2022,NO,,Yes,No,No,Works,95000,,04/03/2022,95000,"[Thomas Bow Limited|Thomas Bow Limited, Ashbow Court, 4-12 Middleton Street, Lenton, Nottingham, Nottinghamshire, NG7 2AL|COMPANIES_HOUSE|4503934|No|No]",,14/03/2022,18/03/2022,"CallOffFromFrameworkAgreement ",,00:00
tender_307681/1074598,Contract,"The Food Standards Agency",Awarded,2022-05-27T11:19:24+01:00,"FS107018 Office Supplies","FS107018 - Provision of Office supplies to FSA staff.
It is issued under the Framework Contract with the reference number 6059 Framework. Contract for the provision of Office Stationery and Electronic Office Supplies via Crown Commercial Services Framework RM6059 - Lot 2: Office and Electronic Office Supplies",,,"Any region","30192700 ",,FSA.Procurement@food.gov.uk,"Foss House",,York,"YO1 7PR",England,,,"FS107018 Office supplies contract Redacted.pdf ",,,09/03/2022,08/03/2026,01/03/2022,NO,,Yes,Yes,No,Products,0,,08/03/2022,200000,"[Commercial Limited|Liddington Park, Old Station Drive, Leckhampton, Cheltenham, Gloucestershire, GL53 0DL|NONE_OTHER||No|No]",,09/03/2022,08/03/2026,"CallOffFromFrameworkAgreement ",,12:00
40046908,Contract,"AWE PLC",Awarded,2022-06-06T08:30:25+01:00,"Water Supply FY23 & FY24","Supply of water and wastewater as a call off from RM6178 aggregation",,"RG7 4PR",,"65100000 ",,scmtenders@awe.co.uk,Aldermaston,,READING,RG74PR,England,,,,,,01/04/2022,31/03/2024,21/01/2022,NO,,No,No,No,Services,0,1116447,07/03/2022,1116447,"[ADVANCED DEMAND SIDE MANAGEMENT LIMITED|Commercial House,80 High Street
WINDSOR
Berkshire
SL4 6AF
GB|COMPANIES_HOUSE|02688973|No|No]",,01/04/2022,31/03/2024,"CallOffFromFrameworkAgreement ",,17:00
"Living Well Fund 21/22",Contract,"SOUTHWAY HOUSING TRUST (MANCHESTER) LIMITED",Awarded,2022-06-01T10:59:55+01:00,"Living Well Fund 21/22","Living Well Fund",,"M20 2LT",,"79000000 ","Kieran Hill",k.hill@southwayhousing.co.uk,"729 Princess Road, Didsbury",,Manchester,M202SN,England,"0161 448 4200",,,,,07/03/2022,01/04/2022,06/03/2022,NO,,Yes,No,No,Products,120000,,06/03/2022,120000,"[Blackhawk Network|Westside, 
London Road, 
Hemel Hempstead, 
HP3 9TD.|COMPANIES_HOUSE|09193070|Yes|No]",,07/03/2022,01/04/2022,"SingleTenderActionNonOJEU ",,17:00
LPOOL001-DN595779-18379639,Contract,"Liverpool City Council",Awarded,2022-05-31T17:28:36+01:00,"Norman Pannell Phase 1 refurbishment consultancy","Norman Pannell Phase 1 refurbishment consultancy",,,England,"71315200 ","Catherine Bacon",Catherine.Bacon@liverpool.gov.uk,"4th Floor, Cunard Building",,Liverpool,"L3 1DS","United Kingdom","'+44 0",http://www.liverpool.gov.uk,,,,07/03/2022,07/03/2024,01/03/2022,NO,,Yes,Yes,No,Services,89425,,06/03/2022,89425,"[Kier Business Services Ltd|M50 3XP|NONE||No|No]",,07/03/2022,07/03/2024,"Other ",,23:59
