"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
tender_305693/1274279,Contract,"DVSA - Driver and Vehicle Standards Agency",Awarded,2023-10-25T10:15:19+01:00,"DVSA - Online Legislation Resources 2022 - Contract Variation","This is a variation to an existing contract to add additional licences.

These licence are for users to access online legislation services.
- UK legislation
- Encyclopaedia of Road Traffic Law",,,"Any region","79140000 ",,commercialenquiries@dvsa.gov.uk,"Berkeley House",,Bristol,"BS5 0DA",England,,,,,,09/08/2023,08/08/2025,28/06/2022,NO,,Yes,Yes,No,Services,43530,,08/08/2022,43530,"[LexisNexis|Lexis House, 30 Farringdon Street, London. EC4A 4HH|COMPANIES_HOUSE|03241216|No|No]",,09/08/2023,08/08/2025,"OpenNonOJEU ",,11:00
CF-1879800D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-09-21T13:47:05+01:00,"NHS Education Contract - Living Well Partnership (GP)","Funding for the education and training of the health and social care workforce.",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",england.workforcecommercialcontracts@nhs.net,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"NHS Education Contract 2021-2024 - Signed - Living Well Partnership (GP) Redacted.pdf ",,,28/07/2022,31/03/2024,01/07/2022,NO,,No,No,No,Services,224450,224450,11/08/2022,224450,"[Living Well Partnership (GP)|Weston Lane Ctr Hlthy Lvg Weston Lane SO19 9GH|NONE||No|No]",,28/07/2022,31/03/2024,"Other ",,12:00
CF-1858700D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-09-13T10:54:27+01:00,"Millenium Care Group - NHS Education Contract","Funding for the education and training of the health and social care workforce.",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",england.workforcecommercialteam@nhs.net,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"Marley Court Care Home (Millenium Care Group) - Contract Redacted.pdf ",,,01/04/2021,31/03/2024,31/03/2021,NO,,No,No,No,Services,10000,10000,10/08/2022,10000,"[Millenium Care Group|Lakeside Care Home, Chorley Road, Standish, WN1 2XN. WN1 2XN|NONE||No|No]",,01/04/2021,31/03/2024,"Other ",,12:00
CF-1839600D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-09-07T09:17:50+01:00,"Darwen Podiatry","Funding for the education and training of the health and social care workforce.",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",england.workforcecommercialcontracts@nhs.net,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"Redacted NHS_Education_Contract_April (35) - Darwen Podiatry.pdf ",,,01/04/2022,31/03/2024,31/03/2022,NO,,No,No,No,Services,10000,10000,09/08/2022,10000,"[Darwen Podiatry|4 Church Street, Darwen BB3 2RE|NONE||No|No]",,01/04/2022,31/03/2024,"Other ",,12:00
"EHRC 2122-02",Contract,"EQUALITY AND HUMAN RIGHTS COMMISSION",Awarded,2022-08-11T17:26:37+01:00,"EHRC 2122-02 Performance Management System","Call-Off from CCS G-Cloud 12 Framework for the provision of a performance management and engagement software to support real-time, future focused continuous performance management.",,,"England,Scotland,Wales","48000000 ","Ibrahim Ismail",procurementhelpdesk@equalityhumanrights.com,"Arndale House,Arndale Centre",,MANCHESTER,M43AQ,England,,,,,,18/09/2021,17/09/2024,16/09/2021,NO,,Yes,No,No,Services,22140,,07/08/2022,22140,"[CLEAR REVIEW LIMITED|The Mailbox Level 3, 101 Wharfside Street, Birmingham, United Kingdom, B1 1RF|COMPANIES_HOUSE|08851632|No|No]",,18/09/2021,17/09/2024,"CallOffFromFrameworkAgreement ",,13:00
STOCK001-DN618822-95303866,Contract,"Stockport Metropolitan Borough Council",Awarded,2023-08-25T16:01:30+01:00,"PROVISION OF CARE AND SUPPORT IN EXTRA CARE HOUSING (EDGELEY & MARPLE)","Stockport Council began to deliver an extra care housing service in 2008, by developing a partnership with four local housing providers; Stockport Homes, Johnnie Johnson Housing Trust, Your Housing Group and Equity Housing Group. Six existing sheltered housing schemes were identified; two in Marple, two in Reddish and two in Edgeley, which were close enough geographically to have one team of staff covering both buildings. In 2014 the borough gained its first purpose built affordable extra care housing scheme with the completion of Smithy Croft in Heald Green, which was the first to offer mixed tenure. There are now 269 properties within the extra care housing service including two short term (assessment) flats.",,,"United Kingdom","98000000 ","Shirella Simms",Shirella.Simms@star-procurement.gov.uk,"4th Floor, Waterside House","Waterside Plaza",Sale,"M33 7ZF","United Kingdom","'+44 1619121616",http://www.stockport.gov.uk/,,,,01/10/2022,03/11/2024,25/07/2022,NO,,Yes,Yes,No,Services,650000,650000,09/08/2022,400000,"[The Human Support Group Ltd|Cardinal House Abbeyfield Court,
Abbeyfield Road, 
Nottingham, 
Nottinghamshire, 
NG7 2SZ|NONE||Yes|No]",,01/10/2022,03/11/2024,"Restricted ",,12:00
CF-1797300D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-08-15T13:42:58+01:00,"Dental Therapy Foundation Training Placement","Funding for the education and training of the health and social care workforce.",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",workforcecommercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"Redacted Therapy e-Contract 2022-23 SIGNED.pdf ",,,01/09/2022,31/08/2023,31/08/2022,NO,,No,No,No,Services,30000,30000,09/08/2022,30000,"[Westbridge Dental Practice|127 Pound Way OX4 3XH|NONE||No|No]",,01/09/2022,31/08/2023,"Other ",,12:00
CF-1776000D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-08-07T13:39:17+01:00,"NHS Education Contract with Evergreen Oak Surgery","Funding for the education and training of the health and social care workforce.",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",workforcecommercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"Redacted NHS Education Contract 2021-2024 - Signed - Evergreen Oak Surgery.pdf ",,,27/07/2022,31/03/2024,01/07/2022,NO,,No,No,No,Services,75000,75000,10/08/2022,75000,"[Evergreen Oak Surgery|43 Commercial Road
Parkstone
Poole
BH14 0HU BH14 0HU|NONE||No|No]",,27/07/2022,31/03/2024,"Other ",,12:00
C100825,Contract,"Post Office Limited",Awarded,2023-07-29T19:18:14+01:00,"Board management","Board book management -  of  board papers, approvals of papers, board meetings",,,"North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Scotland,Wales,Northern Ireland,Isle of Man,Channel Islands","48311100 ","rhona Mclaren",rhona.mclaren@postoffice.co.uk,"100 wood street",,london,"ec2v 7er",England,,,,,"g cloud  12",29/08/2022,29/08/2026,17/06/2022,NO,,No,No,No,Services,70000,170000,12/08/2022,160000,"[Diligent Boardbooks Ltd|25 beford street, london, WC2E 9ES|NONE||No|No]",,29/08/2022,29/08/2026,"CallOffFromFrameworkAgreement ",,14:00
CF-1757200D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-07-28T10:46:45+01:00,"NHS Education Contract","Future workforce funds (including, but not limited to, placement tariff, salary support and where appropriate unless commissioned separately tuition funds); and

Workforce development funds (including, but not limited to Workforce Transformation)",,,"United Kingdom","80000000 ","Commercial Team",workforcecommercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"(Redacted) Hub HEE Education and Training Contract - Edge Hill Hub v1.2 - Complete.pdf ",,,10/03/2022,31/03/2024,09/03/2022,NO,,No,No,No,Services,162872,162872,08/08/2022,162872,"[Edge Hill University|St Helens Road L39 4QP|NONE||No|No]",,10/03/2022,31/03/2024,"Other ",,12:00
NKESTDC001-DN681175-87834036,Contract,"North Kesteven District Council",Awarded,2023-07-25T16:26:08+01:00,"Art installation at Mrs Smith's Cottage","Creation and installation of art work at Mrs Smith's Cottage",,,England,"92311000 ","Emma Clark",emma_clark@n-kesteven.gov.uk,"District Council Offices","Kesteven Street",Sleaford,"NG34 7EF",England,"'+44 1529308207",https://www.n-kesteven.gov.uk/,,,,08/08/2022,31/03/2023,07/08/2022,NO,,Yes,No,No,Works,13816,13816,08/08/2022,13816,"[Nicki Jarvis|49 Linden Walk, Louth, Lincs, LN11 9HT|NONE||Yes|No]",,25/08/2022,31/03/2023,"Restricted ",,23:59
CFBC6E19-7DDB-48F4-8906-F522EDFFD88E,Contract,"London Borough of Haringey",Awarded,2023-07-25T13:11:21+01:00,"Adaptations - Bathroom adaptations","BATHROOM ADAPTATIONS BATCH 59 This opportunity has been distributed on adamprocure.co.uk",,,"United Kingdom","45000000 ","Emmanuel Lamptey",LCP@haringey.gov.uk,"River Park House","225 High Road",London,"N22 8HQ","United Kingdom",,https://londonconstructionprogramme.co.uk,,"https://www.adamprocure.co.uk ",,01/09/2022,01/12/2022,11/08/2022,NO,,Yes,No,No,Works,45000,45000,12/08/2022,36209.94,"[DCK Construction Ltd|Flat 8, 630 High Road, Woodford Green, Essex, IG8 0PU|COMPANIES_HOUSE|6645493|Yes|No]",,01/09/2022,30/06/2023,"RestrictedOJEU ",,23:46
C2298,Contract,"Cabinet Office",Awarded,2022-09-02T14:58:06+01:00,"Legal Services","Legal advice",,,London,"79000000 ",,commercial@cabinetoffice.gov.uk,"70 Whitehall",,LONDON,SW1A2AS,England,,,"P&P_CO_Redacted Schedule 1, Definitions, 20221014.pdf P&P_CO_Redacted Schedule 1, Transparency Reports, 20221014.pdf P&P_CO_Redacted Schedule 2, Staff Transfer, 20221014.pdf P&P_CO_Redacted Schedule 2, Variation Form, 20221014.pdf P&P_CO_Redacted, Schedule 3, Insurance, 20221014.pdf P&P_CO, Schedule 3, Continuous Improvements, 20220819.pdf P&P_CO, Schedule 4, Commercially Sensitive, 20220819.pdf P&P_CO_Redacted Schedule 6, Call Off Contract, 20221017.pdf P&P_CO_Redacted Schedule 7, Key Supplier Staff, 20221014.pdf P&P_CO_Redacted Schedule 9, Security, 20221014.pdf P&P_CO_Redacted Schedule 10, Rectification Plan, 20221014.pdf P&P_CO_Redacted Schedule 11, Processing Data, 20221028.pdf P&P_CO, Schedule 24, Special Schedule, 20220919.pdf P&P_CO, Core Terms, 20220919.pdf ",,,10/08/2022,20/07/2023,08/08/2022,NO,,Yes,No,No,Products,265522.92,,10/08/2022,265522.92,"[Peters and Peters|15 Fetter Lane
London
EC4A 1BW|COMPANIES_HOUSE|OC352134|Yes|No]",,10/08/2022,20/07/2023,"SingleTenderActionNonOJEU ",,12:00
"CS22360 - Project Manager",Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2022-09-02T14:03:37+01:00,"CS22360 - Project Manager","***This is an award notice, not a call for competition***

Requirement was sourced via Crown Commercial Services Framework RM6160 Non Clinical Temporary and Fixed Term staff to provide UK Research and Innovation the temporary provision of a Project Manager.",,"SN2 1FL",,"79620000 ","Core Services",coreservices@uksbs.co.uk,"Polaris House,North Star Avenue",,SWINDON,SN21FF,England,01793867005,,"Redacted Contract.pdf ",,,10/08/2022,31/03/2023,09/08/2022,NO,,No,No,No,Services,192296.1,,09/08/2022,192296.1,"[HAYS SPECIALIST RECRUITMENT LIMITED|Trinity Passage
NW1 2AF
GB|COMPANIES_HOUSE|00975677|No|No]",,10/08/2022,31/03/2023,"CallOffFromFrameworkAgreement ",,17:00
CF-1723100D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-07-14T13:41:18+01:00,"Professional Support and Wellbeing - HEE (East and West Midlands)","The service will cover approximately 200 trainee doctors or dentists per year for initial screening, using the most appropriate evidence-based methods/software, to identify the probability of the trainee having a specific learning need",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",workforcecommercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"NHS TC's Provision of Services - Learning Support Centre Redacted.pdf ",,,12/08/2022,31/03/2025,11/02/2022,NO,,No,No,No,Services,750000,750000,12/08/2022,750000,"[The Learning Support Centre|Phoenix Yard, 5 Upper Brown Street LE1 5TE|NONE||No|No]",,12/08/2022,31/03/2025,"OpenOJEU ",,12:00
2022_PR_Marcomms,Contract,"WM5G LIMITED",Awarded,2023-07-09T20:46:26+01:00,"WM5G PR and Communications Support","*This update is to notify that the contract has been extended for a period of 3 months under section 72 of the public contract regulations. 





WM5G is looking to award a contract to provide PR and Communication Support. The successful organization will have a key role working alongside WM5G and its partners as they seek to deliver an exciting set of initiatives in the coming year. Further detail included in RFP documentation.",,,"West Midlands","79342000 79416000 ","Craig Naughton",craig.naughton@wm5g.org.uk,"16 Summer Lane",,BIRMINGHAM,B193SD,England,07843690933,www.wm5g.org.uk,"RFP_2022_PR_Marcomms.docx ","https://wmca.bravosolution.co.uk/esop/toolkit/opportunity/current/53826/detail.si ",,16/05/2022,30/06/2023,29/04/2022,NO,,Yes,No,No,Services,60000,,08/08/2022,74837,"[Encore Communications Limited|Grove House Coombs 
Wood Court, 
Steel Park Road, 
Halesowen, 
West Midlands, 
B62 8BF|COMPANIES_HOUSE|07560466|Yes|No]",,08/08/2022,31/03/2023,"CompetitiveQuotationNonOJEU ",,11:00
HEREFCC-DN611175-81046706,Contract,"Herefordshire Council",Awarded,2023-06-29T11:51:42+01:00,"Town Hall Remedial Works","The works comprise improvement works to the roof, rainwater goods, external and internal fabric repairs and sundry items to the Town Hall, a Listed Grade II* building, along with works to the porch roof of the adjacent No 8 St Owens Street.\r
\r
",,,England,"45212350 ","Philip Huggett",philip.huggett@herefordshire.gov.uk,"Council Offices","Plough Lane",Hereford,"HR4 0LE","United Kingdom","'+44 1432260018",https://www.herefordshire.gov.uk,,"https://procontract.due-north.com/Advert?advertId=80be894a-33cd-ec11-8114-005056b64545 ",,15/08/2022,31/10/2022,10/06/2022,NO,,No,No,No,Works,100000,100000,11/08/2022,178267,"[Snape Construction|Bishops Cleeve, Gloucestershire, GL52 7DG|NONE||Yes|No]",,06/10/2022,31/05/2024,"Open ",,14:00
DAR001-DN676828-32062157,Contract,"Darlington Borough Council",Awarded,2023-06-28T10:25:50+01:00,"PB2023-01088 - DAD Hub for ID318181","Retrospective - DAD Hub for ID318181",,,England,"85000000 ","Chloe Nicholas",chloe.nicholas@darlington.gov.uk,"Town Hall",Feethams,Darlington,"DL1 5QT",England,"'+44 1325405497",http://www.darlington.gov.uk,,,,08/08/2022,07/08/2026,04/08/2022,NO,,Yes,No,No,Services,18770.4,18770.4,06/08/2022,18770.4,"[Darlington Association on Disability|DL1 1GY|NONE||Yes|Yes]",,08/08/2022,07/08/2026,"DirectAward ",,23:59
BIP791033713,Contract,"Blackpool Council",Awarded,2023-06-23T09:40:04+01:00,"GB-Blackpool: TPPL Blackpool Council NEPO HGV Lot 1 - 1 x Tractor Unit with Lorry Mounted Crane (13213)","1 x Tractor Unit with Lorry Mounted Crane",,,"North West","42414000 ","Paul Mullane",paul.mullane@blackpool.gov.uk,"Layton Depot","Plymouth Road",Blackpool,"FY3 7HW",UK,01253478378,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=791033713 ",,13/08/2022,13/09/2022,12/08/2022,NO,,No,No,No,Products,270407.4,,12/08/2022,270407.4,"[Motus Commercials|Imperial Commercials Limited
        Park Road
        West Midlands
        Halesowen
        B63 2RL|NONE||No|No]",,13/08/2022,13/09/2022,"NotSpecified ",,00:00
tender_315762/1227868,Contract,"Serious Fraud Office",Awarded,2023-06-22T15:08:18+01:00,"Provision of Recruitment Services for Fixed term Staff","Recruitment service to assist HR team with recruiting for specialist Principal Investigative Lawyers on FTC.",,"SW1Y 5BS",London,"79620000 ",,commercial@sfo.gov.uk,"2 - 4 Cockspur St",,London,"SW1Y 5BS",England,,,,,,16/08/2022,16/08/2023,11/08/2022,NO,,No,No,No,Services,63000,,12/08/2022,63000,"[Venn Group Limited|Cottons Centre, 3rd Floor, Hays Lane, London, SE1 2QP|NONE_OTHER||No|No]",,16/08/2022,16/08/2023,"SingleTenderActionNonOJEU ",,23:59
"EHRC 2223-09",Contract,"EQUALITY AND HUMAN RIGHTS COMMISSION",Awarded,2022-08-12T11:29:45+01:00,"EHRC 2223-09 IT Software Subscriptions","A further competition under Lot 3 of the Crown Commercial Services Technology Products and Associated Services Framework Agreement (RM6068) for the renewal of software licenses for the IT Service Management toolset, ManageEngine, for a 3 year period.",,,"England,Scotland,Wales","48000000 ","Ibrahim Ismail",procurementhelpdesk@equalityhumanrights.com,"Arndale House,Arndale Centre",,MANCHESTER,M43AQ,England,"0161 829 8100",,,,,01/09/2022,31/08/2025,11/07/2022,NO,,Yes,No,No,Services,26938.72,,09/08/2022,26938.72,"[BOXXE LIMITED|Artemis House,Eboracum Way Heworth Green
YORK
North Yorkshire
YO31 7RE
GB|COMPANIES_HOUSE|02109168|Yes|No]",,01/09/2022,31/08/2025,"CallOffFromFrameworkAgreement ",,13:00
"iSYSTEMS INTEGRATION Ltd",Contract,"Regulator of Social Housing",Awarded,2023-02-02T10:45:10Z,"Digital consultancy services","G-Cloud 12 Call-Off contract for Digital Consultancy services to advise on a Digital MSP transition.",,,"United Kingdom","72000000 ",,procurement@rsh.gov.uk,"Level 1A Piccadilly Plaza",,Manchester,M14BT,England,01615282558,,,,,12/08/2022,12/11/2022,12/04/2022,NO,,Yes,Yes,No,Services,49838,,12/08/2022,49838,"[ISYSTEMS INTEGRATION LTD|Imperial House,21-25 North Street
BROMLEY
Kent
BR1 1SD
GB|COMPANIES_HOUSE|08957402|Yes|No]",,12/08/2022,12/11/2022,"CallOffFromFrameworkAgreement ",,12:00
