"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
CF-0634100D0O000000rwimUAA,Contract,"NHS England",Awarded,2023-08-08T17:07:21+01:00,"NHS Framework for the North of England, Branded Medicine","Offer reference number: CM/PHR/20/5600
CM/PHR/20/5600/01 - NHS Framework for the North of England, Branded Medicines -Tranche B - 1 March 2022 to 29 February 2024 with an option or options to extend (at the Authority's discretion) for a period or periods up to a total of 24 months
CM/PHR/20/5600/02 - NHS Framework for the North of England, Branded Medicines - Annual Tranche Products. Period of framework: 1 March 2022 to 28 February 2023 with an option or options to extend (at the Authority's discretion) for a period or periods up to a total of 12 months.
CM/PHR/20/5600/03- NHS Framework for Insulin Aspart Biosimilar (Trurapi®), South of England - Period of framework: 1 March 2022 to 31 August 2022 with an option or options to extend (at the Authority's discretion) for a period or periods up to a total of 12 months.
CM/PHR/20/5600/04 - NHS Framework for Insulin Aspart Biosimilar (Trurapi®), London - Period of framework: 1 March 2022 to 31 August 2023 with an option or options to extend (at the Authority's discretion) for a period or periods up to a total of 24 months.
CM/PHR/20/5600/05 - NHS Framework for Insulin Aspart Biosimilar (Trurapi®), Midlands and East - Period of framework: 1 March 2022 to 28 February 2023 with an option or options to extend (at the Authority's discretion) for a period or periods up to a total of 24 months.",,"WA7 2ES","East Midlands,East of England,London,North East,North West,South East,South West,West Midlands,Yorkshire and The Humber,Isle of Man","33600000 ","Giorgie Rushton",giorgie.rushton2@nhs.net,"2nd Floor Rutland House",,Runcorn,"WA7 2ES",UK,,,"022928-2021 - FTS Contract Notice for CM_PHR_20_5600.pdf Document No.10 Participating Authorities.xls Parties appointed to the framework agreement.docx 03. Framework Agreement and Terms and Conditions (1).docx CM_PHR_20_5600_05 - Midlands and East Proprietary Proprietary Medicines, Insulin Aspart Biosimilar, Trurapi.pdf CM_PHR_20_5600_02 - NHS Framework for the NOFE, Branded Medicines - Transparency Award Schedule.pdf CM_PHR_20_5600_04 - London Proprietary Proprietary Medicines, Insulin Aspart Biosimilar, Trurapi.pdf CM_PHR_20_5600_03 - South of England Proprietary Proprietary Medicines, Insulin Aspart Biosimilar, Trurapi.pdf CM_PHR_20_5600_01 - NHS Framework for the NOFE, Branded Medicines - Transparency Award Schedule.pdf ",,,01/03/2022,29/02/2024,20/10/2021,NO,,Yes,No,No,Products,431836170,431836170,07/02/2022,238913892,"[Thornton and Ross Ltd|, Huddersfield|NONE||No|No][Janssen-Cilag Ltd|50-100 Holmers Farm Way, High Wycombe, Buckinghamshire, High Wycombe|NONE||No|No][Biogen|Innovation House 70 Norden Road, 70 Norden Road, Maidenhead, Berkshire, Maidenhead|NONE||No|No][Merck Serono Limited|5 New Square, Bedfont Lakes Business Park, Feltham, Feltham|NONE||No|No][Celltrion Healthcare United Kingdom Limited|The Switch 1-7 The Grove, 1-7 The Grove, Slough, Slough|NONE||No|No][Bristol Myers Squibb|Arc Uxbridge Sanderson Road, New Denham, Denham, Buckinghamshire, England, Uxbridge|NONE||No|No][AstraZeneca|1 Francis Crick Avenue, Cambridge Biomedical Campus, Cambridge,, Luton|NONE||No|No][UL Global Pharma|, Hertfordshire|NONE||Yes|No][GlaxoSmithKline UK Limited|980 Great West Road, Brentford, Middlesex, London|NONE||No|No][Roche Products Ltd|6 Falcon Way, Shire Park, Welwyn Garden City, Garden City|NONE||No|No][Bayer Ltd|400 South Oak Way, Reading, Berkshire, Reading|NONE||No|No][Merck Sharpe & Dohme (UK) Limited|120 Moorgate, London, London|NONE||No|No][Pfizer Ltd|Pfizer Limited, Ramsgate Road, Sandwich, Kent, Kent|NONE||No|No][Accord-UK Ltd|Whiddon Valley, Barnstaple, Devon, EX32 8NS, Devon, EX32 8NS|NONE||No|No][Novo Nordisk|3 City Place, Beehive Ring Road, Gatwick, West Sussex, Gatwick|NONE||No|No][Sandoz Ltd|, Camberley|NONE||Yes|No][Napp Pharmaceuticals Ltd|Unit 196 Cambridge Science Park, Milton Road, Cambridge, Cambridge|NONE||No|No][Eli Lilly & Company Ltd|Lilly House, Priestley Road, Basingstoke, Hampshire, Basingstoke|NONE||No|No][Ipsen|190 Bath Road, Slough, Berkshire, Slough|NONE||No|No][Amgen Ltd|240 Science Park Milton Road Cambridge, Cambridge|NONE||No|No][Aventis Pharma ltd t/a Sanofi|410 Thames Valley Park Drive, Reading, Berkshire, Reading|NONE||No|No][UCB Pharma Ltd|, Slough|NONE||No|No][Teva UK Limited|, Castleford|NONE||No|No][Zentiva Pharma UK Ltd|, London|NONE||No|No][CST Pharma Limited|Westate Park, Units 5-7, Tintagel Way, Aldridge, Walsall, Walsall|NONE||Yes|No][Takeda UK Ltd|, London|NONE||No|No][Mylan|Building 4, Trident Place, Mosquito Way, Hatfield, Hertfordshire,, Barnet|NONE||Yes|No][Gilead Sciences Limited|280 High Holborn, London, Holborn|NONE||No|No][Organon Pharmaceuticals UK Ltd|Hertford Road, Hoddesdon, Hertfordshire, London|NONE||No|No][Gedeon Richter UK Ltd|127 Shirland Road, London, Maida Vale - London|NONE||Yes|No][Sobi (Swedish Orphan Biovitrum Ltd)|, Cambridgeshire|NONE||Yes|No]",,01/03/2022,29/02/2024,"OpenOJEU ",,13:00
CUM001-DN595965-11437686,Contract,"Cumbria County Council",Awarded,2023-07-28T12:59:14+01:00,"Lot 4b - Wheelchair accessible with passenger assistant for various areas closing 7 February 2022 (F5/3)","Lot 4b - Wheelchair accessible with passenger assistant for various areas closing 7 February 2022 (F5/3)",,,England,"60000000 ","John Ferguson",john.ferguson@cumbria.gov.uk,"Cumbria House","107 - 117 Botchergate",Carlisle,"CA1 1RD","United Kingdom","'+44 1228226425",http://www.cumbria.gov.uk/,,,,21/02/2022,31/08/2025,07/02/2022,NO,,Yes,No,No,Services,0,,09/02/2022,112030,"[M & I Travel ltd|CA14 2TQ|NONE||Yes|No]",,21/02/2022,31/08/2025,"Open ",,10:00
CUM001-DN595962-32720360,Contract,"Cumbria County Council",Awarded,2023-07-28T12:31:52+01:00,"Lot 1b - Up to 8 Passenger Seats with Passenger Assistant for various areas closing 7 February 2022 (F5/3)","Lot 1b - Up to 8 Passenger Seats with Passenger Assistant for various areas closing 7 February 2022 (F5/3)",,,England,"60000000 ","John Ferguson",john.ferguson@cumbria.gov.uk,"Cumbria House","107 - 117 Botchergate",Carlisle,"CA1 1RD","United Kingdom","'+44 1228226425",http://www.cumbria.gov.uk/,,,,28/02/2022,31/08/2022,07/02/2022,NO,,Yes,No,No,Services,0,,09/02/2022,11900,"[Reays Coaches Ltd|CA7 9NE|NONE||Yes|No]",,28/02/2022,31/08/2022,"Open ",,10:00
CUM001-DN595957-06246600,Contract,"Cumbria County Council",Awarded,2023-07-28T11:40:59+01:00,"Lot 1a - Up to 8 passenger seats for various areas closing 7 February 2022 (F5/3)","Lot 1a - Up to 8 passenger seats for various areas closing 7 February 2022 (F5/3)",,,England,"60000000 ","John Ferguson",john.ferguson@cumbria.gov.uk,"Cumbria House","107 - 117 Botchergate",Carlisle,"CA1 1RD","United Kingdom","'+44 1228226425",http://www.cumbria.gov.uk/,,,,21/02/2022,31/08/2025,07/02/2022,NO,,Yes,No,No,Services,0,,09/02/2022,50887,"[M & I Travel ltd|CA14 2TQ|NONE||Yes|No]",,21/02/2022,31/08/2025,"Restricted ",,10:00
CUM001-DN594588-49759561,Contract,"Cumbria County Council",Awarded,2023-07-28T11:32:17+01:00,"Lot 4a - Wheelchair Accessible for various areas closing 7 February 2022 (F4/10)","Lot 4a - Wheelchair Accessible for various areas closing 7 February 2022 (F4/10)",,,England,"60000000 ","John Ferguson",john.ferguson@cumbria.gov.uk,"Cumbria House","107 - 117 Botchergate",Carlisle,"CA1 1RD","United Kingdom","'+44 1228226425",http://www.cumbria.gov.uk/,,,,21/02/2022,31/08/2022,07/02/2022,NO,,Yes,No,No,Services,0,,11/02/2022,4500,"[Metro Taxis|CA2 5JA|NONE||Yes|No]",,21/02/2022,31/08/2022,"Restricted ",,10:00
CUM001-DN594582-93564598,Contract,"Cumbria County Council",Awarded,2023-07-27T11:33:09+01:00,"Lot 1b - Up to 8 Passenger Seats with Passenger Assistant for various areas closing 7 February 2022 (F4/10)","Lot 1b - Up to 8 Passenger Seats with Passenger Assistant for various areas closing 7 February 2022 (F4/10)",,,England,"60000000 ","John Ferguson",john.ferguson@cumbria.gov.uk,"Cumbria House","107 - 117 Botchergate",Carlisle,"CA1 1RD","United Kingdom","'+44 1228226425",http://www.cumbria.gov.uk/,,,,21/02/2022,31/08/2025,07/02/2022,NO,,Yes,No,No,Services,0,,11/02/2022,318918,"[Herdwick Travel|LA9 7AE|NONE||Yes|No][Hobans 1923 Ltd|CA14 4JX|NONE||Yes|No]",,21/02/2022,31/08/2025,"Restricted ",,10:00
CUM001-DN594579-31218687,Contract,"Cumbria County Council",Awarded,2023-07-27T11:17:23+01:00,"Lot 1a - Up to 8 passenger seats for various areas closing 7 February 2022 (F4/10)","Lot 1a - Up to 8 passenger seats for various areas closing 7 February 2022 (F4/10)",,,England,"60000000 ","John Ferguson",john.ferguson@cumbria.gov.uk,"Cumbria House","107 - 117 Botchergate",Carlisle,"CA1 1RD","United Kingdom","'+44 1228226425",http://www.cumbria.gov.uk/,,,,21/02/2022,31/08/2022,07/02/2022,NO,,No,Yes,No,Services,0,,11/02/2022,6840,"[n & c taxi services|CA2 6QP|NONE||Yes|No]",,21/02/2022,31/08/2022,"Open ",,10:00
CCZZ21A19.,Contract,"Crown Commercial Service",Awarded,2022-04-21T12:35:28+01:00,"PIPELINE-Provision of an independent research programme on the causes of ethnic","Contract Title:	Contract for the Provision of an Independent research programme on the causes of ethnic/racial disparities in the police use of taser",,,"United Kingdom,Isle of Man,Channel Islands,British Oversea Territories,Europe,Rest of the World","79600000 ","Crown Commercial Service on behalf of College of Policing : Home Office",supplier@crowncommercial.gov.uk,"Floor 9, The Capital Building, Old Hall Street",,Liverpool,"L3 9PP",England,3450103503,https://www.gov.uk/government/organisations/crown-commercial-service,"Redacted CCZZ21A19-Call Off Award Letter v2.0.pdf Redacted CCZZ21A19 - Letter of Appointment Form v2.pdf COP13_2021_CCN 001 (2) Redacted.docx ",,,14/02/2022,30/06/2023,25/01/2022,NO,,Yes,Yes,No,Services,219688,,09/02/2022,219688,"[UCL CONSULTANTS LIMITED|97 Tottenham Court Road W1T 4TP London England|NONE||No|No]",,14/02/2022,30/06/2023,"CallOffFromFrameworkAgreement ",,00:00
20230719153533-30501,Contract,"Leicestershire Police",Awarded,2023-07-19T15:35:37+01:00,"Criminal Justice Service Elements including PAVE","Turning Point are the existing providers of the current Integrated substance misuse treatment service across LLR.
The PCC will be commissioning specific criminal justice service elements. These specific service elements include; PAVE, Custody and Out of Court Disposals.
A separate procurement process will be commenced imminently to procure these criminal justice service elements. This direct award dispensation will allow the service to continue for a period of up to 12 months whilst these CJ service elements are procured for a longer contract period.",,,"East Midlands","85322000 ","Charlotte Highcock",charlotte.highcock@leicestershire.pnn.police.uk,"Police Headquarters, St. Johns, Enderby",,Leicestershire,"LE19 2BX",ENG,"'+44 1162222",,,,,01/03/2022,28/02/2023,11/02/2022,NO,,No,No,No,Services,0,131073,11/02/2022,131073,"[Turning Point|Standon House, 
21 Mansell St, 
London
E1 8AA|NONE||No|No]",,01/03/2022,28/02/2023,"DirectAward ",,11:46
CUM001-DN594584-30420848,Contract,"Cumbria County Council",Awarded,2023-07-18T16:07:28+01:00,"Lot 2b - between 9 and 16 passenger seats with passenger assistant for various areas closing 7 February 2022 (F4/10)","Lot 2b - between 9 and 16 passenger seats with passenger assistant for various areas closing 7 February 2022 (F4/10)",,,England,"60000000 ","Helen Foster",helen.foster@cumbria.gov.uk,"Cumbria House","107 - 117 Botchergate",Carlisle,"CA1 1RD","United Kingdom","'+44 1228221712",http://www.cumbria.gov.uk/,,,,21/02/2022,31/08/2025,07/02/2022,NO,,Yes,No,No,Services,0,,11/02/2022,99360,"[Hobans 1923 Ltd|CA14 4JX|NONE||Yes|No]",,21/02/2022,31/08/2025,"Open ",,10:00
P0815b,Contract,"Birmingham City Council",Awarded,2023-06-05T16:34:34+01:00,"Professional Consultancy Services - Phase 2","To support to support the service to deliver the improvements and recommendations from a recently completed review of the Councils Housing Management and Capital Investment and Repairs functions.",,,"West Midlands","72224000 ","Corporate Procurement Services",cps@birmingham.gov.uk,"10 Woodcock Street",,Birmingham,"B4 7WB","United Kingdom",,,,,,11/02/2022,07/06/2022,31/01/2022,NO,,Yes,No,No,Services,177650,,11/02/2022,177650,"[REED TALENT SOLUTIONS LIMITED|Academy Court 94 Chancery Lane
LONDON
WC2A 1DT
GB|COMPANIES_HOUSE|11875450|No|No]",,11/02/2022,07/06/2022,"CallOffFromFrameworkAgreement ",,12:00
CF-1594100D0O000000rwimUAA,Contract,"NHS England",Awarded,2023-05-24T15:37:19+01:00,"Delivery of a virtual outreach pilot programme for students in Key Stage 3","Health Education England are 
contracting the Provider to develop 
and deliver a pilot I'm in 
Healthcare programme to take 
place during 2021-22 onwards.
The Provider will be required to 
deliver the programme and provide 
a full evaluation report",,"LS2 7UE",England,"80000000 ","Philip Scott",philip.scott@hee.nhs.uk,"Quarry House, Quarry Hill",,Leeds,"LS2 7UE",GB,,,"Short Form_Contract Terms_MyKindaCrowd_REDACTED.pdf ",,,10/02/2022,10/02/2023,06/11/2021,NO,,Yes,No,No,Services,50000,50000,10/02/2022,41628,"[MyKindaCrowd|Southbank Technopark,  90 London Road,, Bookham, KT23 4BA|NONE||Yes|No]",,10/02/2022,10/02/2023,"OpenNonOJEU ",,12:00
CF-0315800D58000000L5A4EAK,Contract,"Home Office",Awarded,2023-05-22T17:19:20+01:00,"Proc761 CHIS Support","Contract for the provision of L2/L3 Support and Maintenance for Charter CRM",,"HP2 7DX","Any region","72000000 ","Kathy Johnson",kathy.johnson7@homeoffice.gov.uk,"2 Marsham Street",,Westminister,"SW1P 4DF",GB,,,"Home Office CRM 113541 Covert_counter-signed_22.05.2023 CF.pdf ",,,10/02/2022,09/02/2023,09/02/2022,NO,,No,No,No,Services,55163,55163,10/02/2022,55163,"[NEC SOFTWARE SOLUTIONS UK LTD|HEAD OFFICE
BizSpace, 1st Floor, iMex Centre, 575-599, Maxted Rd, Hemel Hempstead, HP2 7DX HP2 7DX|NONE||No|No]",,10/02/2022,09/02/2023,"CallOffFromFrameworkAgreement ",,12:00
CF-0894400D0O000000rwimUAA,Contract,HEE,Awarded,2023-04-21T08:31:24+01:00,"Delivery of a virtual outreach pilot programme for students in Key Stage 3","Health Education England are contracting the Provider to develop and deliver a pilot I'm in Healthcare programme.",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"C50661_Im in Healthcare_Contract Terms_Final_Redacted.pdf ",,,10/02/2022,10/02/2023,16/11/2021,NO,,No,No,No,Services,41628,41628,10/02/2022,41628,"[MyKindaCrowd|Suite 23, Finch's Yard, Eastwick Road, Bookham, Surrey KT23 4BA|NONE||Yes|No]",,10/02/2022,10/02/2023,"OpenNonOJEU ",,12:00
