"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
102833,Contract,"DEPARTMENT FOR DIGITAL, CULTURE, MEDIA & SPORT",Awarded,2022-04-12T09:28:09+01:00,"Design of a financial resilience regime for football","The Department for Digital, Culture, Media and Sport (DCMS), in response to the Fan Led Review (FLR), requires a Supplier to provide consultancy support to develop a model for improving the financial resilience of clubs in order to ensure a sustainable future for football.",,"SW1A 2BQ",,"79000000 ",,commercial@dcms.gov.uk,"100 Parliament Street",,LONDON,SW1A2BQ,England,,,,,,24/01/2022,31/03/2022,10/01/2022,NO,,Yes,Yes,No,Services,80000,,03/03/2022,80000,"[Oliver Wyman|1 Tower Place West, Tower Place, London,
EC3R 5BU|COMPANIES_HOUSE|02995605|No|No]",,24/01/2022,31/03/2022,"CallOffFromFrameworkAgreement ",,11:00
"MLCSU - 737",Contract,"STAFFORDSHIRE AND LANCASHIRE COMMISSIONING SUPPORT UNIT",Awarded,2022-05-02T09:02:54+01:00,"CHC Off Payroll Worker","CHC Nurse Assessor",,"ST4 4LX",,"79600000 ","Samantha Yates",samantha.yates6@nhs.net,"Heron House, 120 Grove Road",,"Stoke on Trent","ST4 4LX",England,"01782 872500",,,,,14/03/2022,14/06/2022,03/03/2022,NO,,No,No,No,Services,25000,,03/03/2022,25000,"[COYLE PERSONNEL LIMITED|First Floor,66-68 COLLEGE ROAD
HARROW
Middlesex
HA1 1BE
GB|COMPANIES_HOUSE|02281209|No|No]",,14/03/2022,14/06/2022,"CallOffFromFrameworkAgreement ",,00:00
20220429175003-104104,Contract,"Kirklees Council",Awarded,2022-04-29T17:50:09+01:00,"Civic Centre I Design, Supply and Fit Furniture","The outline for this procurement is to provide Kirklees Council with the design, supply and installation of innovative and modern furniture solutions to Civic Centre 1, in Huddersfield Town Centre. Kirklees Council wish to create a space which can support hybrid working and will include spaces for both formal and informal meetings, hot desk facilities, break out spaces and multi-functional areas.  The anticipated start date is the end of January 2022, with a programme duration of ten (10) months with a provision to extend by up to two (2) months should the works be delayed. The Supplier will provide a phased delivery of furniture items, to be determined by the onsite building works. The furniture installation programme currently states Phase One: to commence Spring 2022, with further phases to be agreed with target completion date of Summer 2022 through to October 2022.",,,"Yorkshire and The Humber","30191000 39000000 39100000 39130000 39150000 39151000 39153000 39156000 45421153 50850000 79934000 ","Martyn Kelly",Martyn.kelly@kirklees.gov.uk,"Town Hall,Ramsden Street,",,Huddersfield,"HD1 2TA",ENG,"'+44 1484221000",www.kirklees.gov.uk,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=40739&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/104104 ",,04/04/2022,31/01/2023,22/12/2021,NO,,Yes,Yes,No,Products,0,750000,03/03/2022,739090,"[Emergent Crown Contract Office Furnishings Limited|Unit 10, Browmills Industrial Estate 
Brighouse Road, Hipperholme 
Halifax 
West Yorkshire, 
HX3 8EF|NONE||No|No]",,04/04/2022,31/03/2023,"Open ",,13:00
PREST001-DN572650-10162054,Contract,"Preston City Council",Awarded,2022-04-29T14:31:02+01:00,"Collections movement and storage for the ""Harris Your Place"" Project","Collections movement and storage for the ""Harris Your Place"" Project",,,England,"92320000 ","Tim Joel",t.joel@preston.gov.uk,"Preston City Council","Town Hall Lancaster Road",Preston,"PR1 2RL",England,,http://www.preston.gov.uk/,,,,18/03/2022,31/03/2024,28/02/2022,NO,,Yes,No,No,Services,284439,400000,04/03/2022,284439,"[Restore Harrow Green|Unit 3, Bromford Central, Bromford Lane, Birmingham, West Midlands, B8 2SE, United Kingdom|NONE||No|No]",,18/03/2022,31/03/2024,"DirectAward ",,23:59
DDaT22142,Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2022-03-29T18:18:23+01:00,"UK SBS - DDaT22142 - HMI Panel","***Please note this is an award notice, not a call for competition***
UK Research and Innovation (UKRI) had a requirement for the procurement of HMI touch screen panels. This has been sourced via a Competitive quotation procedure.",,"OX11 0QX",,"30231320 ",,ddatprocurement@uksbs.co.uk,"Polaris House,North Star Avenue",,SWINDON,SN21FF,England,"01793 86 7005",,,,,02/03/2022,06/09/2022,01/03/2022,NO,,Yes,No,No,Products,12605.4,,01/03/2022,12605.4,"[Scattergoods & Johnson Ltd.|Lowfields Road
Leeds
LS12 6ET|NONE_OTHER||Yes|No]",,02/03/2022,06/09/2022,"CompetitiveQuotationNonOJEU ",,00:00
tender_299912/1057418,Contract,"Department for Work and Pensions",Awarded,2022-04-28T16:19:50+01:00,"End to End Testing Service","Specifically, there are a number of products we are looking for support to ensure they remain fit for purpose and meet technical and legal standards.  These services have historically been developed as isolated deliveries despite having a common deployment eco-system and lack a joined up test approach.  An outline approach has been developed and brought into reality for our PIP and HAS services.  As the model has now been proven we need to expand the approach to cover additional areas of Health as well continuing management/iteration of the existing cross context testing platforms and approach.",,,"Any region","72222300 ",,COMMERCIALDIRECTORATE.CHAPS@DWP.GOV.UK,"Peel Park",,Blackpool,"FY4 5ES",England,,,"G-Cloud-12-Call-Off-Contract - End to End Testing Service v1.0 REDACTED.pdf ",,,03/03/2022,09/09/2022,02/03/2022,NO,,Yes,No,No,Services,815200,2445600,03/03/2022,815200,"[SQC Technology Ltd|The Hayloft Blakenhall Park Barton Under Needwood DE13 8AJ|NONE_OTHER||Yes|No]",,03/03/2022,09/09/2022,"CallOffFromFrameworkAgreement ",,23:59
tender_272484/1066985,Contract,"Sport England",Awarded,2022-04-28T11:52:48+01:00,"SE1039 - Agency Worker - IT Salesforce Service Delivery Manager","Provision of Contingent Labour via CCS RM6160 Framework",,,"Any region","79620000 ",,Procurement@sportengland.org,"21 Bloomsbury Street",,London,"WC1B 3HF",England,,,,,,07/04/2022,06/09/2022,04/03/2022,NO,,Yes,No,No,Services,96000,,04/03/2022,96000,"[Networkers International (UK) lIMITED|Cottons Centre, 47-49 Tooley Street, London, SE1 2QN|NONE_OTHER||No|No]",,07/04/2022,06/09/2022,"CallOffFromFrameworkAgreement ",,12:00
AC/LP/JS,Contract,"Stroud District Council",Awarded,2022-04-27T10:26:22+01:00,"HR/Payroll Software System","Contract award notice only - procured via a framework",,"GL5 4UB",,"48450000 ","Jo Spain",jo.spain@stroud.gov.uk,"Ebley Mill, Ebley Wharf",,STROUD,"GL5 4UB",England,"01453 754589",,,,,23/02/2022,22/02/2027,01/02/2022,NO,,No,No,No,Services,260187,,01/03/2022,260187.5,"[INSIGHT DIRECT (UK) LTD|Insight Campus, Terry Street
UB8 1PH
GB|COMPANIES_HOUSE|02579852|No|No]",,23/02/2022,22/02/2027,"CallOffFromFrameworkAgreement ",,00:00
CPD4122086,Contract,"DEPARTMENT FOR LEVELLING UP, HOUSING AND COMMUNITIES",Awarded,2022-04-27T10:05:28+01:00,"Making Reservation Agreements A Normal Part of the Home Buying & Selling Process","In 2019, Government let a contract with Kantar Public to help Government to design and trial a reservation agreement which buyers and sellers of homes could use. The purpose of this research was two-fold, Firstly, to determine whether consumers and industry would be willing to make use of reservation agreements and then secondly and only providing that Kantar could demonstrate industry and consumer support,  for Kantar to carry out a trial of reservation agreements. Once this trial had been concluded, Government could then make a determination about an appropriate way forward.

Kantar successfully completed the first phase of their research carrying out research with industry and consumers. At the start of 2020, they submitted a report to MHCLG (now DLUHC) which summarised their findings and recommended that the work should proceed to a formal trial. In early March 2020, Ministers agreed that this work should proceed to a trial. However, the impact of the Covid-19 pandemic on the housing market and then the subsequent recovery sparked by a stamp duty holiday distorted the level of transactions and meant that a trial during 2020 was not possible. 

This Contract covers the resumption of this work and the start of a trial of reservation agreements.  For the purposes of continuity, Kantar were commissioned to continue/conclude the work.",,,England,"73110000 ",,commercial@levellingup.gov.uk,"2 Marsham Street",,LONDON,SW1P4DF,England,,,,,,20/09/2021,31/08/2022,17/09/2021,NO,,No,No,No,Services,63066.5,,03/03/2022,63066.5,"[KANTAR PUBLIC UK LIMITED|6 More London Place
LONDON
SE1 2QY
GB|COMPANIES_HOUSE|13663077|No|No]",,20/09/2021,31/08/2022,"SingleTenderActionNonOJEU ",,00:00
DERBSCC001-DN600077-34578867,Contract,"Derbyshire County Council",Awarded,2022-04-27T09:52:10+01:00,"CST025-001 Provision of Apprenticeship (Career Development Professional Level 6)","Contract procured using the YPO Apprenticeship DPS (833) Framework",,,England,"80000000 ","Paul Hartley",Paul.hartley@derbyshire.gov.uk,"County Hall",,Matlock,"DE4 3AG",England,"'+44 1629536860",http://www.derbyshire.gov.uk/,,,,03/03/2022,31/03/2024,28/02/2022,NO,,No,No,No,Services,36000,36000,01/03/2022,36000,"[Futures Advice, Skills and Employment|Fifth Floor, Pearl House,
Friar Lane,
Nottingham,
NG1 6BT|NONE||No|No]",,03/03/2022,31/03/2024,"DirectAward ",,00:00
DDaT22153,Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2022-03-25T09:15:32Z,"PitchBook Subscription","***Please note this is not a call for competition*** This requirement is for PitchBook Subscription. This has been awarded to PitchBook Data Inc via a competitive Quote Process.",,"SN2 1FL",,"48000000 ",,DdatProcurement@uksbs.co.uk,"Polaris House",,SWINDON,"SN2 1FL",England,,,"DDaT22153.jpg ",,,22/03/2022,21/03/2023,01/03/2022,NO,,Yes,No,No,Products,34483.2,,04/03/2022,34483.2,"[PitchBook Data Inc.|+1 (206) 623.1986
901 Fifth Avenue
Suite 1200
Seattle, WA 98164|NONE_OTHER||No|No]",,22/03/2022,21/03/2023,"CompetitiveQuotationNonOJEU ",,00:00
HCA001-DN552968-03426924,Contract,"Homes England (the name adopted by the Homes and Communities Agency)",Awarded,2022-04-26T15:57:19+01:00,"Delivery Partner Panel 3 - Midlands Lot. Tutbury Road, Burton upon Trent","Homes England is seeking a development partner for the 11.89 hectare first phase of its land at Tutbury Road, Burton upon Trent.  The appointed development partner will be responsible for the delivery of:\r
\r
•	Up to 300 homes as part of an outline consent for up to 500 homes;\r
•	Delivery of 33% of the homes as affordable in line with Local Plan policy;\r
•	Specialist accommodation for the elderly;\r
•	Accesses and construction of the east-west spine road;\r
•	50 homes as part of a Future Homes Standard pilot.\r
\r
https://www.gov.uk/government/publications/homes-england-contracts-and-tenders",,,England,"45000000 ",,etendering@homesengland.gov.uk,"11th Floor","1 Mann Island",Liverpool,"L3 1BP",England,,,,,,31/01/2022,31/12/2028,03/12/2021,NO,,No,No,No,Works,86407745,,01/03/2022,86407745,"[Barratt Developments Plc|WA3 6XF|NONE||No|No]",,31/03/2022,31/12/2028,"NotApplicable ",,13:00
CF-0731300D0O000000rwimUAA1,Contract,"Nottingham University Hospital NHS Trust",Awarded,2022-04-26T15:18:00+01:00,"Maintenance Surveys","6 facet maintenance surveys (Engineering Infrastructure)",,"NG5 1PB","Any region","79311000 ","Emma Pearson",emma.pearson@nuh.nhs.uk,"St Francis Way, City Hospital Campus",,Nottingham,"NG5 1PB",GB,,,,,,07/03/2022,31/05/2022,28/02/2022,NO,,No,No,No,Services,151332.75,151332.75,03/03/2022,151332,"[EXI Group Holdings|The Walker Suite
Butts Park Arena CV1 3GE|NONE||No|No]",,07/03/2022,31/05/2022,"CallOffFromFrameworkAgreement ",,12:00
C-2466,Contract,"National Audit Office",Awarded,2022-04-26T14:36:07+01:00,"IT Controls Maturity Benchmark Tool Development - EY","NAO has begun to perform IT maturity assessments/ IT Benchmarking across its financial audit clients. As part of such assessments, the NAO has focussed on the IT control elements that are relevant to the financial audits.

EY have previously developed an IT benchmarking tool, supported by a set of underlying questions related to IT controls, and has supported the NAO with implementing this in a pilot state.

The NAO are keen to work with EY to further develop and improve the pilot tool and supporting controls questionnaire.

This piece of work will include the scoping and build of specific improvements to the existing EY controls maturity analysis tool.",,"SW1W 9SP",,"79212100 ","Tania Khan",NAO.Procurement@nao.org.uk,"157-197 Buckingham Palace Road",,LONDON,SW1W9SP,England,02077987000,,,,,13/03/2022,13/04/2022,10/03/2022,NO,,Yes,No,No,Services,15000,18000,01/03/2022,18000,"[ERNST & YOUNG LIMITED|1 More London Place
SE1 2AF
GB|COMPANIES_HOUSE|05458987|Yes|No]",,13/03/2022,13/04/2022,"CallOffFromFrameworkAgreement ",,17:00
20220426140026-3510,Contract,"CTM Portal for the NDA Shared Services Alliance",Awarded,2022-04-26T14:00:33+01:00,"Statutory Examination Services (SES)","The Consultant provides sufficient suitable qualified and experienced personnel to carry out routine and statutory examination/inspection, consultancy to the Employer's equipment and services.  The contract end date of the 31st October 2026 and the value takes account of optional years.",,"BS35 1RQ","Any region","71630000 71631000 71631400 71730000 ","Caroline Milner",caroline.j.milner@magnoxsites.com,"Magnox Limited","Oldbury Technical Centre, Oldbury Naite","Thornbury, South Gloucestershire","BS35 1RQ",ENG,,https://www.gov.uk/government/case-studies/shared-services-alliance-ssa-for-nuclear-decommissioning-estate,,"https://sharedsystems.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=14041&B=SELLAFIELD https://sharedsystems.eu-supply.com/ctm/Company/CompanyInformation/Index/3510 ",,01/04/2022,31/10/2026,24/11/2021,NO,,Yes,No,No,Services,2400000,4800000,01/03/2022,4800000,"[Bureau Veritas UK Limited|Atlas Business Park
2nd Floor, Atlantic House
Simonsway
Whythensawe
Manchester
M22 5PR|NONE||No|No]",,01/04/2022,31/10/2026,"Open ",,12:00
SC352,Contract,"DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST",Awarded,2022-04-26T12:29:02+01:00,"Supply of Dad Pads","Supply of Dad Pad new parent education resources",,,"East Midlands","39162000 ","Paul Munday",paulmunday@nhs.net,"Walton Hospital",,CHESTERFIELD,"S40 3HW",England,,,,,,04/03/2022,04/06/2022,03/03/2022,NO,,Yes,Yes,No,Products,40000,,04/03/2022,40000,"[INSPIRE CORNWALL CIC|Moresk Road
TRURO
TR1 1DG
GB|COMPANIES_HOUSE|07307740|Yes|No]",,04/03/2022,04/06/2022,"SingleTenderActionNonOJEU ",,17:00
NOTTCITY001-DN596665-44649899,Contract,"Ashfield District Council",Awarded,2022-04-26T11:53:15+01:00,"CPU 5313 Hucknall Levelling Up Fund: Bid Development","The Levelling Up Fund is part of the government's investment programme. The £4.8 billion Levelling Up Fund will invest in infrastructure that improves everyday life across the UK, including regenerating town centres and high streets, upgrading local transport, and investing in cultural and heritage assets. The Fund will focus on capital investment in local infrastructure that has a visible impact on people and their communities.
The Council is planning to submit a bid to Round 2 of the Fund, based on Hucknall but also bringing wider benefits to the rest of the District. The bid requires the formal written support of the local MP.
The Council wants to appoint a suitably experienced and qualified consultant to prepare the bid, which we anticipate will be submitted sometime in Spring 2022, depending on government guidance.",,,"East Midlands","79400000 ","Holly Fisher",Holly.Fisher@nottinghamcity.gov.uk,"Loxley House","Station Street",Nottingham,"NG2 3NG","United Kingdom","'+44 0",http://www.nottinghamcity.gov.uk,,"https://procontract.due-north.com/Advert?advertId=d271169a-e988-ec11-8110-005056b64545 ",,01/04/2022,31/07/2022,22/02/2022,NO,,Yes,No,No,Services,30000,30000,03/03/2022,25175,"[Integrated Transport Planning Ltd|1st Floor 
1 Broadway 
Nottingham 
NG1 1PR|NONE||Yes|No]",,01/04/2022,29/07/2022,"Open ",,12:00
ITT46610,Contract,"DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST",Awarded,2022-04-23T07:49:45+01:00,"WORKS - CREATION OF A TRAILER PARKING AREA","CREATION OF A TRAILER PARKING AREA TO ACCOMODATE A MRI SCANNER BASE",,"S40 3HW",,"45000000 ","Brian Summerfield",bsummerfield@nhs.net,"WALTON HOSPITAL",,CHESTERFIELD,"S40 3HW",England,,,,,,04/03/2022,31/03/2022,25/02/2022,NO,,Yes,No,No,Works,80000,90000,04/03/2022,90000,"[BEIGHTON CONSTRUCTION LIMITED|58 Dunston Road
S41 8XA
GB|COMPANIES_HOUSE|01015616|Yes|No]",,04/03/2022,31/03/2022,"CompetitiveQuotationNonOJEU ",,17:00
"WSCC - JS - GIS Services",Contract,"WEST SUSSEX COUNTY COUNCIL",Awarded,2022-04-22T17:16:30+01:00,"WSCC - JS - GIS Services","Cloud-hosted GIS services 

Call-off from G-cloud 12",,"PO19 1RG",,"48326000 ","James Skilling",james.skilling@westsussex.gov.uk,"County Hall",,CHICHESTER,PO191RQ,England,"0330 222 5432",,,,,01/04/2022,31/03/2024,14/02/2022,NO,,Yes,No,No,Products,95000,105000,04/03/2022,97285,"[STATMAP LTD|22 Kendale
HEMEL HEMPSTEAD
Hertfordshire
HP3 8NN
GB|COMPANIES_HOUSE|06588284|Yes|No]",,01/04/2022,31/03/2024,"CallOffFromFrameworkAgreement ",,00:00
T/HILL/399,Contract,"The Hillingdon Hospitals Nhs Foundation Trust",Awarded,2022-04-22T14:50:18+01:00,"Reception 8 Light Refurbishment Works","This project seeks to improve the existing paediatric outpatient services in the Reception 8 Podium and green zone through light refurbishment as the current services are not suitable as there is a need to deliver more clinic rooms and provide suitable IPC compliant sinks.

The scope of the project is to transform the Podium GF Operations team space into clinical spaces and to carry out light refurbishment of Reception 8 within the Podium.",,"UB8 3NN",,"45000000 ",,jenny.kervarrec@nhs.net,"Pield Heath Road",,UXBRIDGE,UB83NN,England,,,,,,14/04/2022,14/06/2022,04/02/2022,NO,,Yes,Yes,No,Works,129816.04,,02/03/2022,129816.04,"[Quinn London Ltd|Dome House,
8 Hartley Avenue Mill Hill,
London
NW7 2HX|NONE_OTHER||Yes|Yes]",,14/04/2022,14/06/2022,"Other Below Threshold Procedure",,10:00
CF-0790100D0O000000rwimUAA1,Contract,"Calderdale and Huddersfield NHS Foundation Trust",Awarded,2022-04-22T12:14:12+01:00,"Lenovo kit","Lenovo kit",,"HD3 3EA",England,"44316400 ","Rachel Clarkson",jo.clarkson@cht.nhs.uk,"Acre Street",,Huddersfield,"HD3 3EA",GB,,,,,,01/03/2022,31/03/2022,01/02/2022,NO,,No,No,No,Products,967945.7,967945.7,01/03/2022,967945.7,"[Softcat PLC|Solar House, Fieldhouse Lane, Marlow, Bucks SL7 1LW|NONE||No|No]",,01/03/2022,31/03/2022,"CallOffFromFrameworkAgreement ",,12:00
20220422085813-104104,Contract,"Kirklees Council",Awarded,2022-04-22T08:58:19+01:00,"KMCCD-002A - Dewsbury Heritage Works","Tenders are invited by the Council from Contractors with relevant experience and ability to demonstrate sufficient capacity for the provision of Dewsbury Heritage Works (the ""Works""). The anticipated commencement date for the Contract is 1 January 2022.",,,"Yorkshire and The Humber","45000000 ","John Lambe",john.lambe@kirklees.gov.uk,"PO Box 1720",,Huddersfield,"HD1 2TA",ENG,"'+44 1484221000",www.kirklees.gov.uk,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=41865&B=UK https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/104104 ",,19/01/2022,22/04/2022,18/01/2022,NO,,Yes,No,No,Works,0,170000,02/03/2022,232815,"[Code Building Solutions Limited|Unit 1 Farfield Street, Cleckheaton, West Yorkshire|NONE||No|No]",,07/03/2022,24/06/2022,"Restricted ",,13:00
HACK001-DN608826-81616090,Contract,"London Borough of Hackney",Awarded,2022-04-21T14:29:41+01:00,"Condoms for Targeted Communities","Provision of free condoms to Hackney and City residents aged 25+ in groups at higher risk of acquiring HIV, with a particular focus on black African community groups. Provision is mainly through face-to-face outreach, including at community venues, local markets, hairdressers and barber shops, however it is possible for service users to access condoms by post, if they are unable to attend outreach in person.",,,England,"85100000 ","Tim Lee",Timothy.Lee@hackney.gov.uk,"Hackney Service Centre","1 Hillman Street",Hackney,"E8 1DY","United Kingdom","'+44 2083563000",http://www.hackney.gov.uk,,,,01/07/2022,30/06/2024,24/01/2022,NO,,Yes,No,No,Products,50000,50000,01/03/2022,50000,"[Community African Network|Community African Network|NONE||Yes|No]",,30/06/2022,01/07/2024,"Open ",,23:59
RM1557/PS067,Contract,"Defence Digital (ISG)",Awarded,2022-04-21T14:08:32+01:00,"Tx Programme Office (TPO) Support Requirements - Phase 2","Phase 2 of a transformation programme contract for planning and scheduling the programme; managing benefits, risks, and dependencies; portfolio management.",,"SN13 9NR",,"72000000 ",,UKStratComDD-CM-CCT-Group@mod.gov.uk,"MOD Corsham","Westwells Road",Corsham,"SN13 9NR",England,,,"REDACTED 20220228-PS067-Tx-Programme_Office_(TPO)_Phase 2_Support_Requirements_Call_Off v2.0 - signed 20220228.pdf ",,,01/03/2022,31/08/2022,22/02/2022,NO,,No,No,No,Services,302274,,01/03/2022,302274,"[i3 Works Ltd|33 Kittoch Street
East Kilbride
Glasgow
G74 4JW|COMPANIES_HOUSE|SC477423|No|No]",,01/03/2022,31/08/2022,"CallOffFromFrameworkAgreement ",,17:00
RM1557/PS061,Contract,"Defence Digital (ISG)",Awarded,2022-04-21T14:07:49+01:00,"NGCN Security and CyDR Outcomes","The Fixed Network Programme has a requirement for specialist security support to address business and operationally critical work on the MOD's NGCN Programme.",,"SN13 9NR",,"72000000 ",,UKStratComDD-CM-CCT-Group@mod.gov.uk,"MOD Corsham","Westwells Road",Corsham,"SN13 9NR",England,,,"REDACTED 20220301-Jointly Signed PS061 NGCN Security and CyDR Outcomes G-Cloud-12-Call-Off-Contract ARM signed_v0.1.pdf ",,,01/03/2022,30/09/2022,22/02/2022,NO,,No,No,No,Services,419045,,01/03/2022,419045,"[AMETHYST RISK MANAGEMENT LIMITED|Worting House,Church Lane, Worting
BASINGSTOKE
Hampshire
RG23 8PX
GB|COMPANIES_HOUSE|06240100|No|No]",,01/03/2022,30/09/2022,"CallOffFromFrameworkAgreement ",,17:00
CONREG/PROC/MC/LUPCSecurityServices-CCGT/JC/MiniComp/0002,Contract,"Catapult Cell & Gene Therapy",Awarded,2022-04-21T12:55:07+01:00,"Mini competition for LUPC lot 2 Security and Reception Services","Security & Reception duties already awarded",,"SG1 2FX",,"35000000 ","Jacqueline Chambers",jacqueline.chambers@ct.catapult.org.uk,"Gunnels Wood Road",,Stevenage,SG12FX,England,"'+44 (0) 203 728 9500",,,,,01/04/2022,31/03/2025,07/01/2022,NO,,Yes,No,No,Services,632987.39,,03/03/2022,632987.39,"[G4S SECURE SOLUTIONS (UK) LIMITED|Sutton Park House,15 Carshalton Road
SUTTON
SURREY
SM1 4LD
GB|COMPANIES_HOUSE|01046019|Yes|No]",,01/04/2022,31/03/2025,"CallOffFromFrameworkAgreement ",,17:00
GP109,Contract,"Middlesbrough Council",Awarded,2022-04-21T12:53:49+01:00,"Traffic Signal Communications",.,,,"North East","34923000 ","James Himsworth",James_Himsworth@middlesbrough.gov.uk,"Town Hall,Cleveland",,MIDDLESBROUGH,TS12QQ,England,"01642 728422",,,,,01/03/2022,01/03/2027,28/02/2022,NO,,Yes,No,No,Services,96282.6,,01/03/2022,96282.6,"[MOBIUS NETWORKS LIMITED|Walker Road Forest Business Park
COALVILLE
Leicestershire
LE67 1TU
GB|COMPANIES_HOUSE|05384466|Yes|No]",,15/03/2022,01/03/2027,"Other Exemption",,12:00
20220421123810-104106,Contract,"North Lincolnshire Council",Awarded,2022-04-21T12:38:15+01:00,"Services for Schools End-to-End System SLA Online (Services for Education)","The 'Services for Education' system is a cloud hosted portal provided by Frontline Data. It is primarily used in the UK public sector for trading Local Authorities services and currently used by over 60 Local Authorities for trading services to a range of schools and other education settings. The portal provides a one stop shop for users to browse and purchase a wide range of services, SLA's and training opportunities.",,,"Yorkshire and The Humber","48190000 ","Joanne Busby",joanne.busby@northlincs.gov.uk,"Church Square House, 30-40 High Street",,Scunthorpe,"DN15 6NL",ENG,"'+44 1724297000",www.northlincs.gov.uk,,,,22/04/2022,31/03/2026,21/04/2022,NO,,Yes,Yes,No,Services,0,62960,02/03/2022,62960,"[Frontline Data|Suite 19 North Colchester Business Centre, 340 The Crescent, Colchester, CO4 9AD, UK|NONE||No|No]",,01/04/2022,31/03/2026,"DirectAward ",,12:32
4200816961,Contract,"NEWCASTLE UNIVERSITY",Awarded,2022-04-21T11:51:13+01:00,"Contracted water hygiene monitoring","Contracted water hygiene monitoring",,,"North East","38910000 ","Sabrina Bell",purchasing@ncl.ac.uk,Kingsgate,,NEWCASTLE-UPON-TYNE,NE17RU,England,01912086680,,,,,02/03/2022,28/02/2023,01/03/2022,NO,,Yes,Yes,No,Services,44606.21,,01/03/2022,44606.21,"[HSL Compliance Ltd|Alton House	Ross on Wye	HR9 5BP|NONE_OTHER||Yes|Yes]",,02/03/2022,28/02/2023,"CallOffFromFrameworkAgreement ",,23:59
4200818104,Contract,"NEWCASTLE UNIVERSITY",Awarded,2022-04-21T11:47:29+01:00,"Supply of Mass Spectrometer","Supply of Mass Spectrometer",,,"North East","38433100 ","Sabrina Bell",purchasing@ncl.ac.uk,Kingsgate,,NEWCASTLE-UPON-TYNE,NE17RU,England,01912086680,,,,,05/03/2022,01/07/2022,04/03/2022,NO,,Yes,No,No,Products,32065,,04/03/2022,32065,"[Hiden Analytical Ltd|420 Europa Boulevard	Warrington	WA5 7UN|NONE_OTHER||Yes|No]",,05/03/2022,01/07/2022,"CompetitiveQuotationNonOJEU ",,23:59
"IT-442-40-LVRPA2022/01 - AWARD",Contract,"Lee Valley Regional Park Authority",Awarded,2022-03-30T13:19:38+01:00,"Lee Valley Velodrome - Replacement LED lighting to the Arena & Concourse Area - AWARD","Lee Valley Regional Park Authority (hereinafter ""the Authority"") has a requirement for the replacement of the existing metal halide lighting to the Arena and the low level recessed ceiling down lighters to the concourse level with an LED replacement including all associated fittings, wiring and control gear at its Velodrome sited on Queen Elizabeth Olympic Park. The contractor is strongly recommended to visit the site to ascertain the full extent of the works and the working conditions and access restrictions.",,"EN2 9HG",London,"31000000 45000000 44000000 51000000 ","Genevieve  D'Souza",gdsouza@leevalleypark.org.uk,"Bulls Cross",Enfield,Middlesex,"EN2 9HG","United Kingdom","01992 709888",,,,,06/03/2022,31/05/2022,09/02/2022,NO,,Yes,Yes,No,Works,350000,500000,04/03/2022,696851.77,"[Elcom Projects Ltd|Elcom Projects Ltd, , Unit 2, Rosewood Business Park, Witham, Essex, United Kingdom, CM8 3AA|NONE||No|No]",,06/03/2022,31/05/2022,"Open ",,23:00
4200817489,Contract,"NEWCASTLE UNIVERSITY",Awarded,2022-04-21T10:21:35+01:00,4200817489,"Laser upgrade",,,"North East","38636100 ","Sabrina Bell",purchasing@ncl.ac.uk,Kingsgate,,NEWCASTLE-UPON-TYNE,NE17RU,England,01912086680,,,,,03/03/2022,31/05/2022,02/03/2022,NO,,Yes,No,No,Products,38792,,02/03/2022,38792,"[Carl Zeiss Ltd|ZEISS Hous Building 1030	Cambridge	CB23 6DW|NONE_OTHER||Yes|No]",,03/03/2022,31/05/2022,"CallOffFromFrameworkAgreement ",,23:59
