"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
CF-0998200D0O000000rwimUAA,Contract,"NHS England",Awarded,2024-02-15T14:27:29Z,"National Patient Safety Improvement Programmes Measurement Support tender","The authority Authority required a measurement service provider to support the NHS England and NHS Improvement's National Patient Safety Improvement priorities and programme delivery across regions in England that will include the delivery on the following -

Provide measurement support by - Developing, access, analyse, monitor patient safety data for various programmes and workstreams in a robust manner to support delivery.
Interpret patient safety data to provide intelligence and insight about the work of the Patient safety collaboratives as well as impact of the priorities and programmes on systems and patient outcomes.
Provide advice and technical support with regard to measurement, scoping, prioritising and evaluation of patient safety improvement activities to ensure success of the programme.
To support NHS England as well as the Patient Safety Collaboratives in the design and monitoring of safety improvement programmes and projects as and when required throughout the delivery year.",,"LS2 7UE",England,"85100000 79410000 72314000 ","Leigh Parker",leigh.parker1@nhs.net,"Quarry Hill",,Leeds,"LS2 7UE",UK,,,"National Patient Safety Improvement Programmes Redacted.pdf ",,,21/06/2022,31/03/2023,19/04/2022,NO,,Yes,No,No,Services,750000,750000,20/06/2022,224814.25,"[Unity Insights Limited|Amelia House, Crescent Road, Worthing, West Sussex BN11 1RL|NONE||Yes|No]",,21/06/2022,31/03/2023,"OpenOJEU ",,12:00
2779-2022,Contract,"ABT BRITAIN LIMITED",Awarded,2024-02-09T14:52:45Z,"Business Revitalization in Ukraine UA 2007 phase I","As the war in Ukraine takes a toll not only on civilian and military lives but also on the livelihoods of Ukrainian citizens fleeing war, it is crucial to support businesses to re-establish and recover operations in more secure areas of the country. As more flexible and adaptable SMEs are to become the driver of Ukraine's economic recovery, this project is set to support the Government of Ukraine in designing and piloting SME support policies and programmes that would enable SMEs to operate under the current volatile context of war and post-war recovery. This, in turn, will further economic activity, employment and tax revenues. 
The project will help develop government policies and strengthen the ability of SME support institutions to deliver urgently needed temporary programming under a highly volatile context of active war. 
Project will focus on:  
•	Policy development
•	Ability of the regional SME support infrastructure in Ukraine and extra-territorial centres, in the neighbouring states where relevant (one has been opened already in Warsaw, Poland), to design and implement effective SME support policies and programmes, and  
•	Design support measures to facilitate the build-up and resilience of the SME sector in Ukraine, to enable it to secure new partnerships and export opportunities, respond to challenges, and meet needs brought about by war.",,,Ukraine,"73000000 ","Zuzanna Pogorzelska",zuzanna.pogorzelska@abtbritain.co.uk,"1 Chamberlain Square",,BIRMINGHAM,SE12RD,England,"'+44 (0)20 3874 3440",,,,,22/06/2022,23/09/2022,10/06/2022,NO,,Yes,Yes,No,Services,174550,,19/06/2022,174550,"[Kyiv School of Economics and Management|03113, 3 Mykoly Shpaka street, Kyiv, Ukraine|NONE_OTHER||Yes|No]",,22/06/2022,23/09/2022,"SingleTenderActionNonOJEU ",,18:00
BUCKSH001-DN615129-22232294,Contract,"Buckinghamshire Council",Awarded,2024-02-06T14:42:42Z,"Levelling Up Round 2","Levelling up round 2 projects",,,England,"71311300 ","Helen White",helen.white@buckinghamshire.gov.uk,"Walton Street Offices",,Aylesbury,"HP20 1UA",England,"'+44 1296674657",https://www.buckinghamshire.gov.uk/,,,,21/06/2022,06/07/2022,30/05/2022,NO,,No,No,No,Services,59000,59000,21/06/2022,59000,"[Montagu Evans|70 St Mary Axe
London 
EC3A 8BE|NONE||No|No]",,01/07/2022,10/08/2022,"Open ",,23:59
CF-0968700D0O000000rwimUAA,Contract,"NHS England",Awarded,2024-01-30T11:32:47Z,"Inquest Training Day","This was for accomondation to hold a learning from Deaths in Custody and the Coroner's Inquest training day.",,"LS2 7UE","Any region","79952000 85100000 ","Leigh Parker",leigh.parker1@nhs.net,"Quarry Hill",,Leeds,"LS2 7UE",UK,,,"NHS_TERMS_AND_CONDITIONS_FOR_THE_PROVISION_OF_SERVICES__PO_VERSION.pdf ",,,11/07/2022,11/07/2022,08/07/2022,NO,,No,No,No,Services,11135,11135,16/06/2022,11135,"[Convenzis Group Limited|Riverside House Kings Reach Business Park, Yew St, Stockport, Cheshire SK4 2HD|NONE||No|No]",,11/07/2022,11/07/2022,"SingleTenderActionNonOJEU ",,12:00
TD1862,Contract,"DERBY CITY COUNCIL",Awarded,2024-01-25T09:00:08Z,"TD1862- Social Care Transport GIS Tool for Routes","Social Care Transport GIS Tool for Routes",,,"East Midlands","48000000 ",,procurement@derby.gov.uk,"Corporation Street",,Derby,"DE1 2FS",England,,,,,"Option for 2 x 12 month extension.",20/06/2022,19/06/2024,19/06/2022,NO,,Yes,No,No,Services,83000,,19/06/2022,83000,"[Qroutes Limited|BS34 8RB|COMPANIES_HOUSE|09993686|No|No]",,20/06/2022,19/06/2024,"Other Framework (Direct Call Off)",,00:00
CF-0887400D0O000000rwimUAA,Contract,"Secretary of State for Health and Social Care acting as part of the Crown through UK Health Security Agency",Awarded,2023-12-20T16:19:01Z,"Supportive Medicine - Propofol 1g/50ml (emulsion for infusion vials) for ITU","Award for the supply of Supportive Medicine - Propofol 1g/50ml (emulsion for infusion vials) for ITU.",,"SW1P 3JR","United Kingdom","33600000 ","Simeon Hadebe",dhsc.covidmeds@dhsc.gov.uk,"Commercial Directorate, Quarry House, Quarry Hill",,Leeds,"LS2 7UE",GB,,,"Fresenius Kabi_Document.3_Conditions of Contract_Licensed Medicines_CM_EMI_21_57203_REDACTED.pdf ",,,14/06/2022,13/06/2023,27/01/2022,NO,,Yes,No,No,Products,59600,59600,16/06/2022,59600,"[Fresenius Kabi Limited|Cestrian Court, Eastgate Way, Manor Park, Runcorn, Cheshire, WA7 1NT|NONE||No|No]",,14/06/2022,13/06/2023,"OpenAcceleratedOJEU ",,13:00
"Chard Town Council/2022/Upper Henson",Contract,"Chard Town Council",Awarded,2023-12-18T11:34:53Z,"Upper Henson Play Area Upgrade","This ITT sets out Chard Town Council's requirements for a suitable play provider and installer to deliver an upgraded play area facility for the local community at Upper Henson Park, Chard. The successful provider will be required to design a play area in line with the outline specification, supply the equipment, appoint and manage a suitably qualified installer and project manage, co--ordinate and oversee installation of the new facility.  The tender should also outline a proactive repair and maintenance schedule for the first ten years.",,"TA20 1PP",,"92000000 ","Paul Russell",townclerk@chard.gov.uk,Guildhall,"Fore Street",Chard,TA201PP,England,01460239567,,"Upper Henson Park ITT Final.docx ",,,12/07/2022,13/01/2023,08/04/2022,NO,,Yes,No,No,Works,1,60000,20/06/2022,50000,"[Wicksteed Leisure Limited|Digby Street,
Kettering
NN16 8YJ|COMPANIES_HOUSE|02857721|No|No]",,12/09/2022,31/03/2023,"CompetitiveQuotationNonOJEU ",,17:00
CF-2023800D0O000000rwimUAA,Contract,"London Ambulance Service NHS Trust",Awarded,2023-11-21T12:05:46Z,"Zscaler Internet Security","G-Cloud call-off for Zscaler Internet Security",,"SE1 8SD",London,"48732000 ","P Candler",p.candler@nhs.net,"220 Waterloo Road",,London,"SE1 8SD",UK,,,,,,15/06/2022,14/06/2024,01/06/2022,NO,,No,No,No,Products,499999,499999,17/06/2022,499999,"[BSI Professional Services (UK) Limited|389 Chiswick High Road, London, . W4 4AL|NONE||No|No]",,15/06/2022,14/06/2024,"CallOffFromFrameworkAgreement ",,12:00
tender_251095/1277341,Contract,capitalEsourcing,Awarded,2023-11-01T12:52:55Z,"Balmoral Castle Public House and Darwin House Development-Main works Ontract","Phase 2 includes the development of 34 new homes - Community supported housing (CSH) (Block A),
Phase 3 comprises the demolition of Darwin House and Phase 4 includes the development of 18 new
homes - Affordable Intermediate Rent housing (Block B).",,"SW1E 6QP",London,"45211100 ","Ronny Tigere",rtigere@westminster.gov.uk,"64 Victoria Street",,London,"SW1E 6QP",England,07447910596,www.westminster.gov.uk,,,"The award is for a Design & Build Construction Contract for Balmoral Castle Public House and Darwin House Regeneration project for the total sum of £33,545,352.10 (which sum includes the cost of pre-construction services and enabling works which are subsumed into this contract",31/03/2023,30/09/2026,22/06/2022,NO,,No,No,No,Works,33545352.1,,22/06/2022,33545352.1,"[Wates Construction Limited|Wates House, Station Approach, Leatherhead, Surrey, KT22 7SW|COMPANIES_HOUSE|01977948|No|No]",,31/03/2023,30/09/2026,"RestrictedOJEU ",,12:00
NOTTCITY001-DN694654-84906329,Contract,"Nottingham City Council",Awarded,2023-10-13T15:01:59+01:00,"CPU 5801 Comms and marketing temporary staff","Temporary Recruitement Services - Comms and Marketing",,,England,"79600000 ","Julie Thorpe",julie.thorpe@nottinghamcity.gov.uk,"Loxley House","Station Street",Nottingham,"NG2 3NG",England,"'+44 1159155555",http://www.nottinghamcity.gov.uk,,,,06/07/2022,28/09/2022,06/06/2022,NO,,No,No,No,Services,25000,25000,22/06/2022,25000,"[Hays Specialist Recruitment Ltd|4th Floor Triton Street
London
NW1 3BF|NONE||No|No]",,06/07/2022,28/09/2022,"Other ",,23:59
CF-0977900D0O000000rwimUAA,Contract,"NHS England",Awarded,2023-10-06T14:56:54+01:00,"NHS Digital Staff Passport Service","The ambition is to provide a NHS Digital Staff Passport to improve staff's experience when the move from one NHS organisation to another, providing the new employer a digital, verified record of identity, previous employment and training.",,"SE1 8UG",England,"72000000 ","Julian Farley",Julian.Farley@nhs.net,"Skipton House, 80 London Road",,London,"SE1 8UG",England,,,"C60678_HSSF_Order Form_NHS Digital Staff Passport Service_Sitekit_REDACTED.pdf ",,,11/04/2022,17/01/2023,10/02/2022,NO,,Yes,No,No,Services,690000,690000,21/06/2022,690000,"[SiteKit Applications Limited|17-21 Ashford Road, Maidstone, England, 
ME14 5DA ME14 5DA|NONE||No|No]",,11/04/2022,17/01/2023,"CallOffFromFrameworkAgreement ",,12:00
1056,Contract,"The Charity Commission For England And Wales",Awarded,2022-06-29T11:07:44+01:00,"Penetration and Load Testing","This is a Call-Off Extension for a contract previously agreed via G-Cloud which will provide penetration and load testing as required by the Buyer.

August 2023: final contract extension awarded until August 2023",,,"England,Wales","72254100 ","Anthony Roberts",Anthony.Roberts@charitycommission.gov.uk,"PO Box 211",,Bootle,"L20 7YX",England,,,,,,17/08/2022,16/08/2024,21/06/2022,NO,,Yes,Yes,No,Services,50000,,21/06/2022,25000,"[ZOONOU LIMITED|10-12 St. Leonards Road
EASTBOURNE
East Sussex
BN21 3UH
GB|COMPANIES_HOUSE|05966654|Yes|No]",,17/08/2022,16/08/2023,"CallOffFromFrameworkAgreement ",,12:00
MFT22-0020,Contract,"Manchester University NHS Foundation Trust",Awarded,2023-09-22T17:09:16+01:00,"Mounting Solutions for Anaesthetic Project","This contract is a call off contract under Link3 IT Hardware & Services SBS10044 to purchase mounting solutions and warranty service.",,M139WL,,"30200000 ","Syjo Alappatt Francis",Syjo.Francis@mft.nhs.uk,"Trust HQ,Cobbett House, Mri, Oxford Road",,MANCHESTER,M139WL,England,,,"Wythenshaw-19612-50Rev4-Digital-Workplace-Hardware-Link-3-v16 Signed.pdf ",,,09/08/2022,08/08/2027,20/06/2022,NO,,Yes,No,No,Products,211316.18,,20/06/2022,211316.18,"[Parity Medical|Port Causeway, Bromborough. 
Wirral. CH62 4YB.|COMPANIES_HOUSE|05138825|No|No]",,09/08/2022,08/08/2027,"CallOffFromFrameworkAgreement ",,12:00
CF-1871200D0O000000rwimUAA,Contract,"Health Education England - LEGACY MERGED.",Awarded,2023-09-18T09:25:51+01:00,"Old Rectory Nursing Home - NHS Education Contract","Funding for the education and training of the health and social care workforce.",,"LS1 4PL","United Kingdom","80000000 ","Workforce Commercial Team",england.workforcecommercialteam@nhs.net,"Duncombe Street",,Leeds,"LS1 4PL",GB,,,"Old Rectory Nursing Home - Contract - Redacted.pdf ",,,01/04/2021,31/03/2024,31/03/2021,NO,,No,No,No,Services,10000,10000,22/06/2022,10000,"[Old Rectory Nursing Home|Rectory Lane Capenhurst,Chester CH1 6HN|NONE||No|No]",,01/04/2021,31/03/2024,"Other ",,12:00
CF-1823800D0O000000rwimUAA,Contract,"Kings College Trust",Awarded,2023-08-30T15:42:40+01:00,"Re-inspection of site asbestos survey","KP0386 - Re-inspection of site asbestos survey",,,London,"79311200 ","Victoria Fern",v.fern@nhs.net,"129 Coldharbour Work",,Camberwell,"SE5 9NY",GB,,,,,,20/06/2022,19/06/2023,19/06/2022,NO,,No,No,No,Services,23800,23800,20/06/2022,23800,"[Ayerst Environmental Ltd|The Dilworth Lamb Suite, International House, Cray Avenue, Orpington, Kent, BR5 3RS BR5 3RS|NONE||Yes|No]",,20/06/2022,19/06/2023,"Other ",,12:00
CF-1822100D0O000000rwimUAA,Contract,"Walsall Healthcare NHS Trust",Awarded,2023-08-30T10:32:57+01:00,WHPC00702,"G-Cloud 12 Framework Agreement (RM1557.12 -INPHASE Oversight Performance - Module 3, 2 and 2a. Cloud software plus training and implementation services • Unlimited User Licenses • Hosting Services
Site Licences - Enterprise Viewer Licences Unlimited -  Performance Managers/Modellers Unlimited - Model/Template Administrator Unlimited - Server Software - INPHASE Server Module 1 - InPhase App's - Module 2 - Risk Management 1 - Module 2a - Board Assurance Framework 1 - Module 3 - Performance Management 1 - User Training Course • Installation and Commissioning Implementation Service • Technical Support",,"WS2 9PS","United Kingdom","72260000 72261000 80510000 ","Craig Pollard WHT-BCWB",craig.pollard2@nhs.net,"Moat Road",,Walsall,"WS2 9PS",GB,,,,,"INPHASE Oversight Performance - Module 3, 2 and 2a. Cloud software plus training and implementation services • Unlimited User Licenses • Hosting Services
Site Licences - Enterprise Viewer Licences Unlimited - Performance Managers/Modellers Unlimited - Model/Template Administrator Unlimited - Server Software - INPHASE Server Module 1 - InPhase App's - Module 2 - Risk Management 1 - Module 2a - Board Assurance Framework 1 - Module 3 - Performance Management 1 - User Training Course • Installation and Commissioning Implementation Service • Technical Support",20/06/2022,19/06/2024,06/05/2022,NO,,Yes,Yes,No,Services,99000,99000,22/06/2022,99000,"[INPHASE LIMITED|The Manor House Bells Hill, Stoke Poges, Slough, SL2 4JS SL2 4JS|NONE||Yes|No]",,20/06/2022,19/06/2024,"CallOffFromFrameworkAgreement ",,12:00
DDaT22206,Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2022-10-13T09:19:12+01:00,"UK SBS - DDaT22206 -  Adobe Creative Cloud for Teams Licenses","***Please note this is an award notice, not a call for competition***
UK Research and Innovation (UKRI) had a requirement for the procurement of  Adobe Creative Cloud for Teams Licenses. This call-off contract has been sourced via a direct award under the Software Licence Resellers (SLRA) Framework  Lot 2b where supplier is top ranked.",,"W12 0NN",,"48422000 ","DDaT Procurement",ddatprocurement@uksbs.co.uk,"Polaris House",,SWINDON,SN21FL,England,"01793 867000",,,,,20/06/2022,19/06/2025,15/06/2022,NO,,Yes,No,No,Products,142600,,16/06/2022,142600,"[Academia Ltd|Unit 1 Progression Centre 
Mark Road
Hemel Hempstead Industrial Estate
Hemel Hempstead
Hertfordshire
HP2 7DW
United Kingdom|NONE_OTHER||No|No]",,20/06/2022,19/06/2025,"CallOffFromFrameworkAgreement ",,00:00
NCL001-DN596465-73854478,Contract,"Newcastle University",Awarded,2023-07-21T18:55:09+01:00,"(NU/1754) - Supply of Sports Kit, Clothing and Accessories","Award for Supply of Sports Kit, Clothing and Accessories",,,England,"18412000 ","Steven Hogg",steven.hogg@ncl.ac.uk,"Newcastle University","King's Gate","Newcastle upon Tyne","NE1 7RU","United Kingdom","'+44 1912086680",https://www.ncl.ac.uk,,,,20/06/2022,30/04/2026,17/06/2022,NO,,No,No,No,Products,80000,500000,17/06/2022,500000,"[SDL Group Ltd trading as Surridge Sport|Britannia Centre
Bentley Wood Way NW65
Burnley
BB115ST|NONE||No|No]",,20/06/2022,30/04/2026,"Open ",,23:59
"UKRI GSS23539 Technical Delivery Manager",Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2023-07-12T16:35:57+01:00,"GSS23539 Technical Delivery Manager","Requirement was sourced via Crown Commercial Services Framework RM6160 Non Clinical Temporary and Fixed Term staff to provide UK Research & Innovation the temporary provision of a Technical Delivery Manager.",,,"United Kingdom","79620000 ",,CoreServices@uksbs.co.uk,"Polaris House,North Star Avenue",,SWINDON,SN21UH,England,,www.uksbs.co.uk,"RM6160 - GSS23539_redacted.pdf ",,,24/07/2023,31/12/2023,19/06/2022,NO,,Yes,No,No,Services,69252.9,,19/06/2022,69252.9,"[L.A. INTERNATIONAL COMPUTER CONSULTANTS LIMITED|International House
Festival Way
Stoke-On-Trent
England
ST1 5UB|COMPANIES_HOUSE|01633646|Yes|No]",,24/07/2023,31/12/2023,"CallOffFromFrameworkAgreement ",,12:00
20230712113810-103835,Contract,"Barnsley Metropolitan Borough Council",Awarded,2023-07-12T11:38:19+01:00,"Provision of an Adult Community Support and Enablement Service (ACSES)","To support early adoption of National Living Wage increase and uplift in fees to address recruitment and retention issues facing care providers during the coming winter period.",,,"Yorkshire and The Humber","85000000 ",,procurement@barnsley.gov.uk,"Town Hall",,"Barnsley, South Yorkshire","S70 2TA",ENG,,https://www.barnsley.gov.uk,,,,13/07/2023,14/07/2023,12/07/2023,NO,,Yes,Yes,No,Services,0,214166.66,16/06/2022,214166.66,"[COMMUNITY INTEGRATED CARE|Old Market Court, Miners Way, Widnes, Cheshire, WA8 7SP|NONE||No|No][Dimensions UK LTD|1430, Arlington Business Park, Theale, Reading, RG7 4SA|NONE||No|No][LIFEWAYS COMMUNITY CARE LTD INCLUDING LIFEWAYSIL LTD|56 Southwark Bridge Road, London, SE1 0ES|NONE||No|No][ROYAL MENCAP SOCIETY|123 Golden Lane, London, EC1Y 0RT|NONE||No|No][SANCTUARY HOME CARE  TRADING AS SANCTUARY SUPPORTED LIVING|Sanctuary House, Chamber Court, Castle Street, Worcester, WR1 3ZQ|NONE||No|No][SUN HEALTHCARE LTD|Cockerham Hall, 17 Huddersfield Road, Barnsley, S70 2LT|NONE||No|No][TURNING POINT SERVICES LTD|Standon House, 21 Mansell Street, London, E1 8AA|NONE||No|No]",,29/11/2021,31/03/2022,"Other ",,11:32
