"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
C-2346,Contract,"National Audit Office",Awarded,2022-02-16T15:43:53Z,"XCD HR Service renewal 2022","The supply of XCD HR services contract with XCD HR Limited has run for an initial 2 years from Tuesday 1 February 2022 until Wednesday 31 January 2024 with an optional extension period of 2 periods of up to 12 months each until Saturday 31 January 2026.

As of December 2023, it was agreed to extend the contract with XCD HR Limited for 12 months from Thursday 1 February 2024 until Friday 31 January 2025.",,"SW1W 9SP",,"48450000 ","Tania Khan",NAO.Procurement@nao.org.uk,"157-197 Buckingham Palace Road",,LONDON,SW1W9SP,England,02077987000,,,,,30/01/2022,31/01/2025,30/12/2021,NO,,Yes,No,No,Products,183000,303466,15/01/2022,303466,"[XCD HR LIMITED|Chargrove House,Shurdington Road
CHELTENHAM
Gloucestershire
GL51 4GA
GB|COMPANIES_HOUSE|07418327|Yes|No]",,30/01/2022,31/01/2025,"CallOffFromFrameworkAgreement ",,17:00
CR132,Contract,"Basingstoke & Deane Borough Council",Awarded,2022-03-01T10:57:46Z,"FME Enablement Server Implementation Contract","FME Server Edition under G-Cloud 12 Framework.",,,"South East","72222300 72230000 ",,procurement@basingstoke.gov.uk,"Civic Offices",,BASINGSTOKE,RG214AH,England,,,,,,01/02/2022,31/01/2026,14/01/2022,NO,,Yes,No,No,Services,65254,,14/01/2022,65254,"[DOTTED EYES LIMITED|67-71 Northwood Street
BIRMINGHAM
West Midlands
B3 1TX
GB|COMPANIES_HOUSE|04471760|Yes|No]",,01/02/2022,31/01/2026,"CallOffFromFrameworkAgreement ",,12:00
GMCA001-DN562301-61035373,Contract,"Greater Manchester Combined Authority",Awarded,2023-08-30T14:48:27+01:00,"Go Neutral  Smart Energy Framework","Go Neutral is a GMCA-led programme to decarbonise our city region and deliver social value, community wealth-building and inclusive growth.\r
Its overarching priorities are growth, affordability, and impact.\r
GM Go Neutral will identify, develop, and deliver a pipeline of smart energy opportunities via a range of investment and delivery models. \r
Lot 1. Building integrated solar PV with battery storage\r
Lot 2 Solar car ports with battery storage\r
Lot 3. Building integrated battery storage (Cancelled)\r
Lot 4. Ground mounted solar PV and battery storage (grid connected and private wire)\r
Lot 5. Integrated smart energy system",,,"United Kingdom","71310000 ","Carys Hopcyn",carys.hopcyn@greatermanchester-ca.gov.uk,"GMCA Offices","1st Floor, Churchgate House, 56 Oxford Street",Manchester,"M1 6EU","United Kingdom","'+44 7873927261",http://www.manchesterfire.gov.uk/,,"https://procontract.due-north.com/Advert?advertId=f163b7bc-ba38-ec11-810e-005056b64545 ",,31/01/2022,30/01/2025,03/12/2021,YES,GMCA001-DN562301-83338484,Yes,No,No,Services,300000000,300000000,18/01/2022,300000000,"[Aberla Services Ltd|4b Olympic Way Olympic Park
Warrington
WA2 0YL|NONE||Yes|No][CorEnergy Limited|Parkway Two, Parkway Business Park, Princess Road
Manchester
M14 7LU|NONE||Yes|No][Custom Solar LTD|Sunbeam House, Broombank Road
Chesterfield
S41 9QJ|NONE||Yes|No][Emtec Energy|29 Brandon Street,
Hamilton
ML3 6DA|NONE||Yes|No][EvoEnergy Ltd|Stepnell House, Lawford Road
Rugby
CV21 2UU|NONE||Yes|No][NPS Energy Ltd|NPS Energy Ltd
5 Hanging Chadder Farm Royton
Oldham
OL2 6XR|NONE||Yes|No][Polysolar Ltd|17 Adams Road,
Cambridge
CB3 9AD|NONE||Yes|No][vital energi|Vital Energi Utilities Ltd
Century House, Roman Road
Blackburn
BB1 2LD|NONE||No|No][Ameresco|Wesley House, 5 Wesley St
Castleford
WF10 1JG|NONE||No|No][Clear Futures, Robertson Capital Projects|10 Perimeter Road, Pinefield Industrial Estate,
Elgin,
IV30 6AE|NONE||Yes|No][Mitie Sustainability|The Shard, Level 12, 32 London Bridge St,
London
SE1 9SG|NONE||No|No][SSE Enterprise Energy Solutions|One Forbury Place, 43 Forbury Road,
Reading,
RG1 3JH|NONE||No|No]",,31/01/2022,30/01/2025,"Open ",,12:00
"CMF 009 Cawston - Marriott's Way Improvements",Contract,"Norfolk County Council",Awarded,2023-08-21T16:01:40+01:00,"CMF 009 Cawston - Marriott's Way Improvements","Six suppliers asked to quote by email on 01/10/2021
Deadline for submission by email was 31/10/2021

Cawston improvements
 (Marriotts Way)

Purpose:
•	To improve access onto the Marriotts way from Cawston
•	To repair or replace the existing steps onto the Marriotts way
•	To repair the fenceline under the Cawston bridge
•	To install a Granite footpath from the Cawston bridge to Chapel Street
Notes:
•	A new permanent handrail needs installing to improve access. This needs to be installed independently of the existing steps structure, to allow replacement of the latter.
•	Footfall-driven erosion above the steps is ongoing and the usage has necessitated a repair.
•	Anecdotally speaking, the site is busy year round. 
Actions:
•	Funding to be allocated to carry out scheme of improvements.
•	Agreement to be reached between contractor and Norfolk Trails Officers to approve program of works.
•	Work to be externally tendered for in 2021 and delivered during Spring 2022.",,"NR1 2DH",,"45233253 ","Paul Thorogood",norfolkgreenways@norfolk.gov.uk,"Martineau Lane",,NORWICH,NR12DH,England,"01603 224234",,"Cawston quote pack.pdf ",,,13/01/2022,31/05/2022,31/10/2021,NO,,Yes,No,No,Works,54459,,13/01/2022,54459,"[DENNY'S CONSTRUCTION LIMITED|Foxhill Sheringwood, Beeston Regis, Sheringham, Norfolk, NR26 8TS|COMPANIES_HOUSE|04845080|Yes|No]",,13/01/2022,31/05/2022,"CompetitiveQuotationNonOJEU ",,00:00
tender_299289/1077078,Contract,OFCOM,Awarded,2023-08-14T16:15:36+01:00,"Address Checker","Address verification software",,"SE1 2HA","Any region","48812000 ",,Victoria.hastings@ofcom.org.uk,"Riverside House, 2a Southwark Bridge Road, London, SE1 2HA",,London,"SE1 2HA",England,'+442079813000,,,,,01/04/2022,31/03/2026,10/01/2022,NO,,Yes,No,No,Services,183008,,18/01/2022,183008,"[Experian Limited|The Sir John Peace Building  Experian Way NG2 Business Park Nottingham NG80 1ZZ United Kingdom|COMPANIES_HOUSE|653331|No|No]",,01/04/2022,31/03/2026,"CallOffFromFrameworkAgreement ",,12:00
CF-1792500D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-08-14T11:14:22+01:00,"NHS Education Contract - NE Lincolnshire Local Authority","Funding for the education and training of the health and social care workforce.",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",workforcecommercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"Redacted NHS Education Contract - NE Lincolnshire LA SIGNED BY ALL PARTIES.pdf ",,,01/04/2022,31/03/2024,31/03/2022,NO,,No,No,No,Services,55314,55314,13/01/2022,55314,"[NORTH EAST LINCOLNSHIRE COUNCIL|Municipal Offices, Town Hall Square, Grimsby, North East Lincolnshire DN31 1HU|NONE||No|No]",,01/04/2022,31/03/2024,"Other ",,12:00
CF-1749700D0O000000rwimUAA,Contract,"NHS England",Awarded,2023-07-26T12:28:15+01:00,"Improvement Partner for London Integrated Care Collaborative for CYP","To source a partner to support London's ICSs to form an integrated approach to the support of health and care for CYP",,"LS2 7UE",England,"85323000 ","Andy Powell",andrew.powell14@nhs.net,"Quarry House",,Leeds,"LS2 7UE","United Kingdom",'+447702433551,,"C50521 CYP Improvement Partner  - Terms and Conditions Final Signed & Redacted.pdf ",,,13/01/2023,31/03/2024,25/11/2021,NO,,Yes,Yes,No,Services,599878,599878,14/01/2022,599878,"[Institute for Healthcare Improvement|53 State St, 19th Floor
Boston, MA 02109|NONE||No|No]",,13/01/2023,31/03/2024,"OpenOJEU ",,12:00
CF-0223300D58000000L5A4EAK,Contract,"Home Office",Awarded,2023-07-21T15:46:55+01:00,"Proc715 Cyclamen Technical Architecture Service","Technical Architecture Services for the Cyclamen and Common Operating Platform (COP) Products.",,"GU2 7RF","Any region","72000000 ","Kathy Johnson",kathy.johnson7@homeoffice.gov.uk,"Metro Point, 49 Sydenham Road",,Croydon,"CR0 2EU",GB,,,"Proc715 Cyclamen Technical Architecture Service Order Form REDACTED.pdf ",,,13/01/2022,19/07/2022,03/01/2022,NO,,No,No,No,NotApplicable,423000,423000,13/01/2022,423000,"[ACTICA CONSULTING LTD|4 Stirling House, Stirling Road, Surrey Research Park, Guildford, GU2 7RF|NONE||No|No]",,13/01/2022,19/07/2022,"SingleTenderActionNonOJEU ",,12:00
"UK SBS UKRI GSS23074 RM6160 Lead Engineer - Integrations",Contract,"UK SHARED BUSINESS SERVICES LIMITED",Awarded,2023-07-20T12:36:43+01:00,"GSS23074 RM6160 Lead Engineer - Integrations","***Please note this is an award notice, not a call for competition*** UK Research and Innovation have a requirement to bring in a Lead Engineer - Integrations. This has been source via direct award against CCS RM6160 Non Clinical Temporary and Fixed Term Staff Framework.",,,"United Kingdom","79620000 ",,CoreServices@uksbs.co.uk,"Polaris House,North Star Avenue",,SWINDON,SN21FF,England,,www.uksbs.co.uk,"GSS23074 - RM6160 Order Form - Countersigned - REDACTED Final.pdf PO_89_4080025706_0_US REDACTED Final.pdf Variation 001 - GSS23074_redacted.pdf ",,,22/02/2023,19/02/2024,18/01/2023,NO,,Yes,No,No,Services,163187.64,,18/01/2022,163187.64,"[HAYS SPECIALIST RECRUITMENT LIMITED|42 London Wall
NW1 2AF
GB|COMPANIES_HOUSE|00975677|Yes|No]",,22/02/2023,19/02/2024,"CallOffFromFrameworkAgreement ",,12:00
CF-1673800D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-06-23T09:09:14+01:00,"Clinical Endoscopist Training Programme Academic Delivery","Clinical Endoscopist Training Programme Academic Delivery

https://ted.europa.eu/udl?uri=TED:NOTICE:194755-2020:TEXT:EN:HTML",,"LS1 4PL","United Kingdom","73000000 ","Commercial Team",workforcecommercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"HEE-DN475631 -Signed LJM Contract (1)Redacted.pdf ",,,01/06/2021,01/10/2024,15/05/2020,NO,,No,No,No,Services,620879.45,620879.45,13/01/2022,620879.45,"[Birmingham City University|University House, 15 Bartholomew Row B5 5JU|NONE||No|No]",,01/06/2021,01/10/2024,"OpenOJEU ",,12:00
LBBRENT001-DN537482-04797356,Contract,"London Borough of Brent",Awarded,2023-06-14T16:19:35+01:00,"Northwick Park, One Public Estate Spine / Access Road Construction (CIF -2021-013)","Highway construction work for the Northwick Park Spine / Access road project",,,England,"45000000 ","Mohammed Negm",Mohammed.Negm@brent.gov.uk,"Brent Civic Centre",,Wembley,"HA9 0FJ","United Kingdom","'+44 2089373583",http://www.brent.gov.uk/,,,,19/01/2022,18/01/2025,23/09/2021,NO,,Yes,No,No,Works,6022990,8954258,14/01/2022,6022990,"[VolkerFitzpatrick Ltd|EN11 9BX|NONE||No|No]",,19/01/2022,17/01/2025,"Other ",,12:00
"Habitats Regulation Assessments",Contract,"Broads Authority",Awarded,2023-06-02T16:28:25+01:00,"Habitats Regulation Assessments","The Broads Authority is seeking a suitably qualified and experienced contractor to supply HRAs for four of its key documents: The Broads Plan, Local Plan for the Broads, the Waterways Management Strategy, and the Broads Sustainable Tourism Strategy.",,,"East of England","71313000 ","Marie-Pierre Tighe",marie-pierre.tighe@broads-authority.gov.uk,"62-64, Thorpe Road",,Norwich,NR11RY,England,"01603 756027",www.broads-authority.gov.uk,,,,06/12/2021,06/12/2024,10/11/2021,NO,,Yes,No,No,Services,15000,25000,18/01/2022,29465.5,"[LEPUS CONSULTING LTD|2nd Floor,1 Bath Street
CHELTENHAM
Gloucestershire
GL50 1YE
GB|COMPANIES_HOUSE|07861049|Yes|No]",,06/12/2021,06/12/2024,"OpenNonOJEU ",,16:00
tender_288777/1041786,Contract,"Department for Education",Awarded,2022-02-10T16:42:34Z,"Teaching Regulation Agency Presenting Officer Contract","Call off from framework agreement RM3788 - CCS WPS LEGAL SERVICES FRAMEWORK for legal services presenting officer for the investigation, presentation and conclusion of cases of alleged teacher misconduct referred to the Department for Education.",,,"Any region","79100000 ","Annette Harrison",annette.harrison@education.gov.uk,"20 Great Smith Street",,London,"SW1P 3BT",England,,,"TRA Presenting Officer Contract 12718 FINAL REDACTED.pdf ",,,31/01/2022,31/01/2024,02/12/2021,NO,,Yes,Yes,No,Services,2400000,,13/01/2022,1000000,"[Kingsley Napley LLP|20 Bonhill Street, London EC2A 4DN|COMPANIES_HOUSE|OC343278|No|No]",,31/01/2022,31/01/2024,"CallOffFromFrameworkAgreement ",,16:00
CF-1596800D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-05-25T13:04:38+01:00,"NHS Education Contract - University of Southampton (& Medical School)","National Contract for the training and education of the health and social care workforce",,,"United Kingdom","80000000 ","Commercial Team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"Redacted NHS Education Contract - April 2021 - March 2024 - Uni of Southampton - Signed.pdf ",,,01/04/2021,31/03/2024,31/03/2021,NO,,No,No,No,Services,23956801.46,23956801.46,17/01/2022,21169434,"[UNIVERSITY OF SOUTHAMPTON|University of Southampton, University Road, Highfield, Southampton SO17 1BJ|NONE||No|No]",,01/04/2021,31/03/2024,"Other ",,12:00
tender_203974/1058200,Contract,"Ministry of Justice",Awarded,2022-04-04T12:35:29+01:00,"Prison Retail Services Contract Award","HM Prison and Probation Service (HMPPS) Prison Retail Service provides approximately 80,000 prisoners with the means to order goods (fresh and frozen food, ambient food and non-foods e.g. toiletries) using their own funds. The contract is a key operational service in maintaining a stable environment and supports the HMPPS decency agenda, which focuses on normalising aspects of prison life to prepare eligible prisoners for release.",,,"North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales","15000000 ","kevin McGilvray",kevin.mcgilvray@justice.gov.uk,"MoJ,",,leeds,"LS1 4AP",England,,,"Conformed without Embedded Docs contract  Final 04042023.docx ","https://ministryofjusticecommercial.bravosolution.co.uk/go/28045644017FF9533534 ",,01/08/2022,31/07/2027,27/07/2021,NO,,No,No,No,Services,375000000,,18/01/2022,375000000,"[DHL Supply Chain Ltd|251 Midsummer Boulevard, MK9 1EA|COMPANIES_HOUSE|02209019|No|No]",,01/08/2022,31/07/2027,"CompetitiveProcedureWithNegotiationOJEU ",,12:00
CF-0639800D0O000000rwimUAA,Contract,"NHS Digital",Awarded,2023-04-28T11:22:43+01:00,"IAM Client and Credentials","This project is to support and take appropriate responsibility for the delivery of the Buyer's outcomes related to the effective and efficient DevOps operation of the user-facing 'clients and credentials' components and services within the Identity and Access Management (IAM) Platform. This includes both the day-to-day operations (running the service including incident management utilising the Buyer's Service Management toolkit) and ongoing maintenance within agreed service level agreements to sustain 24x7x365 user availability for authentication, as well as the development and safe delivery of appropriate work items from the Buyer's prioritised backlog.",,"LS1 4AP","Any region","72000000 ","NHS Digital",procmail@nhs.net,"7 and 8 Wellington Place",,Leeds,"LS1 4AP",GB,,,"IAM C&C Redacted Contract-compressed Part 1.pdf IAM C&C Redacted Contract-compressed Part 4.pdf IAM C&C Redacted Contract-compressed Part 2.pdf IAM C&C Redacted Contract-compressed Part 5.pdf IAM C&C Redacted Contract-compressed Part 3.pdf ",,,13/12/2021,12/12/2025,24/05/2021,NO,,No,No,No,Services,8000000,13000000,14/01/2022,8100000,"[AIRE LOGIC LIMITED|Aireside House, Aire Street, Leeds LS1 4HT|NONE||Yes|No]",,13/12/2021,12/12/2025,"CallOffFromFrameworkAgreement ",,12:00
CF-0960400D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-04-21T08:35:35+01:00,"Apprenticeship Training with TYNE COAST COLLEGE","Apprenticeship Training",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"CONTRACT - HEE NE YH to Tyne Coast College 2021-22 Redacted.pdf ",,,06/09/2021,01/07/2023,05/09/2021,NO,,No,No,No,Services,64680,64680,13/01/2022,64680,"[TYNE COAST COLLEGE (SOUTH TYNESIDE SITE)|St. George's Avenue, South Shields NE34 6ET|NONE||No|No]",,06/09/2021,01/07/2023,"Other ",,12:00
CF-0609900D0O000000rwimUAA,Contract,HEE,Awarded,2023-04-19T12:16:53+01:00,"CMDA Apprenticeship","Provision of Apprenticeships under Framework S10353 - 386",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"10353-386 MMU Contract Redacted.pdf ",,,18/01/2022,01/05/2025,06/12/2021,NO,,No,No,No,Services,150000,150000,18/01/2022,150000,"[The Manchester Metropolitan University|All Saints Building, All Saints, M15 6BH|NONE||No|No]",,18/01/2022,01/05/2025,"CallOffFromFrameworkAgreement ",,20:23
CF-0848600D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-04-14T16:02:06+01:00,"Pre-registration Trainee Pharmacy Technician (PTPT) Training - Badham Pharmacy","To develop and deliver a 24 month PTPT training programme commencing before 31st March 2022.",,"LS1 4PL","South West","80000000 ","Commercial team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL",GB,,,"Badham Pharmacy contract exchange redacted.pdf ",,,01/02/2022,31/03/2024,16/01/2022,NO,,Yes,No,No,NotApplicable,46099,46099,17/01/2022,46099,"[Badham|The Old Farmers Arms, Evesham Road, Bishops Cleeve GL52 8SA|NONE||Yes|No]",,01/02/2022,31/03/2024,"Other ",,12:00
CF-0850800D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-04-14T16:01:50+01:00,"Pre-registration Trainee Pharmacy Technician (PTPT) Training - Milehous Pharmacy","To develop and deliver a 24 month PTPT training programme commencing before 31st March 2022.",,"LS1 4PL","South West","80000000 ","Commercial team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL",GB,,,"Milehouse Pharmacy - IPTPT contract redacted.pdf ",,,01/02/2022,31/03/2024,16/01/2022,NO,,No,No,No,NotApplicable,92198,92198,17/01/2022,92198,"[Milehouse Pharmacy|17 Wolseley Road Milehouse PL2 3AA|NONE||Yes|No]",,01/02/2022,31/03/2024,"Other ",,12:00
