"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
BIP809292274,Contract,"Financial Services Compensation Scheme",Awarded,2023-12-05T15:10:06Z,"FSCS388 Specialist Recruitment and Consultancy Services","The success of the Financial Services Compensation Scheme is dependent upon the calibre of people employed by our business and, as such, we are committed to the recruitment and selection of colleagues with the right blend of skills, qualifications, competencies, experience, knowledge and attitude. The Framework will facilitate provision of HR specialist services under the following three 'Lots' , details of which are set out at below: •Lot 1: Specialist Recruitment & Selection (Niche) and Supply of Temporary Personnel Services •Lot 2: Staff Talent Management and Leadership Development Services •Lot 3: Executive and wider staff coaching services: * Lot 3a: Executive coaching (Board, CEO and ""C-Suite""), *Lot 3b Leadership Coaching (Senior Leaders and Managers) *Lot 3c: Team & Group coaching *Lot 3d: Individual employee coaching",,,London,"79600000 ",,jean.mutudza@fscs.org.uk,"Beaufort House","15 St. Botolph Street",London,"EC3A 7QU",UK,'+442073758175,,,"https://www.delta-esourcing.com/delta/respondToList.html?noticeId=809292274 ",,03/12/2022,02/11/2026,03/11/2022,NO,,Yes,Yes,No,Services,1600000,,19/12/2022,1600000,"[Exemplia Group Ltd|18-20 Old Market Place
        Altrincham
        WA14 4DF|NONE||No|No][Penna Plc|10 Bishop's Square
        London
        E1 6EG|NONE||Yes|No][Triangle Partnership Ltd|Middle House Rousdon Estate
        Lyme Regis
        DT7 3XR|NONE||No|No][IRG Advisors LLP trading as Odgers Berndtson, Odgers Interim|20 Cannon Street
        London
        EC4M 6XD|NONE||No|No][Saxton Bampfylde Hever|9 Savoy Street
        London
        WC2E 7EG|NONE||Yes|No][Green Park Interim and Executive Ltd|Partnership House
        4th Floor, Carlisle Place
        London
        SW1P 1BX|NONE||Yes|No][Mercuri Urval Ltd|91 Wimpole Street,
        Marylebone,
        London
        W1G 0EF|NONE||No|No][Triangle Partnership Ltd|Middle House Rousdon Estate,
        Rousdon,
        Lyme Regis
        Dorset
        DT7 3XR|NONE||No|No][Edgecumbe Consulting Group Ltd|Whitefriars,
        Lewins Mead,
        BRISTOL,
        BS1 2NT,|NONE||No|No][GatenbySanderson Limited|14 King Street
        Leeds,
        LS1 2HL|NONE||No|No][Alliance Coaching Ltd|Nightingale House,
        46-48 East Street,
        Epsom
        KT17 1HQ|NONE||No|No][Aware Leadership Ltd|10 Garland Road
        Ware
        SG12 7BH|NONE||No|No][Triangle Partnership Ltd|6 Lloyds Avenue
        LONDON
        EC3N 3AX|NONE||No|No][VA Consultants Global Ltd|Lower Mill House
        KENDAL
        LA8 9LR|NONE||No|No][INTOO UK & Ireland|Unit A, The Glass Yard,
        Sheffield Road,
        CHESTERFIELD
        S41 8JY|NONE||No|No][Sweetmans and Partners Limited|26 Victoria Park Road West
        Cardiff
        CF5 1FA|NONE||No|No][The Centre for Teams Limited|1 Park Road, Hampton Wick,
        KINGSTON UPON THAMES
        KT1 4AS|NONE||No|No][First Ascent Group Ltd|St. Johns Innovation Park,
        Cowley Road,
        CAMBRIDGE,
        CB4 0WS|NONE||No|No]",,03/12/2022,02/11/2026,"Open ",,00:00
CF-1995200D0O000000rwimUAA,Contract,"UK Health Security Agency",Awarded,2023-11-13T12:22:20Z,"D&T10650 UKHSA Conference - Technology Presentation","UKHSA Conference - Technology Presentation",,"E14 4PU","Any region","72212517 ","Procurement Operations",Procurement.operations@dhsc.gov.uk,"10 South Colonnade",,London,"E14 5EA",GB,,,"CloudKubed Media support UKHSA Conference RM1557.13-G-Cloud-13-Call-Off-Contract-v3.0 19.12.22_Redacted.pdf ",,,20/12/2022,20/12/2022,19/12/2022,NO,,No,No,No,Services,10000,10000,19/12/2022,10000,"[CLOUD KUBED LTD|The Old Chapel, Union Way, England OX28 6HD|NONE||Yes|No]",,20/12/2022,20/12/2022,"CallOffFromFrameworkAgreement ",,12:00
CF-1992200D0O000000rwimUAA,Contract,"Department of Health and Social Care (DHSC)",Awarded,2023-11-07T12:21:39Z,"Enteral Nutrition - Covid Supply Resilience","Supply of enteral nutrition feeds and consumables required to support patient life in intensive and critical care including provision of stock management, storage and rotation services to ensure supplier has sufficient supplies in stock for NHS customers to buy through pre-existing framework agreements.",,,"United Kingdom","33692300 ","Festus Okorie",Festus.Okorie@dhsc.gov.uk,"39 Victoria Street",,London,"SW1H 0EU",GB,,,"Abbott1 - Contract for Enteral Feed Tubes.pdf ",,,01/07/2022,30/06/2024,30/06/2022,NO,,No,No,No,Products,2141000,2141000,20/12/2022,2141000,"[abbott|Abbott House Vanwall Business Park, Vanwall Road, Maidenhead, Berkshire, SL6 4XE SL6 4XE|NONE||No|No]",,01/07/2022,30/06/2024,"Other ",,12:00
NOTTCITY001-DN695832-31794441,Contract,"Nottingham City Council",Awarded,2023-10-20T15:22:34+01:00,"CPU 6042 Interim Senior Commercial Business Partner - Adults Social Care - Joanna Jenkins","Interim Senior Commercial Business Partner - Adults Social Care - Joanna Jenkins",,,England,"79620000 ","Julie Thorpe",julie.thorpe@nottinghamcity.gov.uk,"Loxley House","Station Street",Nottingham,"NG2 3NG",England,"'+44 1159155555",http://www.nottinghamcity.gov.uk,,,,04/01/2023,31/05/2023,04/12/2022,NO,,Yes,No,No,Services,67320,67320,21/12/2022,67320,"[Macildowie Associates Ltd|6Th Floor Waterfront House, 35 Station Street, Thorneywood NG2 3DQ|NONE||Yes|No]",,04/01/2023,31/05/2023,"DirectAward ",,23:59
CF-0093500D4L000000iAvzUAE,Contract,"Dounreay a Division of Magnox",Awarded,2023-10-10T13:54:28+01:00,"DESIGN OF CONCRETE SCABBLING SYSTEM AND CONSTRUCTION OF TEST WALL","the design and manufacture of a concrete scabbling boom, scabbling head, dust extract system and robust testing of this equipment. This design, build and testing will be critical in the future development of the scabbling system and its  future deployment on Dounreay's site/NDA estate",,"KW14 7TZ",Scotland,"71321000 ","Alex Wood",alex.wood@dounreay.com,Dounreay,,Thurso,"KW14 7TZ",GB,,,,,,19/12/2022,31/03/2023,07/12/2022,NO,,No,No,No,Works,500000,500000,19/12/2022,500000,"[Barrnon Ltd|Unit 13 Appleby Business Park Drawbriggs Lane Appleby in Westmorland Cumbria CA16 6HT|NONE||No|No]",,19/12/2022,31/03/2023,"Other ",,12:00
CF-1892600D0O000000rwimUAA,Contract,"NHS Digital",Awarded,2023-09-27T10:10:35+01:00,"Apply for Care ID","Provision of Document Verification & Facial Recognition (Online) Services for NHS Staff to access NHS systems.",,"LS1 6AE","United Kingdom","72000000 ","Michael Yung",michael.yung1@nhs.net,"1 Trevelyan Square",,Leeds,"LS1 6AE",GB,,,"C148906 - W7726 Apply for Care ID Signed Agreement - 010223 [RED_1496521_1.pdf ",,,22/12/2022,31/01/2025,19/12/2022,NO,,Yes,No,No,Services,323570,323570,21/12/2022,323570,"[TRANSUNION INTERNATIONAL UK LIMITED|One, Park Lane LS3 1EP|NONE||No|No]",,22/12/2022,31/01/2025,"CallOffFromFrameworkAgreement ",,12:00
HCA001-DN648107-10271768,Contract,"Homes England (the name adopted by the Homes and Communities Agency)",Awarded,2023-09-22T14:16:09+01:00,"Homes England - Security Operations Centre","Homes England are looking to on-board a supplier to help us transition to a 24x7 Cyber Security Operation Centre.",,,England,"72220000 ","XX XX",commercial@homesengland.gov.uk,"1 Mann Island",,Liverpool,"L3 1BP","United Kingdom",03001234500,https://www.gov.uk/government/organisations/homes-england,,,,31/12/2022,31/12/2024,16/12/2022,NO,,No,No,No,NotSpecified,200000,200000,19/12/2022,200000,"[Risual Ltd|ST18 0WP|NONE||No|No]",,31/12/2022,31/12/2024,"NotSpecified ",,23:59
CF-1880300D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-09-21T14:35:28+01:00,"NHS Education Contract - Church St Practice Wantage","Funding for the education and training of the health and social care workforce.",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",england.workforcecommercialcontracts@nhs.net,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"NHS Education Contract 2021-2024 - Signed - Church St Practice Wantage Redacted.pdf ",,,21/12/2022,31/03/2024,01/12/2022,NO,,No,No,No,Services,8832,8832,21/12/2022,8832,"[Church Street Practice|Wantage Health Centre 
Mably Way OX12 9BN|NONE||No|No]",,21/12/2022,31/03/2024,"Other ",,12:00
TRAF001-DN642882-47715975,Contract,"Trafford Council",Awarded,2023-09-21T07:49:16+01:00,"UID10938 TRAFFORD SUPPORTING YOUNG PEOPLE TO HAVE HEALTHY RELATIONSHIPS: DRAMA WORKSHOPS WITH TEACHER TRAINING","This is a Request For Quotation on behalf of Trafford Council.\r
Title: Supporting Young People to Have Healthy Relationships: Drama Workshops with Teacher Training.\r
The total annual budget for this contract is £20,000. \r
Anticipated commencement date: 1st January 2023.\r
Duration: 1st January 2023 to 31st December 2023 with an option for two 12-month extensions until 31st December 2025. \r
Deadline for questions and/or requests for information/clarification: 12noon on the 22nd November 2022. All questions and/or requests for information/clarification must be uploaded on The Chest portal. We will respond using the same method of communication. \r
Deadline for submission of bids on The Chest portal: 10am on 5th December 2022. Deadline for submission of Social Value offer on the Social Value Portal: 10am on 5th December 2022. \r
",,,England,"85000000 ","Justina Woo-Swirad",justina.woo-swirad@star-procurement.gov.uk,"4th Floor, Waterside House","Waterside Plaza",Sale,"M33 7ZF",England,"'+44 1619121616",http://www.star-procurement.gov.uk/,,,,01/01/2023,31/12/2023,05/12/2022,NO,,Yes,Yes,No,Services,20000,60000,19/12/2022,60000,"[TDAS Trafford Domestic Abuse Services|M32 0RS|NONE||Yes|No]",,03/01/2023,02/01/2026,"Open ",,10:00
TRAF001-DN636194-08689916,Contract,"Trafford Council",Awarded,2023-09-20T10:06:06+01:00,"UID10916 Trafford Domestic Abuse Victim Voice Project - Request For Quotation","This is a Request For Quotation on behalf of Trafford Council for the delivery of Domestic Abuse Victim Voice project.\r
\r
The total maximum budget for this contract is £149,340 (including extension period(s)).\r
\r
Anticipated commencement date: 2nd January 2023 to 31st March 2025 with an option to extend for up to 24 months until 31st March 2027.\r
\r
Deadline for questions and/or requests for information/clarification: 12noon on the 24th October 2022. All questions and/or requests for information/clarification must be uploaded on The Chest portal. We will respond using the same method of communication.\r
\r
Deadline for submission of bids on The Chest portal: 12noon on the 3rd November 2022.\r
\r
Deadline for submission of Social Value offer on the Social Value Portal: 12noon on the 3rd November 2022.\r
\r
Bidders are to take note that as this contract will be grant funded, any contract offer is conditional on receipt of formal written notification of such funding.",,,England,"85000000 ","Justina Woo-Swirad",justina.woo-swirad@star-procurement.gov.uk,"4th Floor, Waterside House","Waterside Plaza",Sale,"M33 7ZF",England,"'+44 1619121616",http://www.star-procurement.gov.uk/,,,,02/01/2023,31/03/2025,03/11/2022,NO,,Yes,Yes,No,Services,149340,149340,19/12/2022,149340,"[TDAS Trafford Domestic Abuse Services|M32 0RS|NONE||Yes|No]",,04/01/2023,31/03/2027,"Open ",,12:00
PNU1001072,Contract,"FCDO Services",Awarded,2023-09-14T10:42:50+01:00,"Working at Heights Training - Roof Top Access and Rescue","Call off From FCDO Services Framework: XLY120/075/21RC",,"MK19 7BH",,"80550000 ",,PurchasingEnquiries@fco.gov.uk,"1 St Floor Building 71",,"MILTON KEYNES",MK197BH,England,,,,,N/A,22/12/2022,31/08/2023,21/12/2022,NO,,Yes,No,No,Services,22068,,21/12/2022,22068,"[Arco Professional Safety Services Limited|ST21 6JL|NONE_OTHER||Yes|No]",,22/12/2022,31/08/2023,"CallOffFromFrameworkAgreement ",,00:00
PNU1001057,Contract,"FCDO Services",Awarded,2023-09-13T10:06:33+01:00,"Provision of Dignity at Work Training","Call off from FCDO Services Ref: XLY411/001/18",,"MK19 7BH",,"80500000 ",,PurchasingEnquiries@fco.gov.uk,"1 St Floor Building 71",,"MILTON KEYNES",MK197BH,England,,,,,N/A,20/12/2022,04/07/2023,19/12/2022,NO,,Yes,No,No,Services,9570,,19/12/2022,9570,"[NELSON TRAINING LIMITED|WR13 6LP|NONE_OTHER||Yes|No]",,20/12/2022,04/07/2023,"CompetitiveQuotationNonOJEU ",,00:00
CF-1854300D0O000000rwimUAA,Contract,"NHS Blood and Transplant",Awarded,2023-09-12T11:58:12+01:00,"Mobile Telephony Services","Mobile Telephony Services",,"BS34 7QH","United Kingdom","50334110 32250000 ","Sarah Handley",sarah.handley@nhsbt.nhs.uk,"500 North Bristol Park",,Bristol,"BS34 7QH",GB,"07590 352033",,,,,07/08/2023,06/02/2026,12/04/2023,NO,,No,No,No,NotApplicable,833490,833490,19/12/2022,833490,"[Vodafone|Vodafone House, The Connection RG14 2FN|NONE||No|No]",,07/08/2023,06/02/2026,"CallOffFromFrameworkAgreement ",,12:00
