"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
20230920125419-85799,Contract,"Cleveland Fire Authority",Awarded,2023-09-20T12:54:26+01:00,"Supply of Scrap Vehicles for Training purposes","Cleveland Fire Brigade, on behalf of North East Fire & Rescue Services (Cleveland Fire Authority, Durham and Darlington Fire Service, Tyne and Wear Fire Rescue Authority and Northumberland Fire Service), is seeking tenders for the supply, delivery and collection of scrap vehicles for training purposes.

Cleveland Fire Brigade, is prepared to receive tenders for the requirements as details in the Specification of Requirements and in accordance with the Terms and Conditions of Contract.

Tenders that do not comply with these conditions may not be considered.

It is anticipated that the Contract will commence on 1st April 2022 and will be for a period of two years with the option to extend in annual increments for a further two years.

Interested parties MUST complete and submit their tender return electronically via the EU Supply procurement portal by 12.00 hrs noon on Friday  14th January 2022.",,"TS25 5TH","Any region","34000000 34100000 34900000 42914000 50118400 ","Marion Mayes",mmayes@clevelandfire.gov.uk,"Training & Administration Hub, Queens Meadow Business Park",,Hartlepool,"TS25 5TH",ENG,"'+44 1429872311",www.clevelandfire.gov.uk,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=41378&B=BLUELIGHT https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/85799 ",,01/04/2022,31/03/2024,14/01/2022,NO,,Yes,Yes,No,Products,43000,270000,17/03/2022,88000,"[Morgans Autosalvage|Slapewath,
A171,
Guisborough,
TS14 6PX|NONE||No|No]",,01/04/2022,31/03/2026,"Open ",,12:00
CF-1846700D0O000000rwimUAA,Contract,HEE,Awarded,2023-09-08T11:37:03+01:00,"Ladybarn Group Practice","Education and Training",,,"United Kingdom","80000000 ","Commercial Team",workforcecommercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL",UK,,,"Ladybarn Group Practice NHS Education Contract - redacted.pdf ",,,01/04/2021,31/03/2024,31/03/2021,NO,,No,No,No,Services,10000,10000,16/03/2022,10000,"[Ladybarn Group Practice|54 Briarfield Road M20 4SS|NONE||No|No]",,01/04/2021,31/03/2024,"Other ",,12:00
CF-1840000D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-09-07T10:14:28+01:00,"Blatchford Limited","Funding for the education and training of the health and social care workforce.",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",england.workforcecommercialteam@nhs.net,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"Blatchford Limited NHS Education Contract Redacted.pdf ",,,01/04/2021,31/03/2024,31/03/2021,NO,,No,No,No,Services,10000,10000,14/03/2022,10000,"[Blatchford Limited|Unit D Antura, Bond Close
Basingstoke RG24 8PZ|NONE||No|No]",,01/04/2021,31/03/2024,"Other ",,12:00
TAME001-DN600205-16483845,Contract,"Tameside Metropolitan Borough Council",Awarded,2023-08-29T15:11:00+01:00,"Lot 4 - Tameside Metropolitan Borough Council - Various Routes","Tameside Council have carried out a number of mini competitions for their Home to School requirements via the Home To School Transport Dynamic Purchasing System. Routes awarded and contract values below...
SEN013 - £25,840 
SEN040 - £105,450 
SEN050 - £71,250 
SEN010 - £42,180
SEN015 - £71,250
SEN024 - £68,400
SEN023 - £45,600
SEN022 - £49,400
SEN012 - £45,600
SEN039 - £102,600
SEN053 - £28,120
SEN049 - £91,200
SEN033 - £102,600
SEN014 - £55,860
SEN060 - £67,830",,,England,"60130000 ","Sarah Keating",sarah.keating@star-procurement.gov.uk,"4th Floor, Waterside House","Waterside Plaza",Sale,"M33 7ZF",England,"'+44 1619121616",http://www.tameside.gov.uk/,,,,05/09/2022,31/07/2024,07/03/2022,NO,,Yes,No,No,Services,25840,,15/03/2022,973180,"[Freerun private services|2 Greengate St, Greengate Business Centre, Oldham, Lancashire, OL4 1FN|NONE||Yes|No][Hyde Accessable Transport|27a Clarendon Place, Hyde, Greater Manchester, SK14 2ND, United Kingdom|NONE||Yes|No][Nexus Move|22 Old Street, Ashton-under-Lyne, Lancashire, OL6 6LB, United Kingdom|NONE||Yes|No][Stamford Cars UK Ltd|149 Cavendish Street, Ashton-Under-Lyne, Lancashire, OL6 7TZ, United Kingdom|NONE||Yes|No]",,05/09/2022,31/07/2024,"Other ",,12:00
CF-1760600D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-07-31T09:40:37+01:00,"NHS Education Contract - St Nicholas Hospice","Funding for the education and training of the health and social care workforce.",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",workforcecommercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"NHS Education Contract for - St Nicholas Hospice Care 16.3.22_Redacted.pdf ",,,01/09/2021,31/03/2024,31/08/2021,NO,,No,No,No,Services,90000,90000,16/03/2022,90000,"[St Nicholas Hospice|Hardwick Lane, Bury St, Edmunds IP33 2QY|NONE||Yes|No]",,01/09/2021,31/03/2024,"Other ",,12:00
"FJ-CH Provision of Licenses and License Support",Contract,"MINISTRY OF DEFENCE",Awarded,2022-03-18T08:13:35Z,"DDSFTW/053 702915451 - Provision of Software Licences & Licenses and License Support for Defensive Cyber Capability projects","The Defensive Cyber Capability Project team are seeking technical resource and equipment procurement (hardware and software) to support programme development.",,,"South West","72000000 ","James Bibby",james.bibby105@mod.gov.uk,"MOD Corsham, B2, Building 405",,Corsham,"SN13 9NR",England,,,,,,17/03/2022,16/03/2023,09/03/2022,NO,,Yes,No,No,Services,33282,,17/03/2022,33282,"[BOXXE LIMITED|Artemis House,Eboracum Way Heworth Green
YORK
North Yorkshire
YO31 7RE
GB|COMPANIES_HOUSE|02109168|Yes|No]",,17/03/2022,16/03/2023,"CallOffFromFrameworkAgreement ",,20:00
FP9569/21,Contract,"THE UNIVERSITY OF BIRMINGHAM",Awarded,2023-06-23T13:47:39+01:00,"Great Hall Stairlift  Main Contractor for the University of Birmingham","Great Hall Stairlift , Main Contractor for the University of Birmingham, awarded under FRAM0448-19 - £0-£2.5m Main Contractor Framework Agreement.",,"B15 2TT",,"45000000 ","Nicola Handley",N.J.Handley@bham.ac.uk,EDGBASTON,,BIRMINGHAM,B152TT,"United Kingdom",,,,,,08/02/2023,08/02/2023,07/01/2022,NO,,Yes,No,No,Works,68931.25,,14/03/2022,68931.25,"[CHIEL CONSTRUCTION LTD|Bailey House,Curriers Close, Charter Avenue Industrial Estate
COVENTRY
West Midlands
CV4 8AW
GB|COMPANIES_HOUSE|04840215|Yes|No]",,08/02/2023,08/02/2023,"CallOffFromFrameworkAgreement ",,15:00
SOUTHWARK-DN597021-67664058,Contract,"London Borough of Southwark",Awarded,2023-06-21T11:23:09+01:00,"Easter and Summer Short Breaks LB Southwark - Approved Provider List (APL)","Southwark Council's All Age Disability (AAD) Service is inviting you to submit an application to be part of an Approved Provider List (APL) for the provision of a Special Educational Needs and Disabilities (SEND) Targeted Short Break Service for Easter and Summer 2022. This comprises two lots:\r
\r
Interested parties can access further information via the Procontract website where the Request for Quotation documents can be accessed:\r
Contract Ref: DN597021 \r
Easter and Summer Short Breaks LB Southwark - Approved Provider List (APL)\r
https://procontract.due-north.com \r
",,"SE1 2QH","Any region","85000000 ","Marlon Roy",Marlon.Roy@southwark.gov.uk,"Southwark Council","160 Tooley Street",London,"SE1 2QH","United Kingdom",,http://www.southwark.gov.uk,,,,04/04/2022,02/09/2022,23/02/2022,NO,,Yes,Yes,No,Services,50000,50000,15/03/2022,50000,"[Black Stock Media|EC1V 2NX|NONE||Yes|Yes][Endorphins (London & South East) Limited|W8 6BH|NONE||Yes|No][Nimble Arts|M33 3HP|NONE||Yes|No][Sport Works|NE29 6DE|NONE||Yes|No]",,04/04/2022,02/09/2022,"Open ",,15:00
C0585,Contract,"HM TREASURY",Awarded,2023-06-12T16:29:43+01:00,"Microsoft Unified Enterprise Support","Support across all Microsoft products providing problem resolution services and reactive and preventative support.",,,England,"72260000 ",,TBSCommercialTeam@hmtreasury.gov.uk,"1 Horse Guards Road",,LONDON,SW1A2HQ,"United Kingdom",,,,,,01/04/2022,31/03/2023,01/03/2022,NO,,No,No,No,Services,316428,,16/03/2022,316428,"[Microsoft Limited|Microsoft Campus, Thames Valley Park, Reading,
RG6 1WG
United Kingdom|COMPANIES_HOUSE|01624297|No|No]",,01/04/2022,31/03/2023,"CallOffFromFrameworkAgreement ",,00:00
CUM001-DN554120-03758298,Contract,"Cumbria County Council",Awarded,2023-06-05T16:02:08+01:00,"CWF Lot 1B - Inclusive Cumbria - Sandgate School Colocation","Contractor awarded via further competition through Capital Woirks Framework re works required to increase colocation of students of both Queen Katherine Schhol and Sandgate School (the main areas of integration will be through the area of Performing Arts, Music and Food Technology.)",,,England,"45000000 ","Clare Redpath",clare.redpath@cumbria.gov.uk,"Cumbria House","107 - 117 Botchergate",Carlisle,"CA1 1RD","United Kingdom","'+44 7771396537",http://www.cumbria.gov.uk/,,,,03/04/2023,08/04/2024,03/12/2021,NO,,Yes,No,No,Works,5239822.58,5239822.58,17/03/2022,5239822.58,"[F Parkinson Ltd|FY3 7UN|NONE||Yes|No]",,03/04/2023,08/04/2024,"NotSpecified ",,12:00
C109,Contract,"DUDLEY MBC",Awarded,2023-05-31T16:29:40+01:00,"The Supply of Microsoft software","Enterprise Agreement for the supply of Microsoft licences",,,"West Midlands","48600000 ","Stephen Cunliffe",stephen.cunliffe@dudley.gov.uk,"Council House,Priory Road",,DUDLEY,DY19TD,England,"01384 814637",,,,,01/04/2022,31/03/2025,15/10/2021,NO,,Yes,Yes,No,Products,3490000,,16/03/2022,3490000,"[COMPUTACENTER (UK) LIMITED|Hatfield Avenue
SE1 8HL
GB|COMPANIES_HOUSE|01584718|Yes|Yes]",,01/04/2022,31/03/2025,"Other Aggregated competition via CCS Framework RM6068",,12:00
CF-1602700D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-05-30T15:03:54+01:00,"Goods and services provided by NICE on behalf of HEE","Contract for the education and training of the health and social care workforce.",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"Redacted HEE-NICE MoU 01-04-2022 to 31-03-2025 final signed (1).pdf ",,,01/04/2022,31/03/2025,31/03/2022,NO,,No,No,No,Services,12212000,12212000,15/03/2022,12212000,"[THE NATIONAL INSTITUTE FOR HEALTH AND CARE EXCELLENCE|National Institute for Health and Care Excellence
2nd Floor, 2 Redman Place E20 1JQ|NONE||No|No]",,01/04/2022,31/03/2025,"Other ",,12:00
CF-0863600D0O000000rwimUAA,Contract,HEE,Awarded,2023-04-25T14:15:27+01:00,"HR and L&D Apprenticeships","Provision of apprenticeships under standards ST0563, ST0239 and ST0238",,,"United Kingdom","80000000 ","Commercial Team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL",UK,,,"31649-011 BC Arch CONTRACT - signed (Redacted).pdf ",,,16/03/2022,16/03/2025,15/03/2022,NO,,No,No,No,NotApplicable,90000,90000,16/03/2022,90000,"[BC ARCH Limited|Scale Space
Imperial College
White City Campus W12 7RZ|NONE||Yes|No]",,16/03/2022,16/03/2025,"Other ",,12:00
tender_303019/1083931,Contract,"Ministry of Justice",Awarded,2022-08-03T14:16:42+01:00,"HMCTS Construction Covid St Alban Crown Court","HMCTS Construction Covid St Alban Crown Court",,,"South East","45216112 ",,Rachel.Springett@Justice.gov.uk,"102 Petty France",,London,"SW1H 9AJ",England,,,"HMCTS Construction Covid St Alban Crown Court - CA Redacted.pdf ",,,07/03/2022,04/07/2022,04/02/2022,NO,,No,No,No,Works,2865116.26,,15/03/2022,2865116.26,"[WATES CONSTRUCTION LIMITED|Wates House, Station Approach, Leatherhead, Surrey, KT22 7SW|COMPANIES_HOUSE|1977948|No|No]",,07/03/2022,04/07/2022,"CallOffFromFrameworkAgreement ",,12:00
CF-0726400D0O000000rwimUAA,Contract,MHRA,Awarded,2023-04-14T19:17:54+01:00,"Autoclave Maintenance and Servicing 2021","Contract to maintenance Service Contract for 16 Autoclaves for a duration of 5years (3+1+1). A single supplier is preferred to provide this requirement which includes the option for the supply of parts associated with the listed equipment",,"E14 4PU",England,"50324100 ","Rene Kiliaan",rene.kiliaan@nibsc.org,"10 South Colonnade",,London,"E14 4PU","United Kingdom",,,"MHRA_Contract_for_Autoclave Maintenance and Servicing 2021 - Redacted.pdf ",,,01/04/2022,31/03/2025,16/11/2021,NO,,Yes,No,No,Services,440000,750000,16/03/2022,440000,"[Bowers Electrical Engineering Services Ltd|Unit 25 Lyveden Road, Brackmills Industrial Estate Northampton, Northampton, NN4 7ED|NONE||Yes|No]",,01/04/2022,31/03/2025,"OpenOJEU ",,12:00
CF-0714500D0O000000rwimUAA,Contract,"Medicines and Healthcare Products Regulatory Agency (MHRA)",Awarded,2023-04-14T18:49:13+01:00,"Public research to evaluate perception of risk associated with breast implants","The Medicines and Healthcare products Regulatory Agency (MHRA) requires research to provide the patient and public perception of risk related to breast implants. The outputs in conjunction with existing evidence may inform regulatory decision making on the use of breast implants on the UK market. 

There is a need to conduct research due to a rise in reported cases of Breast Implant Associated Anaplastic Large Cell Lymphoma known as BIA-ALCL and other symptoms related to breast implants. 

The aim of the research is to gauge public perception of acceptable levels of risk amongst specific subject groups.

In all cases, we are interested in people who are pre and post-surgery. We want to determine how attitudes to risk may vary amongst different groups and at various different stages in their journey. 

We require a research organisation/Supplier to manage and deliver these research services, taking responsibility for (not an exhaustive list): participant recruitment including the payment of any incentive payments; sampling; questionnaire and script/topic guide design; fieldwork; analysis; and producing the reporting and data outputs. We consider a range of research methodologies could be effective in this delivery. The appointed Supplier should be experienced in handling research projects on sensitive subjects (especially in the healthcare sector) and with potentially hard-to-recruit participants.

We consider a range and/or combination of qualitative and quantitative research methodologies could be effective in this delivery, such as face-to-face, telephone, and online approaches including panels, tripod interviews, focus groups, and depth interviews. Research organisations/tenderers are requested to provide details of appropriate methodologies/approaches that ensure that the research aims and objectives are met. 

Call-Off Contract from CCS DPS RM6018.",,"E14 4PU","East of England,London","79310000 ",Purchasing,purchasing@mhra.gov.uk,"10 South Colonnade, Canary Wharf",,London,"E14 4PU",GB,,,"C57378 Public research to evaluate perception of risk associated with breast implants - Order Form REDACTED.pdf C57378 Public research to evaluate perception of risk associated with breast implants - Call-Off Contract Terms REDACTED.pdf ",,,01/12/2021,29/04/2022,04/11/2021,NO,,Yes,No,No,Services,50000,50000,16/03/2022,47638,"[ESRO Limited T/A Revealing Reality|The Ballroom, Maritime House, Grafton Square, Clapham, London, SW4 0JW|NONE||No|No]",,01/12/2021,29/04/2022,"CallOffFromFrameworkAgreement ",,12:00
CF-0880600D0O000000rwimUAA,Contract,HEE,Awarded,2023-04-14T17:54:46+01:00,"Deliver Allied Health Professions (AHP) Workforce Reform Priorities for 2021/22-","Contract for the education and training of the health and social care workforce.",,,"United Kingdom","80000000 ","Commercial Team",commercial.team@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL",UK,,,"160322-C53243-NHS T&C Services Contract Paramedics -REDACTED-AHP46j (3).pdf ",,,17/01/2022,31/03/2023,16/01/2022,NO,,No,No,No,NotApplicable,249999.99,250000.01,15/03/2022,250000,"[The College of Paramedics|Express Park Bristol Rd TA6 4RR|NONE||No|No]",,17/01/2022,31/03/2023,"Other ",,12:00
CF-0717400D0O000000rwimUAA,Contract,HEE,Awarded,2023-04-14T14:32:55+01:00,"Supply of Infographics for Mental Health Act Groundwork","Development of 3 x infographics that complement the East of England Anti-psychotic Prescribing Guidance and Distress Behaviour in People with Dementia Toolkit, aimed at Care sector staff, General Practitioners and Pharmacy.",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"NHSEI MHA Groundwork Funding Contract 20220317 Redacted.pdf ",,,17/03/2022,31/03/2022,16/03/2022,NO,,No,No,No,Services,10000,10000,17/03/2022,10000,"[NHS ENGLAND|1W09, 1ST FLOOR, QUARRY HOUSE, QUARRY HILL, LEEDS, WEST YORKSHIRE, LS2 7UE LS2 7UE|NONE||No|No]",,17/03/2022,31/03/2022,"Other ",,12:00
CF-0717900D0O000000rwimUAA,Contract,HEE,Awarded,2023-04-14T10:58:49+01:00,"Mental Health and Wellbeing Practitioner with University College London","Mental Health and Wellbeing Practitioner: Specialist Adult Mental Health: Training",,"LS1 4PL","United Kingdom","80000000 ","Commercial Team",commercialteam@hee.nhs.uk,"Duncombe Street",,Leeds,"LS1 4PL","United Kingdom",,,"UCL MHWP 2021-22 contract_Redacted.pdf ",,,01/03/2022,31/03/2023,28/02/2022,NO,,No,No,No,Services,200000,200000,14/03/2022,200000,"[UNIVERSITY COLLEGE LONDON UCL|Gower Street, London, WC1E 6BT WC1E 6BT|NONE||No|No]",,01/03/2022,31/03/2023,"Other ",,12:00
CF-0717600D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-04-14T10:10:41+01:00,"Deliver Allied Health Professions-Royal College of Speech and Language Therapist","'- Contract for the education and training for the health and (social care  workforce",,,"United Kingdom","80000000 ","commercial team",commercialteam@hee.nhs.uk,"Duncombe street",,Leeds,"LS1 4PL",u.k,,,"160322-C51834_AHP Reform SL_ContractTerms- REDACTEDAHP46e-.docx ",,,02/01/2022,31/03/2023,31/03/2021,NO,,No,No,No,Services,250000,250000,15/03/2022,250000,"[Royal College of Speech and Language Therapists (RCSLT)|2-3 White Hart Yard SE1 1NX|NONE||Yes|No]",,02/01/2022,31/03/2023,"Other ",,12:00
CF-0718100D0O000000rwimUAA,Contract,"Health Education England",Awarded,2023-04-14T10:01:12+01:00,"Deliver Allied Health Professions -The Royal College of Podiatry","'- Contract for the education and training for the health and (social care  workforce",,,"United Kingdom","80000000 ","commercial team",commercialteam@hee.nhs.uk,"Duncombe street",,Leeds,"LS1 4PL",u.k,,,"160322-C55070-NHS TC Services Contract Podiatry -REDACTED-AHP46kpc.docx ",,,17/01/2022,31/03/2023,31/03/2021,NO,,No,No,No,Services,230000,230000,15/03/2022,230000,"[The Royal College of Podiatry|2nd Floor Quartz House, 2027 Providence Square, Mill Street, SE1 2EW|NONE||Yes|No]",,17/01/2022,31/03/2023,"Other ",,12:00
