"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
LBROM001-DN631613-48997480,Contract,"London Borough of Bromley",Awarded,2024-03-12T15:44:49Z,"PROVISION OF HOLIDAY AND SATURDAY GROUP BASED SHORT BREAK SERVICE FOR DISABLED CHILDREN AND YOUNG PEOPLE.","The London Borough of Bromley is seeking a provider for a Saturday and School Holiday Short Breaks service comprising group-based activities and support for Children and Young People with Special Educational Needs and Disabilities and their families. The Service will provide a largely venue-based play service, with some trips to the local area and other sites of interest. This is a specialist service for children and young people with Special Educational Needs and Disabilities (SEND) aged 5 - 18 years old with high levels of complex behavioural, communication and/or medical needs.\r
\r
The tender opportunity will be run through the London Tenders Procurement Portal and you will need to register your company with the portal as soon as possible (if you have not already done so) at www.londontenders.org to ensure that you are able to access and submit the relevant documents online. \r
",,,England,"85000000 ","Anthony Oloya",Procurement@bromley.gov.uk,"Bromley Civic Centre Stockwell Close","Stockwell Close",Bromley,"BR1 3UH",England,'+442084617541,http://www.bromley.gov.uk/,,,,01/04/2023,31/03/2026,14/10/2022,NO,,No,No,No,Services,1379000,1379000,16/12/2022,1589447,"[Riverside SEN School Bromley|BR5 3HS|NONE||No|No]",,01/04/2023,31/03/2026,"Open ",,12:00
con_24661,Contract,"Department For Education",Awarded,2024-03-08T17:53:02Z,"Lifetime Wellbeing Ready  Reckoner: a feasibility study (con_24661)","Development of a Lifetime Wellbeing Ready Reckoner feasibility study.",,,England,"73000000 ",,Contract-Grant.DATA@education.gov.uk,"Piccadilly Gate,Store Street",,MANCHESTER,M12WD,England,,https://www.gov.uk/government/organisations/department-for-education/about/procurement,,,,16/12/2022,31/05/2023,09/12/2022,NO,,Yes,No,No,Services,49125,,16/12/2022,49125,"[LSE Enterprise Ltd|Houghton Street London  WC2A 2AE|COMPANIES_HOUSE|02657442|Yes|No]",,16/12/2022,31/05/2023,"CallOffFromDynamicPurchasingSystem ",,17:00
tender_343740/1315892,Contract,"National Highways",Awarded,2024-02-19T16:06:43Z,"Automated Testing","Automated Testing 

Part of the ServiceNow DevOps business case was to leverage automated capabilities to streamline business processes and better protect our technology estate from failure due to incident and defect.",,,"Any region","72254000 ","National Highways",enterprisesystemsprocurement@nationalhighways.co.uk,"199 Wharfside Street",,Birmingham,"B1 1RN",England,,,,,,06/01/2023,05/01/2024,16/12/2022,NO,,Yes,No,No,Services,206250,,16/12/2022,206250,"[AutomatePro Limited|1 Northumberland Avenue Trafalgar Square London WC2N 5BW United Kingdom|NONE_OTHER||Yes|No]",,06/01/2023,05/01/2024,"CallOffFromFrameworkAgreement ",,00:00
DN699088,Contract,"Hartlepool Borough Council",Awarded,2024-02-05T16:38:18Z,"Advisory Consultant for ICT Contract","Support to the ICT Contract procurement",,"TS24 8AY",,"72224000 ","Emma Armstrong",emma.armstrong@hartlepool.gov.uk,"Civic Centre,Victoria Road",,HARTLEPOOL,TS248AY,England,"01429 523238",,,,,18/12/2022,01/03/2023,17/12/2022,NO,,No,No,No,Services,87000,,17/12/2022,87000,"[Socitm Advisory Limited|8a Bassett Court
Grange Park
Northampton
NN4 5EZ|COMPANIES_HOUSE|09571840|No|No]",,18/12/2022,01/03/2023,"Other Exemption to contract procedure rules",,14:00
SC-1155-24-TH,Contract,"Coventry University",Awarded,2024-01-26T10:42:10Z,"Simitive License and Support","Created with universities, for universities, the Simitive Academic Solution provides a platform for the engagement of management, academics, non academic staff and students in the performance of the university.",,"CV1 5FB",,"48000000 ",,bux280@coventry.ac.uk,"Priory Street",,COVENTRY,CV15FB,England,,,,,,17/11/2022,16/11/2023,16/11/2022,NO,,Yes,No,No,Services,70475,,14/12/2022,70475,"[Simitive Limited|Newminster House, 27-29 Baldwin Street, Bristol, Somerset, England, BS1 1LT|COMPANIES_HOUSE|08080877|No|No]",,17/11/2022,16/11/2023,"SingleTenderActionNonOJEU ",,12:00
CF-0224800D8d000003VQwdEAG,Contract,DEFRA,Awarded,2024-01-22T17:22:44Z,"Application Monitoring","Application Monitoring - AWS Support",,"PE2 8YY","Any region","72260000 ","Rachel Jennings",Rachel.jennings@defra.gov.uk,"Quay House, Fletton Quays",,Peterborough,"PE2 8YY",GB,,,"RM1557.13-G-Cloud-13-Call-Off-Contract v1_Redacted.pdf ",,,28/01/2023,27/01/2025,14/12/2022,NO,,Yes,No,No,Services,58800,117600,14/12/2022,58800,"[Databarracks|1 Bridges Court, London, England SW11 3BB|NONE||No|No]",,28/01/2023,27/01/2025,"CallOffFromFrameworkAgreement ",,12:00
20240103180616-86623,Contract,"Southern Universities Purchasing Consortium (SUPC)",Awarded,2024-01-03T18:06:30Z,"Servers Storage Solutions National Agreement","The purpose of the agreement is to offer a framework to support institutions' in the procurement of servers and storage hardware, as well as solutions such as high performance computing or hyper-converged technology via a quick and compliant route to market.",,"RG6 6BU","Any region","30210000 30211100 30233000 30233100 30233140 30233141 30233150 30233180 30234000 48782000 48820000 48821000 48822000 48823000 48824000 48825000 ","Mark Lewis",SUPC@reading.ac.uk,"Reading Enterprise Centre, The University of Reading, Whiteknights Road, Earley Gate",,Reading,"RG6 6BU",ENG,"'+44 1189357081",https://www.supc.ac.uk,,"https://uk.eu-supply.com/app/rfq/rwlentrance_s.asp?PID=39956&B=SUPC https://uk.eu-supply.com/ctm/Company/CompanyInformation/Index/86623 ",,01/02/2023,31/01/2027,08/12/2021,NO,,Yes,No,No,Products,0,500000000,13/12/2022,500000000,"[Boston Limited|Unit 5, Curo Business Park, Frogmore, Hertfordshire, AL2 2DD|NONE||No|No][CAE TECHNOLOGY SERVICES LIMITED|CAE House, Maylands Avenue, Hemel Hempstead Industrial Estate, Hemel Hempstead, HP2 7DE|NONE||No|No][CDW Limited|1 New Change
EC4M 9AF
London|NONE||No|No][Computacenter (UK) Ltd|Hatfield Avenue
AL10 9TW
Hatfield|NONE||No|No][Computer Systems Integration Ltd|Garden Suites 1-4, South Drive
Birmingham
B46 1DL|NONE||No|No][Dell Corporation Ltd|1st & 2nd Floor One Creechurch Place London EC3A 5AF|NONE||No|No][Fujitsu Services Limited|Fujitsu, Lovelace Road, Bracknell, England, RG12 8SN|NONE||No|No][Hewlett-Packard Enterprise|Cain Road
RG12 1HN
Bracknell|NONE||No|No][Lenovo Global Technology (United Kingdom) Limited|2nd Floor, Redwood 3 Chineham Park Crockford Lane Basingstoke, Hampshire
RG24 8WQ
Basingstoke|NONE||No|No][Logicalis UK Ltd|110 Buckingham Avenue
SL1 4PF
Slough|NONE||No|No][MTI Technology Limited|3 Lotus Park 3 Lotus Park, First Floor, The Causeway
TW18 3AG
Staines-Upon-Thames|NONE||No|No][NEC Europe Ltd|Athene, Odyssey Business Park, West End Road,
HA4 6QE
South Ruislip|NONE||No|No][NetApp UK Ltd|Rivermead, Oxford Road
UB9 4BF
Uxbridge|NONE||No|No][Novatech Limited|Hamilton Road, Cosham
PO6 4PU
Portsmouth
United Kingdom|NONE||No|No][OCF Limited|Unit 5 Rotunda Business Centre, Chapeltown
S35 2PG
Sheffield|NONE||No|No][Pure Storage|Lotus Park, 3 The Causeway,
TW18 3AG
Staines|NONE||No|No][Softcat plc|Fieldhouse Lane
SL7 1LW
Marlow|NONE||No|No][Specialist Computer Centres (SCC)|James House, Warwick Road
B11 2LE
Birmingham|NONE||No|No][Supermicro Inc|66-67 Newman St.
W1T 3EQ
London|NONE||No|No][Trustmarque Solutions Limited|The National Agri-Food Innovation Campus, Sand Hutton
YO41 1LZ
York|NONE||No|No][XMA Limited|Unit 44, Wilford Industrial Estate, Ruddington Lan
NG11 7EP
Nottingham|NONE||No|No]",,01/02/2023,31/01/2027,"Restricted ",,17:00
"RROC 477-2022",Contract,"Competition & Markets Authority",Awarded,2023-01-17T11:58:48Z,"EUC Hardware Refresh","Refresh the HP EliteBook G3 laptop and Samsung mobile 10e devices which are over 3 years old. These EUC devices will be end of life and out of warranty.",,,"United Kingdom","30213000 32250000 ",Commerical,commerical@cma.gov.uk,"The Cabot,25 Cabot Square",,LONDON,WC1B4AD,England,02037386000,,"PROC 477-2022 EUC Hardware Refresh Order from (Redacted).pdf ",,,19/12/2022,30/08/2024,09/12/2022,NO,,Yes,No,No,Products,1752011.2,,16/12/2022,2097211.2,"[INSIGHT DIRECT (UK) LTD|Insight Campus, Terry Street
UB8 1PH
GB|COMPANIES_HOUSE|02579852|No|No]",,19/12/2022,30/08/2024,"CallOffFromFrameworkAgreement ",,12:00
CDB7383,Contract,"London Borough of Bromley Council",Awarded,2023-12-18T15:41:28Z,"Winter Admission Avoidance Block Contract 22-23","Ensuring sufficient capacity across community nursing care homes for unplanned admissions.",,,London,"85000000 ",,procurement@bromley.gov.uk,"Bromley Civic Centre,Stockwell Close Civic Centre",,BROMLEY,BR13UH,England,,,,,,24/12/2022,31/03/2023,08/12/2022,NO,,Yes,Yes,No,Services,39200,,15/12/2022,39200,"[Chislehurst Care Limited|Chislehurst Care Limited
Fairmount 
Mottingham Lane
Mottingham
London,  SE9 4RT|COMPANIES_HOUSE|04192349|Yes|No]",,24/12/2022,31/03/2023,"SingleTenderActionNonOJEU ",,12:00
tender_303380/1164477,Contract,"Department for Education",Awarded,2023-01-09T11:06:41Z,"Cyber Security MSP","Contract for provision of Cyber Security Services",,"SW1P 3BT","North East,North West,South West","72222300 ","Phil Harwood-Stone",philip.harwood-stone@education.gov.uk,"Unity Square",,Nottingham,"NG1 1AW",England,,,"Cyber MSP Contract NCC FINAL REDACTED V2.0.pdf ",,,19/12/2022,18/12/2024,23/09/2022,NO,,Yes,No,No,Services,1000000,2000000,16/12/2022,2000000,"[NCC Group Security Services Limited|2 Hardman Boulevard Manchester M3 3AQ|NONE_OTHER||No|No]",,19/12/2022,18/12/2024,"CallOffFromFrameworkAgreement ",,16:00
CF-0195200D8d000003VQwdEAG,Contract,"Defra Commercial",Awarded,2023-12-01T10:48:08Z,"Discovery Programme","Discovery Programme",,,"Any region","80570000 ","Tracy Walters",tracy.walters@defra.gov.uk,"17 Smith Square",,London,"SW1P 3JR","United Kingdom",03459335577,,"Xerox Scan_30112023093941_Redacted.pdf ",,,16/01/2024,31/03/2024,16/12/2022,NO,,No,No,No,Services,24500,,16/12/2022,24500,"[Evolution personal and corporate development Ltd|Waterside Court, Falmouth Rd, Penryn TR10 8AW TR10 8AW|NONE||No|No]",,16/01/2024,31/03/2024,"SingleTenderActionNonOJEU ",,12:00
CCCMinorWorksBewickBridge,Contract,"Cambridgeshire County Council",Awarded,2023-11-28T17:25:43Z,"Minor Works to the car park and front entrance of Bewick Bridge Community Primary School, Cherry Hinton","This contract was awarded from the Cambridgeshire County Council Minor Works framework for new main entrance gates, access control and fencing to the car park and front entrance of Bewick Bridge Community Primary School, Cherry Hinton.",,,"East of England","45000000 ","Jon Collyns",Jon.collyns@cambridgeshire.gov.uk,"New Shire Hall Emery Crescent Enterprise Campus, Weald,",,Huntingdon,"PE28 4YE","United Kingdom",07775703930,,,,,05/01/2023,31/03/2023,16/12/2022,NO,,Yes,Yes,No,Works,46206.38,,16/12/2022,46206.38,"[C.J. MURFITT LIMITED|12a The Shade
CB7 5DE
GB|COMPANIES_HOUSE|01907172|Yes|No]",,05/01/2023,31/03/2023,"CallOffFromFrameworkAgreement ",,12:00
RM6261,Contract,"Crown Commercial Service",Awarded,2022-12-22T15:38:03Z,"Mobile Voice and Data Services","Crown Commercial Service (CCS) as the Authority has put in place an agreement for the provision of mobile voice and data services (including hardware) and ancillary services (Telecommunications Audit & Health Check and Professional Services) in support of the mobile voice and data services to be utilised by or on behalf of the UK public sector and their associated bodies and agencies, the voluntary sector, charities and or other private organisations acting as managing agents or procuring on behalf of the public sector delivering services of a public nature. This commercial agreement will be the recommended vehicle for all mobile voice and data requirements.
The policy drivers supporting the development and procurement of this Framework Agreement are to provide buyers with a route to market compliant with UK Law, achieving best value through leveraging public sector spend, improve the buying of mobile voice and data services in the UK public sector and to provide buyers with access to high quality mobile voice and data services.",,,"United Kingdom","31712112 32000000 48620000 64000000 71316000 72150000 72212730 72220000 72590000 79212000 ","The Minister for the Cabinet Office acting through Crown Commercial Service",supplier@crowncommercial.gov.uk,"9th Floor, The Capital, Old Hall Street",,Liverpool,"L3 9PP",England,"'+44 3450103503",https://www.crowncommercial.gov.uk/,"RM6261 Customer List.docx RM6261 Contract Notice Transparency Information for Crown Commercial Service Framework Contract.docx RM6261 Redacted Framework Agreement Documents-20221221T114135Z-001.zip ","https://www.find-tender.service.gov.uk/Notice/036426-2022 ",,13/12/2022,12/12/2025,27/09/2022,NO,,Yes,No,No,Services,2518000000,,13/12/2022,2500000000,"[Abzorb Systems Ltd|Armytage Road,
Brighouse,
West Yorkshire,
HD6 1QF|COMPANIES_HOUSE|04058821|Yes|No][British Telecommunications plc|One Braham, Braham Street, London, E1 8EE|COMPANIES_HOUSE|1800000|No|No][FLEET MOBILE COMMUNICATIONS LIMITED|77-81 Avery Hill Road
SE9 2BJ
GB|COMPANIES_HOUSE|02520667|Yes|No][Gamma Network Solutions|The Scalpel, 18th Floor, 52 Lime Street, London, EC3M 7AF|COMPANIES_HOUSE|06783485|No|No][Intercity Technology Limited|101 - 114 Holloway Head, Birmingham, B1 1QP|COMPANIES_HOUSE|01938625|Yes|No][MASON ADVISORY LTD|BUSH HOUSE   SECOND FLOOR
WC2B 4PJ
GB|COMPANIES_HOUSE|8990928|Yes|No][Nuvoli Limited|Home Farm House, Church Road, Elford, Staffordshire B79 9DA|COMPANIES_HOUSE|07639315|Yes|No][Southern Communications Corporate Solutions Limited|Glebe Farm, Down Street, Dummer, Hampshire, United Kingdom, RG25 2AD|COMPANIES_HOUSE|02645307|Yes|No][VIRGIN MEDIA BUSINESS LIMITED|500 Brook Drive
READING
RG2 6UU
GB|COMPANIES_HOUSE|01785381|No|No][VODAFONE LIMITED|Vodafone House,The Connection
NEWBURY
Berkshire
RG14 2FN
GB|COMPANIES_HOUSE|01471587|No|No]",,13/12/2022,12/12/2025,"OpenOJEU ",,11:00
tender_344267/1159304,Contract,"DfTc - Department for Transport",Awarded,2022-12-16T15:33:22Z,"P4104041 Provision of Legal Advisers for DfT Shared Services Legal Support","Direct Award for the Provision of Legal Advisers for DfT Shared Services Legal Support.

The call-off contract shall commence on the 16/12/2022 and the expiry date will be 15/12/2023 for a period of 12 months with an option to extend by 12 months. The contract value will be up to £200,000.00 excluding VAT.

This Direct Award is being offered under Panel RM6179 Legal Services Framework and the Panel Terms and Conditions shall apply",,,London,"79100000 ",,dftprocurement@dft.gov.uk,"Great Minster House, 33 Horseferry Road",,London,"SW1P 4DR",England,,,"P4104041 Award Letter - REDACTED.pdf P4104041 - Contract Notice No 1 REDACTED.pdf ",,,16/12/2022,15/12/2024,07/11/2022,NO,,No,No,No,Services,200000,,14/12/2022,200000,"[Addleshaw Goddard  LLP|Milton Gate, 60 Chiswell Street London EC1Y 4AG|NONE_OTHER||No|No]",,16/12/2022,15/12/2024,"CallOffFromFrameworkAgreement ",,12:00
tender_359243/1282792,Contract,"National Highways",Awarded,2023-11-15T09:22:04Z,"Women Returners Programme","The programme is for people who have taken a career break of 2+ years and are looking to return to a middle to senior level position.",,,"Any region","79414000 ",,Lucy.ORourke@nationalhighways.co.uk,"2 City Walk",,Leeds,"LS11 9AR",England,,,,,,01/01/2023,31/12/2026,15/12/2022,NO,,Yes,No,No,Services,47000,,15/12/2022,47000,"[Womens Returners|20-22 Wenlock Road, London N1 7GU|NONE_OTHER||Yes|No]",,01/01/2023,31/12/2026,"CompetitiveQuotationNonOJEU ",,00:00
CF-0171200D8d000003VQwdEAG,Contract,Defra,Awarded,2023-11-10T10:52:10Z,"Emissions of particulates from industrial plant, such as energy from waste plant","THIS IS A RETROPECTIVE PUBLICATION, IT'S NOT TO BE TENDERED. THANK YOU!

Emissions of particulates from industrial plant, such as energy from waste plant",,"SW1P 3JR",London,"38433210 ","Defra Group Commercial",DGCEnquiries@defra.gov.uk,"DEFRA GROUP COMMERCIAL",,London,"SW1P 3JR",GB,"'+44 3459 33 55 77",,"Contract_C5088 - Uniper Technologies Limited_Final_Redacted.pdf ",,,20/10/2022,30/03/2023,10/10/2022,NO,,Yes,Yes,No,Services,0,99911,13/12/2022,99911,"[Uniper Technologies Limited|Compton House,
2300 The Crescent
Birmingham Business Park
Birmingham B37 7YE|NONE||No|No]",,20/10/2022,30/03/2023,"OpenNonOJEU ",,12:00
tender_336386/1269205,Contract,"Ministry of Justice",Awarded,2023-10-26T15:23:38+01:00,"Call off contract under PEDPS for IAG services for residents at HMP Gartree","Call off contract under PEDPS for IAG services for residents at HMP Gartree",,,"East Midlands,West Midlands","80000000 ",,commercial.prisoneducation@justice.gov.uk,"5 Wellington Place",,Leeds,"LS1 4AP",England,,,,,,01/03/2023,31/03/2025,24/11/2022,NO,,Yes,Yes,No,Services,99119.8,,16/12/2022,99119.8,"[Acorn Training Ltd|Acorn House, 140 Brownhills Road, Tunstall, Stoke on Trent, ST6 4JU|COMPANIES_HOUSE|100223489|Yes|No]",,01/03/2023,31/03/2025,"CallOffFromFrameworkAgreement ",,15:00
CF-1959100D0O000000rwimUAA,Contract,"UK Health Security Agency",Awarded,2023-10-23T17:16:12+01:00,"Upgrade of Real Time qPCR Instruments","Trade-in and replacement of legacy instrument with two new QuantStudio 7 machines at UKHSA Chilton",,"E14 4PU",England,"38951000 ","Procurement Operations",Procurement.Operations@ukhsa.gov.uk,"10 South Colonnade",,London,"E14 4PU",GB,,,"C117817 - Upgrade of realtime qPCR instruments. Fully Signed_Redacted.pdf ",,,16/12/2022,31/03/2023,11/11/2022,NO,,No,No,No,Products,118024,118023.08,15/12/2022,118023.08,"[LIFE TECHNOLOGIES LTD|3 Fountain Drive, Inchinnan Business Park, Paisley PA4 9RF|NONE||No|No]",,16/12/2022,31/03/2023,"CallOffFromFrameworkAgreement ",,12:00
